Name,Type,Category,Power,Accuracy,Source
Acrobatics,Flying,Physical,55,100,TM
Aerial Ace,Flying,Physical,60,0,TM
Agility,Psychic,Status,0,0,"Level, TM"
Air Slash,Flying,Special,75,95,TM
Ally Switch,Psychic,Status,0,0,TM
Ancient Power,Rock,Special,60,100,Level
Aqua Tail,Water,Physical,90,90,TM
Assurance,Dark,Physical,60,100,TM
Attract,Normal,Status,0,100,TM
Bounce,Flying,Physical,85,85,TM
Bulldoze,Ground,Physical,60,100,TM
Confide,Normal,Status,0,0,TM
Crunch,Dark,Physical,80,100,"Level, TM"
Cut,Normal,Physical,50,95,TM
Defog,Flying,Status,0,0,TM
Dig,Ground,Physical,80,100,TM
Double Team,Normal,Status,0,0,TM
Dragon Breath,Dragon,Special,60,100,Level
Dragon Claw,Dragon,Physical,80,100,"Level, TM"
Dragon Pulse,Dragon,Special,85,100,TM
Dragon Tail,Dragon,Physical,60,90,TM
Dual Wingbeat,Flying,Physical,40,90,TM
Earth Power,Ground,Special,90,100,TM
Earthquake,Ground,Physical,100,100,TM
Endeavor,Normal,Physical,0,100,"Level, TM"
Endure,Normal,Status,0,0,TM
Facade,Normal,Physical,70,100,TM
Fly,Flying,Physical,90,95,TM
Focus Blast,Fighting,Special,120,70,TM
Frustration,Normal,Physical,0,100,TM
Giga Impact,Normal,Physical,150,90,TM
Heat Wave,Fire,Special,95,90,TM
Hidden Power,Normal,Special,60,100,TM
Hone Claws,Dark,Status,0,0,TM
Hyper Beam,Normal,Special,150,90,TM
Iron Defense,Steel,Status,0,0,TM
Iron Tail,Steel,Physical,100,75,TM
Knock Off,Dark,Physical,65,100,TM
Lash Out,Dark,Physical,75,100,TM
Leer,Normal,Status,0,100,Level
Meteor Beam,Rock,Special,120,90,TM
Outrage,Dragon,Physical,120,100,TM
Pluck,Flying,Physical,60,100,"Level, TM"
Protect,Normal,Status,0,0,TM
Quick Attack,Normal,Physical,40,100,Level
Quick Guard,Fighting,Status,0,0,Level
Rest,Psychic,Status,0,0,TM
Return,Normal,Physical,0,100,TM
Roar,Normal,Status,0,0,TM
Rock Blast,Rock,Physical,25,90,TM
Rock Polish,Rock,Status,0,0,TM
Rock Slide,Rock,Physical,75,90,"Level, TM"
Rock Smash,Fighting,Physical,40,100,TM
Rock Throw,Rock,Physical,50,90,Level
Rock Tomb,Rock,Physical,60,95,TM
Roost,Flying,Status,0,0,TM
Round,Normal,Special,60,100,TM
Sandstorm,Rock,Status,0,0,TM
Scary Face,Normal,Status,0,100,"Level, TM"
Secret Power,Normal,Physical,70,100,TM
Shadow Claw,Ghost,Physical,70,100,TM
Sleep Talk,Normal,Status,0,0,TM
Smack Down,Rock,Physical,50,100,TM
Snore,Normal,Special,50,100,TM
Stealth Rock,Rock,Status,0,0,TM
Steel Wing,Steel,Physical,70,90,TM
Stone Edge,Rock,Physical,100,80,TM
Substitute,Normal,Status,0,0,TM
Swagger,Normal,Status,0,85,TM
Swift,Normal,Special,60,0,TM
Tailwind,Flying,Status,0,0,"Level, TM"
Taunt,Dark,Status,0,100,TM
Tera Blast,Normal,Special,80,100,TM
Thrash,Normal,Physical,120,100,Level
Torment,Dark,Status,0,100,TM
Toxic,Poison,Status,0,90,TM
U-Turn,Bug,Physical,70,100,"Level, TM"
Uproar,Normal,Special,90,100,TM
Wing Attack,Flying,Physical,60,100,Level
Zen Headbutt,Psychic,Physical,80,90,TM
