Name,Type,Category,Power,Accuracy,Source
Acid Spray,Poison,Special,40,100,TM
Acupressure,Normal,Status,0,0,Level
Agility,Psychic,Status,0,0,TM
Aqua Tail,Water,Physical,90,90,TM
Attract,Normal,Status,0,100,TM
Barb Barrage,Poison,Physical,60,100,Level
Bite,Dark,Physical,60,100,Level
Blizzard,Ice,Special,110,70,TM
Brine,Water,Special,65,100,"Level, TM"
Chilling Water,Water,Special,50,100,TM
Crunch,Dark,Physical,80,100,"Level, TM"
Curse,Ghost,Status,0,0,TM
Dark Pulse,Dark,Special,80,100,TM
Destiny Bond,Ghost,Status,0,0,Level
Double Team,Normal,Status,0,0,TM
Double-Edge,Normal,Physical,120,100,TM
Endure,Normal,Status,0,0,TM
Facade,Normal,Physical,70,100,TM
Fell Stinger,Bug,Physical,50,100,Level
Frustration,Normal,Physical,0,100,TM
Giga Impact,Normal,Physical,150,90,TM
Gunk Shot,Poison,Physical,120,80,TM
Gyro Ball,Steel,Physical,0,100,TM
Harden,Normal,Status,0,0,Level
Haze,Ice,Status,0,0,TM
Hidden Power,Normal,Special,60,100,TM
Hydro Pump,Water,Special,110,80,TM
Hyper Beam,Normal,Special,150,90,TM
Ice Beam,Ice,Special,90,100,TM
Icy Wind,Ice,Special,55,95,TM
Lash Out,Dark,Physical,75,100,TM
Liquidation,Water,Physical,85,100,TM
Minimize,Normal,Status,0,0,Level
Mud Shot,Ground,Special,55,95,TM
Pain Split,Normal,Status,0,0,TM
Pin Missile,Bug,Physical,25,95,"Level, TM"
Poison Jab,Poison,Physical,80,100,TM
Poison Sting,Poison,Physical,15,100,Level
Poison Tail,Poison,Physical,50,100,TM
Protect,Normal,Status,0,0,TM
Rain Dance,Water,Status,0,0,TM
Rest,Psychic,Status,0,0,TM
Return,Normal,Physical,0,100,TM
Reversal,Fighting,Physical,0,100,TM
Scale Shot,Dragon,Physical,25,90,TM
Scary Face,Normal,Status,0,100,TM
Secret Power,Normal,Physical,70,100,TM
Shadow Ball,Ghost,Special,80,100,TM
Sleep Talk,Normal,Status,0,0,TM
Sludge Bomb,Poison,Special,90,100,TM
Sludge Wave,Poison,Special,95,100,TM
Smart Strike,Steel,Physical,70,0,TM
Spikes,Ground,Status,0,0,"Level, TM"
Spit Up,Normal,Special,0,0,Level
Spite,Ghost,Status,0,100,TM
Stockpile,Normal,Status,0,0,Level
Substitute,Normal,Status,0,0,TM
Surf,Water,Special,90,100,TM
Swords Dance,Normal,Status,0,0,TM
Tackle,Normal,Physical,40,100,Level
Take Down,Normal,Physical,90,85,TM
Taunt,Dark,Status,0,100,TM
Tera Blast,Normal,Special,80,100,TM
Toxic,Poison,Status,0,90,"Level, TM"
Toxic Spikes,Poison,Status,0,0,"Level, TM"
Venoshock,Poison,Special,65,100,TM
Waterfall,Water,Physical,80,100,TM
