Name,Type,Category,Power,Accuracy,Source
Agility,Psychic,Status,0,0,TM
Aqua Cutter,Water,Physical,70,100,Level
Aqua Jet,Water,Physical,40,100,Level
Attract,Normal,Status,0,100,TM
Blizzard,Ice,Special,110,70,TM
Body Slam,Normal,Physical,85,100,TM
Chilling Water,Water,Special,50,100,TM
Crunch,Dark,Physical,80,100,"Level, TM"
Double Team,Normal,Status,0,0,TM
Double-Edge,Normal,Physical,120,100,TM
Drill Run,Ground,Physical,80,95,TM
Endeavor,Normal,Physical,0,100,TM
Endure,Normal,Status,0,0,TM
Expanding Force,Psychic,Special,80,100,TM
Fillet Away,Normal,Status,0,0,Level
Final Gambit,Fighting,Special,0,100,Level
Flip Turn,Water,Physical,60,100,TM
Focus Energy,Normal,Status,0,0,"Level, TM"
Frustration,Normal,Physical,0,100,TM
Giga Impact,Normal,Physical,150,90,TM
Hidden Power,Normal,Special,60,100,TM
Hydro Pump,Water,Special,110,80,TM
Hyper Beam,Normal,Special,150,90,TM
Ice Beam,Ice,Special,90,100,TM
Ice Fang,Ice,Physical,65,95,TM
Icy Wind,Ice,Special,55,95,TM
Liquidation,Water,Physical,85,100,"Level, TM"
Night Slash,Dark,Physical,70,100,Level
Pain Split,Normal,Status,0,0,TM
Pluck,Flying,Physical,60,100,"Level, TM"
Protect,Normal,Status,0,0,TM
Psychic,Psychic,Special,90,100,TM
Psychic Fangs,Psychic,Physical,85,100,TM
Psychic Terrain,Psychic,Status,0,0,TM
Psycho Cut,Psychic,Physical,70,100,"Level, TM"
Rain Dance,Water,Status,0,0,TM
Rest,Psychic,Status,0,0,TM
Return,Normal,Physical,0,100,TM
Scale Shot,Dragon,Physical,25,90,TM
Secret Power,Normal,Physical,70,100,TM
Slash,Normal,Physical,70,100,Level
Sleep Talk,Normal,Status,0,0,TM
Snowscape,Ice,Status,0,0,TM
Stored Power,Psychic,Special,20,100,TM
Substitute,Normal,Status,0,0,TM
Surf,Water,Special,90,100,TM
Tackle,Normal,Physical,40,100,Level
Take Down,Normal,Physical,90,85,TM
Tera Blast,Normal,Special,80,100,TM
Water Pulse,Water,Special,60,100,"Level, TM"
Waterfall,Water,Physical,80,100,TM
Zen Headbutt,Psychic,Physical,80,90,TM
