Name,Type,Category,Power,Accuracy,Source
Astonish,Ghost,Physical,30,100,Level
Charge Beam,Electric,Special,50,90,TM
Confuse Ray,Ghost,Status,0,100,"Level, TM"
Dazzling Gleam,Fairy,Special,80,100,TM
Double Team,Normal,Status,0,0,TM
Electro Ball,Electric,Special,0,100,TM
Endure,Normal,Status,0,0,TM
Flash Cannon,Steel,Special,80,100,TM
Fling,Dark,Physical,0,100,TM
Focus Blast,Fighting,Special,120,70,TM
Focus Punch,Fighting,Physical,150,100,TM
Frustration,Normal,Physical,0,100,TM
Giga Impact,Normal,Physical,150,90,TM
Heavy Slam,Steel,Physical,0,100,TM
Hex,Ghost,Special,65,100,TM
Hidden Power,Normal,Special,60,100,TM
Hyper Beam,Normal,Special,150,90,TM
Iron Head,Steel,Physical,80,100,TM
Light Screen,Psychic,Status,0,0,TM
Low Kick,Fighting,Physical,0,100,TM
Low Sweep,Fighting,Physical,65,100,TM
Make It Rain,Steel,Special,120,100,Level
Memento,Dark,Status,0,100,Level
Metal Sound,Steel,Status,0,85,"Level, TM"
Nasty Plot,Dark,Status,0,0,"Level, TM"
Night Shade,Ghost,Special,0,100,"Level, TM"
Poltergeist,Ghost,Physical,110,90,TM
Power Gem,Rock,Special,80,100,"Level, TM"
Protect,Normal,Status,0,0,TM
Psychic,Psychic,Special,90,100,TM
Psyshock,Psychic,Special,80,100,TM
Recover,Normal,Status,0,0,Level
Reflect,Psychic,Status,0,0,TM
Rest,Psychic,Status,0,0,TM
Return,Normal,Physical,0,100,TM
Sandstorm,Rock,Status,0,0,TM
Secret Power,Normal,Physical,70,100,TM
Shadow Ball,Ghost,Special,80,100,"Level, TM"
Sleep Talk,Normal,Status,0,0,TM
Steel Beam,Steel,Special,140,95,TM
Substitute,Normal,Status,0,0,"Level, TM"
Tackle,Normal,Physical,40,100,Level
Take Down,Normal,Physical,90,85,TM
Tera Blast,Normal,Special,80,100,TM
Thief,Dark,Physical,60,100,TM
Thunder,Electric,Special,110,70,TM
Thunder Punch,Electric,Physical,75,100,TM
Thunder Wave,Electric,Status,0,90,TM
Thunderbolt,Electric,Special,90,100,TM
Trick,Psychic,Status,0,100,TM
