Name,Type,Category,Power,Accuracy,Source
Aerial Ace,Flying,Physical,60,0,TM
Attract,Normal,Status,0,100,TM
Brick Break,Fighting,Physical,75,100,TM
Bug Bite,Bug,Physical,60,100,TM
Bullet Seed,Grass,Physical,25,100,TM
Confide,Normal,Status,0,0,TM
Cross Poison,Poison,Physical,70,100,TM
Defog,Flying,Status,0,0,TM
Double Team,Normal,Status,0,0,TM
Dual Chop,Dragon,Physical,40,90,Level
Endure,Normal,Status,0,0,TM
Energy Ball,Grass,Special,90,100,TM
Facade,Normal,Physical,70,100,TM
False Swipe,Normal,Physical,40,100,TM
Fling,Dark,Physical,0,100,TM
Frustration,Normal,Physical,0,100,TM
Fury Cutter,Bug,Physical,40,95,Level
Giga Drain,Grass,Special,75,100,TM
Giga Impact,Normal,Physical,150,90,TM
Grass Knot,Grass,Special,0,100,TM
Grassy Glide,Grass,Physical,55,100,TM
Grassy Terrain,Grass,Status,0,0,TM
Growth,Normal,Status,0,0,Level
Hidden Power,Normal,Special,60,100,TM
Hyper Beam,Normal,Special,150,90,TM
Ingrain,Grass,Status,0,0,Level
Knock Off,Dark,Physical,65,100,TM
Leaf Blade,Grass,Physical,90,100,"Level, TM"
Leaf Storm,Grass,Special,130,90,TM
Leafage,Grass,Physical,40,100,Level
Leech Life,Bug,Physical,80,100,TM
Low Sweep,Fighting,Physical,65,100,TM
Magical Leaf,Grass,Special,60,0,TM
Nature Power,Normal,Status,0,0,TM
Night Slash,Dark,Physical,70,100,Level
Payback,Dark,Physical,50,100,TM
Petal Blizzard,Grass,Physical,90,100,"Level, TM"
Poison Jab,Poison,Physical,80,100,TM
Pollen Puff,Bug,Special,90,100,TM
Protect,Normal,Status,0,0,TM
Psycho Cut,Psychic,Physical,70,100,TM
Rain Dance,Water,Status,0,0,TM
Razor Leaf,Grass,Physical,55,95,Level
Rest,Psychic,Status,0,0,TM
Return,Normal,Physical,0,100,TM
Round,Normal,Special,60,100,TM
Safeguard,Normal,Status,0,0,TM
Scary Face,Normal,Status,0,100,TM
Secret Power,Normal,Physical,70,100,TM
Seed Bomb,Grass,Physical,80,100,TM
Signal Beam,Bug,Special,75,100,TM
Skitter Smack,Bug,Physical,70,90,TM
Slash,Normal,Physical,70,100,Level
Sleep Talk,Normal,Status,0,0,TM
Snore,Normal,Special,50,100,TM
Solar Beam,Grass,Special,120,100,"Level, TM"
Solar Blade,Grass,Physical,125,100,"Level, TM"
Substitute,Normal,Status,0,0,TM
Sunny Day,Fire,Status,0,0,"Level, TM"
Superpower,Fighting,Physical,120,100,TM
Swagger,Normal,Status,0,85,TM
Sweet Scent,Normal,Status,0,100,Level
Swords Dance,Normal,Status,0,0,TM
Synthesis,Grass,Status,0,0,"Level, TM"
Take Down,Normal,Physical,90,85,TM
Tera Blast,Normal,Special,80,100,TM
Toxic,Poison,Status,0,90,TM
Trailblaze,Grass,Physical,50,100,TM
Weather Ball,Normal,Special,50,100,TM
Worry Seed,Grass,Status,0,100,TM
X-Scissor,Bug,Physical,80,100,"Level, TM"
