Name,Type,Category,Power,Accuracy,Source
Aerial Ace,Flying,Physical,60,0,TM
Aqua Tail,Water,Physical,90,90,TM
Assurance,Dark,Physical,60,100,"Level, TM"
Attract,Normal,Status,0,100,TM
Bite,Dark,Physical,60,100,Level
Body Slam,Normal,Physical,85,100,TM
Breaking Swipe,Dragon,Physical,60,100,"Level, TM"
Brick Break,Fighting,Physical,75,100,TM
Brutal Swing,Dark,Physical,60,100,TM
Bulldoze,Ground,Physical,60,100,TM
Close Combat,Fighting,Physical,120,100,TM
Confide,Normal,Status,0,0,TM
Counter,Fighting,Physical,0,100,TM
Crunch,Dark,Physical,80,100,"Level, TM"
Cut,Normal,Physical,50,95,TM
Dig,Ground,Physical,80,100,TM
Double Team,Normal,Status,0,0,TM
Double-Edge,Normal,Physical,120,100,TM
Draco Meteor,Dragon,Special,130,90,TM
Dragon Cheer,Dragon,Status,0,0,TM
Dragon Claw,Dragon,Physical,80,100,"Level, TM"
Dragon Dance,Dragon,Status,0,0,"Level, TM"
Dragon Pulse,Dragon,Special,85,100,"Level, TM"
Dragon Tail,Dragon,Physical,60,90,TM
Dual Chop,Dragon,Physical,40,90,Level
Earthquake,Ground,Physical,100,100,TM
Endeavor,Normal,Physical,0,100,TM
Endure,Normal,Status,0,0,TM
Facade,Normal,Physical,70,100,TM
False Swipe,Normal,Physical,40,100,"Level, TM"
Fling,Dark,Physical,0,100,TM
Focus Blast,Fighting,Special,120,70,TM
Focus Energy,Normal,Status,0,0,"Level, TM"
Frustration,Normal,Physical,0,100,TM
Giga Impact,Normal,Physical,150,90,"Level, TM"
Grass Knot,Grass,Special,0,100,TM
Guillotine,Normal,Physical,200,30,Level
Hidden Power,Normal,Special,60,100,TM
Hone Claws,Dark,Status,0,0,TM
Hyper Beam,Normal,Special,150,90,TM
Incinerate,Fire,Special,60,100,TM
Iron Head,Steel,Physical,80,100,TM
Iron Tail,Steel,Physical,100,75,TM
Leer,Normal,Status,0,100,Level
Low Kick,Fighting,Physical,0,100,TM
Low Sweep,Fighting,Physical,65,100,TM
Outrage,Dragon,Physical,120,100,"Level, TM"
Payback,Dark,Physical,50,100,TM
Poison Jab,Poison,Physical,80,100,TM
Protect,Normal,Status,0,0,TM
Psycho Cut,Psychic,Physical,70,100,TM
Rain Dance,Water,Status,0,0,TM
Rest,Psychic,Status,0,0,TM
Return,Normal,Physical,0,100,TM
Reversal,Fighting,Physical,0,100,TM
Roar,Normal,Status,0,0,TM
Rock Slide,Rock,Physical,75,90,TM
Rock Smash,Fighting,Physical,40,100,TM
Rock Tomb,Rock,Physical,60,95,TM
Round,Normal,Special,60,100,TM
Scale Shot,Dragon,Physical,25,90,TM
Scary Face,Normal,Status,0,100,"Level, TM"
Scratch,Normal,Physical,40,100,Level
Secret Power,Normal,Physical,70,100,TM
Shadow Claw,Ghost,Physical,70,100,TM
Slash,Normal,Physical,70,100,Level
Sleep Talk,Normal,Status,0,0,TM
Snarl,Dark,Special,55,95,TM
Snore,Normal,Special,50,100,TM
Stomping Tantrum,Ground,Physical,75,100,TM
Strength,Normal,Physical,80,100,TM
Substitute,Normal,Status,0,0,TM
Sunny Day,Fire,Status,0,0,TM
Superpower,Fighting,Physical,120,100,TM
Surf,Water,Special,90,100,TM
Swagger,Normal,Status,0,85,TM
Swift,Normal,Special,60,0,TM
Swords Dance,Normal,Status,0,0,"Level, TM"
Take Down,Normal,Physical,90,85,TM
Taunt,Dark,Status,0,100,"Level, TM"
Tera Blast,Normal,Special,80,100,TM
Toxic,Poison,Status,0,90,TM
Trailblaze,Grass,Physical,50,100,TM
X-Scissor,Bug,Physical,80,100,TM
