Name,Type,Category,Power,Accuracy,Source
Alluring Voice,Fairy,Special,80,100,TM
Attract,Normal,Status,0,100,TM
Bite,Dark,Physical,60,100,Level
Blast Burn,Fire,Special,150,90,TM
Body Slam,Normal,Physical,85,100,TM
Crunch,Dark,Physical,80,100,TM
Curse,Ghost,Status,0,0,TM
Dig,Ground,Physical,80,100,TM
Disarming Voice,Fairy,Special,40,0,TM
Double Team,Normal,Status,0,0,TM
Earth Power,Ground,Special,90,100,TM
Earthquake,Ground,Physical,100,100,TM
Ember,Fire,Special,40,100,Level
Encore,Normal,Status,0,100,TM
Endure,Normal,Status,0,0,TM
Facade,Normal,Physical,70,100,TM
Fire Blast,Fire,Special,110,85,"Level, TM"
Fire Fang,Fire,Physical,65,95,TM
Fire Pledge,Fire,Special,80,100,TM
Fire Spin,Fire,Special,35,85,TM
Flame Charge,Fire,Physical,50,100,TM
Flamethrower,Fire,Special,90,100,"Level, TM"
Flare Blitz,Fire,Physical,120,100,TM
Frustration,Normal,Physical,0,100,TM
Giga Impact,Normal,Physical,150,90,TM
Heat Crash,Fire,Physical,0,100,TM
Heat Wave,Fire,Special,95,90,TM
Helping Hand,Normal,Status,0,0,TM
Hex,Ghost,Special,65,100,"Level, TM"
Hidden Power,Normal,Special,60,100,TM
Hyper Beam,Normal,Special,150,90,TM
Hyper Voice,Normal,Special,90,100,"Level, TM"
Imprison,Psychic,Status,0,100,TM
Incinerate,Fire,Special,60,100,"Level, TM"
Leer,Normal,Status,0,100,Level
Lick,Ghost,Physical,30,100,Level
Mud-Slap,Ground,Special,20,100,TM
Night Shade,Ghost,Special,0,100,TM
Outrage,Dragon,Physical,120,100,TM
Overheat,Fire,Special,130,90,"Level, TM"
Poltergeist,Ghost,Physical,110,90,TM
Protect,Normal,Status,0,0,TM
Rest,Psychic,Status,0,0,TM
Return,Normal,Physical,0,100,TM
Roar,Normal,Status,0,0,"Level, TM"
Round,Normal,Special,60,100,"Level, TM"
Scary Face,Normal,Status,0,100,"Level, TM"
Scorching Sands,Ground,Special,70,100,TM
Secret Power,Normal,Physical,70,100,TM
Seed Bomb,Grass,Physical,80,100,TM
Shadow Ball,Ghost,Special,80,100,"Level, TM"
Shadow Claw,Ghost,Physical,70,100,TM
Sing,Normal,Status,0,55,Level
Sleep Talk,Normal,Status,0,0,TM
Snarl,Dark,Special,55,95,"Level, TM"
Solar Beam,Grass,Special,120,100,TM
Stomping Tantrum,Ground,Physical,75,100,TM
Substitute,Normal,Status,0,0,TM
Sunny Day,Fire,Status,0,0,TM
Tackle,Normal,Physical,40,100,Level
Take Down,Normal,Physical,90,85,TM
Temper Flare,Fire,Physical,75,100,TM
Tera Blast,Normal,Special,80,100,TM
Thunder Fang,Electric,Physical,65,95,TM
Torch Song,Fire,Special,80,100,Level
Will-O-Wisp,Fire,Status,0,85,"Level, TM"
Yawn,Normal,Status,0,0,Level
Zen Headbutt,Psychic,Physical,80,90,TM
