Name,Type,Category,Power,Accuracy,Source
Attract,Normal,Status,0,100,TM
Beat Up,Dark,Physical,0,100,"Level, TM"
Bite,Dark,Physical,60,100,Level
Body Slam,Normal,Physical,85,100,TM
Burning Jealousy,Fire,Special,70,100,TM
Comeuppance,Dark,Physical,0,100,Level
Confide,Normal,Status,0,0,TM
Counter,Fighting,Physical,0,100,TM
Crunch,Dark,Physical,80,100,"Level, TM"
Curse,Ghost,Status,0,0,TM
Dark Pulse,Dark,Special,80,100,TM
Double Team,Normal,Status,0,0,TM
Double-Edge,Normal,Physical,120,100,TM
Dream Eater,Psychic,Special,100,100,TM
Embargo,Dark,Status,0,100,TM
Ember,Fire,Special,40,100,Level
Endeavor,Normal,Physical,0,100,TM
Endure,Normal,Status,0,0,TM
Facade,Normal,Physical,70,100,TM
Fire Blast,Fire,Special,110,85,TM
Fire Fang,Fire,Physical,65,95,"Level, TM"
Fire Spin,Fire,Special,35,85,TM
Flame Charge,Fire,Physical,50,100,TM
Flamethrower,Fire,Special,90,100,"Level, TM"
Flare Blitz,Fire,Physical,120,100,TM
Foul Play,Dark,Physical,95,100,"Level, TM"
Frustration,Normal,Physical,0,100,TM
Giga Impact,Normal,Physical,150,90,TM
Heat Wave,Fire,Special,95,90,TM
Helping Hand,Normal,Status,0,0,TM
Hidden Power,Normal,Special,60,100,TM
Howl,Normal,Status,0,0,Level
Hyper Beam,Normal,Special,150,90,TM
Hyper Voice,Normal,Special,90,100,TM
Incinerate,Fire,Special,60,100,"Level, TM"
Inferno,Fire,Special,100,50,Level
Iron Tail,Steel,Physical,100,75,TM
Lash Out,Dark,Physical,75,100,TM
Leer,Normal,Status,0,100,Level
Mud Shot,Ground,Special,55,95,TM
Mud-Slap,Ground,Special,20,100,TM
Nasty Plot,Dark,Status,0,0,"Level, TM"
Overheat,Fire,Special,130,90,TM
Pain Split,Normal,Status,0,0,TM
Payback,Dark,Physical,50,100,TM
Protect,Normal,Status,0,0,TM
Psychic Fangs,Psychic,Physical,85,100,TM
Rain Dance,Water,Status,0,0,TM
Rest,Psychic,Status,0,0,TM
Retaliate,Normal,Physical,70,100,TM
Return,Normal,Physical,0,100,TM
Reversal,Fighting,Physical,0,100,TM
Roar,Normal,Status,0,0,"Level, TM"
Rock Smash,Fighting,Physical,40,100,TM
Round,Normal,Special,60,100,TM
Scary Face,Normal,Status,0,100,TM
Secret Power,Normal,Physical,70,100,TM
Shadow Ball,Ghost,Special,80,100,TM
Sleep Talk,Normal,Status,0,0,TM
Sludge Bomb,Poison,Special,90,100,TM
Smog,Poison,Special,30,70,Level
Snarl,Dark,Special,55,95,TM
Snore,Normal,Special,50,100,TM
Solar Beam,Grass,Special,120,100,TM
Spite,Ghost,Status,0,100,TM
Strength,Normal,Physical,80,100,TM
Substitute,Normal,Status,0,0,TM
Sunny Day,Fire,Status,0,0,TM
Super Fang,Normal,Physical,0,90,TM
Swagger,Normal,Status,0,85,TM
Swift,Normal,Special,60,0,TM
Take Down,Normal,Physical,90,85,TM
Taunt,Dark,Status,0,100,TM
Temper Flare,Fire,Physical,75,100,TM
Tera Blast,Normal,Special,80,100,TM
Thief,Dark,Physical,60,100,TM
Throat Chop,Dark,Physical,80,100,TM
Thunder Fang,Electric,Physical,65,95,"Level, TM"
Torment,Dark,Status,0,100,"Level, TM"
Toxic,Poison,Status,0,90,TM
Trailblaze,Grass,Physical,50,100,TM
Uproar,Normal,Special,90,100,TM
Will-O-Wisp,Fire,Status,0,85,TM
