Name,Type,Category,Power,Accuracy,Source
Alluring Voice,Fairy,Special,80,100,TM
Ally Switch,Psychic,Status,0,0,TM
Attract,Normal,Status,0,100,TM
Avalanche,Ice,Physical,60,100,TM
Blizzard,Ice,Special,110,70,TM
Body Slam,Normal,Physical,85,100,TM
Brick Break,Fighting,Physical,75,100,TM
Bulldoze,Ground,Physical,60,100,TM
Calm Mind,Psychic,Status,0,0,TM
Charge Beam,Electric,Special,50,90,TM
Charm,Fairy,Status,0,100,"Level, TM"
Chilling Water,Water,Special,50,100,TM
Confide,Normal,Status,0,0,TM
Copycat,Normal,Status,0,0,Level
Covet,Normal,Physical,60,100,"Level, TM"
Curse,Ghost,Status,0,0,TM
Dazzling Gleam,Fairy,Special,80,100,TM
Defense Curl,Normal,Status,0,0,Level
Disarming Voice,Fairy,Special,40,0,"Level, TM"
Double Team,Normal,Status,0,0,TM
Double-Edge,Normal,Physical,120,100,"Level, TM"
Drain Punch,Fighting,Physical,75,100,TM
Dream Eater,Psychic,Special,100,100,TM
Earthquake,Ground,Physical,100,100,TM
Echoed Voice,Normal,Special,40,100,"Level, TM"
Electric Terrain,Electric,Status,0,0,TM
Endeavor,Normal,Physical,0,100,TM
Endure,Normal,Status,0,0,TM
Facade,Normal,Physical,70,100,TM
Fire Blast,Fire,Special,110,85,TM
Fire Punch,Fire,Physical,75,100,TM
Flamethrower,Fire,Special,90,100,TM
Flash,Normal,Status,0,100,TM
Fling,Dark,Physical,0,100,"Level, TM"
Focus Blast,Fighting,Special,120,70,TM
Focus Punch,Fighting,Physical,150,100,TM
Frustration,Normal,Physical,0,100,TM
Giga Impact,Normal,Physical,150,90,TM
Grass Knot,Grass,Special,0,100,TM
Gravity,Psychic,Status,0,0,TM
Hail,Ice,Status,0,0,TM
Heal Bell,Normal,Status,0,0,TM
Heal Pulse,Psychic,Status,0,0,Level
Healing Wish,Psychic,Status,0,0,Level
Helping Hand,Normal,Status,0,0,"Level, TM"
Hidden Power,Normal,Special,60,100,TM
Hyper Beam,Normal,Special,150,90,TM
Hyper Voice,Normal,Special,90,100,TM
Ice Beam,Ice,Special,90,100,TM
Ice Punch,Ice,Physical,75,100,TM
Icy Wind,Ice,Special,55,95,TM
Incinerate,Fire,Special,60,100,TM
Iron Tail,Steel,Physical,100,75,TM
Last Resort,Normal,Physical,140,100,Level
Life Dew,Water,Status,0,0,Level
Light Screen,Psychic,Status,0,0,"Level, TM"
Mega Kick,Normal,Physical,120,75,TM
Mega Punch,Normal,Physical,80,85,TM
Metronome,Normal,Status,0,0,TM
Mud-Slap,Ground,Special,20,100,TM
Pound,Normal,Physical,40,100,Level
Power-Up Punch,Fighting,Physical,40,100,TM
Protect,Normal,Status,0,0,TM
Psych Up,Normal,Status,0,0,TM
Psychic,Psychic,Special,90,100,TM
Rain Dance,Water,Status,0,0,TM
Recycle,Normal,Status,0,0,TM
Rest,Psychic,Status,0,0,TM
Retaliate,Normal,Physical,70,100,TM
Return,Normal,Physical,0,100,TM
Rock Climb,Normal,Physical,90,85,TM
Rock Slide,Rock,Physical,75,90,TM
Rock Smash,Fighting,Physical,40,100,TM
Rock Tomb,Rock,Physical,60,95,TM
Round,Normal,Special,60,100,TM
Safeguard,Normal,Status,0,0,TM
Sandstorm,Rock,Status,0,0,TM
Secret Power,Normal,Physical,70,100,TM
Shadow Ball,Ghost,Special,80,100,TM
Sing,Normal,Status,0,55,Level
Skill Swap,Psychic,Status,0,0,TM
Sleep Talk,Normal,Status,0,0,TM
Snore,Normal,Special,50,100,TM
Snowscape,Ice,Status,0,0,TM
Soft-Boiled,Normal,Status,0,0,Level
Solar Beam,Grass,Special,120,100,TM
Stealth Rock,Rock,Status,0,0,TM
Stomping Tantrum,Ground,Physical,75,100,TM
Stored Power,Psychic,Special,20,100,TM
Strength,Normal,Physical,80,100,TM
Substitute,Normal,Status,0,0,TM
Sunny Day,Fire,Status,0,0,TM
Swagger,Normal,Status,0,85,TM
Sweet Kiss,Fairy,Status,0,75,Level
Swift,Normal,Special,60,0,TM
Tail Whip,Normal,Status,0,100,Level
Take Down,Normal,Physical,90,85,"Level, TM"
Tera Blast,Normal,Special,80,100,TM
Thief,Dark,Physical,60,100,TM
Thunder,Electric,Special,110,70,TM
Thunder Punch,Electric,Physical,75,100,TM
Thunder Wave,Electric,Status,0,90,TM
Thunderbolt,Electric,Special,90,100,TM
Toxic,Poison,Status,0,90,TM
Trailblaze,Grass,Physical,50,100,TM
Tri Attack,Normal,Special,80,100,TM
Trick,Psychic,Status,0,100,TM
Uproar,Normal,Special,90,100,TM
Water Pulse,Water,Special,60,100,TM
Wild Charge,Electric,Physical,90,100,TM
Work Up,Normal,Status,0,0,TM
Zen Headbutt,Psychic,Physical,80,90,TM
