Name,Type,Category,Power,Accuracy,Source
Acid,Poison,Special,40,100,Level
Acid Spray,Poison,Special,40,100,TM
Ally Switch,Psychic,Status,0,0,TM
Attract,Normal,Status,0,100,TM
Body Slam,Normal,Physical,85,100,TM
Brick Break,Fighting,Physical,75,100,TM
Confide,Normal,Status,0,0,TM
Confuse Ray,Ghost,Status,0,100,"Level, TM"
Corrosive Gas,Poison,Status,0,100,TM
Counter,Fighting,Physical,0,100,TM
Curse,Ghost,Status,0,0,"Level, TM"
Dark Pulse,Dark,Special,80,100,"Level, TM"
Dazzling Gleam,Fairy,Special,80,100,TM
Destiny Bond,Ghost,Status,0,0,Level
Double Team,Normal,Status,0,0,TM
Double-Edge,Normal,Physical,120,100,TM
Drain Punch,Fighting,Physical,75,100,TM
Dream Eater,Psychic,Special,100,100,"Level, TM"
Embargo,Dark,Status,0,100,TM
Encore,Normal,Status,0,100,TM
Endure,Normal,Status,0,0,TM
Energy Ball,Grass,Special,90,100,TM
Explosion,Normal,Physical,250,100,TM
Facade,Normal,Physical,70,100,TM
Fire Punch,Fire,Physical,75,100,TM
Fling,Dark,Physical,0,100,TM
Focus Blast,Fighting,Special,120,70,TM
Focus Punch,Fighting,Physical,150,100,TM
Foul Play,Dark,Physical,95,100,TM
Frustration,Normal,Physical,0,100,TM
Giga Drain,Grass,Special,75,100,TM
Giga Impact,Normal,Physical,150,90,TM
Gunk Shot,Poison,Physical,120,80,TM
Haze,Ice,Status,0,0,TM
Hex,Ghost,Special,65,100,"Level, TM"
Hidden Power,Normal,Special,60,100,TM
Hyper Beam,Normal,Special,150,90,TM
Hypnosis,Psychic,Status,0,60,Level
Ice Punch,Ice,Physical,75,100,TM
Icy Wind,Ice,Special,55,95,TM
Imprison,Psychic,Status,0,100,TM
Infestation,Bug,Special,20,100,TM
Knock Off,Dark,Physical,65,100,TM
Lick,Ghost,Physical,30,100,Level
Mean Look,Normal,Status,0,0,Level
Mega Kick,Normal,Physical,120,75,TM
Mega Punch,Normal,Physical,80,85,TM
Metronome,Normal,Status,0,0,TM
Nasty Plot,Dark,Status,0,0,TM
Night Shade,Ghost,Special,0,100,"Level, TM"
Pain Split,Normal,Status,0,0,TM
Payback,Dark,Physical,50,100,"Level, TM"
Perish Song,Normal,Status,0,0,Level
Phantom Force,Ghost,Physical,90,100,TM
Poison Jab,Poison,Physical,80,100,TM
Poltergeist,Ghost,Physical,110,90,TM
Power-Up Punch,Fighting,Physical,40,100,TM
Protect,Normal,Status,0,0,TM
Psych Up,Normal,Status,0,0,TM
Psychic,Psychic,Special,90,100,TM
Psychic Noise,Psychic,Special,75,100,TM
Rain Dance,Water,Status,0,0,TM
Reflect Type,Normal,Status,0,0,Level
Rest,Psychic,Status,0,0,TM
Return,Normal,Physical,0,100,TM
Rock Smash,Fighting,Physical,40,100,TM
Round,Normal,Special,60,100,TM
Scary Face,Normal,Status,0,100,TM
Secret Power,Normal,Physical,70,100,TM
Self-Destruct,Normal,Physical,200,100,TM
Shadow Ball,Ghost,Special,80,100,"Level, TM"
Shadow Claw,Ghost,Physical,70,100,TM
Shadow Punch,Ghost,Physical,60,0,Level
Skill Swap,Psychic,Status,0,0,TM
Skitter Smack,Bug,Physical,70,90,TM
Sleep Talk,Normal,Status,0,0,TM
Sludge Bomb,Poison,Special,90,100,TM
Sludge Wave,Poison,Special,95,100,TM
Snore,Normal,Special,50,100,TM
Spite,Ghost,Status,0,100,"Level, TM"
Strength,Normal,Physical,80,100,TM
Substitute,Normal,Status,0,0,TM
Sucker Punch,Dark,Physical,70,100,Level
Sunny Day,Fire,Status,0,0,TM
Swagger,Normal,Status,0,85,TM
Take Down,Normal,Physical,90,85,TM
Taunt,Dark,Status,0,100,TM
Tera Blast,Normal,Special,80,100,TM
Thief,Dark,Physical,60,100,TM
Thunder,Electric,Special,110,70,TM
Thunder Punch,Electric,Physical,75,100,TM
Thunder Wave,Electric,Status,0,90,TM
Thunderbolt,Electric,Special,90,100,TM
Torment,Dark,Status,0,100,TM
Toxic,Poison,Status,0,90,TM
Toxic Spikes,Poison,Status,0,0,TM
Trick,Psychic,Status,0,100,TM
Trick Room,Psychic,Status,0,0,TM
Uproar,Normal,Special,90,100,TM
Venoshock,Poison,Special,65,100,TM
Will-O-Wisp,Fire,Status,0,85,TM
Wonder Room,Psychic,Status,0,0,TM
