Name,Type,Category,Power,Accuracy,Source
Agility,Psychic,Status,0,0,TM
Aqua Tail,Water,Physical,90,90,TM
Attract,Normal,Status,0,100,TM
Aurora Beam,Ice,Special,65,100,Level
Aurora Veil,Ice,Status,0,0,"Level, TM"
Avalanche,Ice,Physical,60,100,TM
Baton Pass,Normal,Status,0,0,TM
Blizzard,Ice,Special,110,70,"Level, TM"
Body Slam,Normal,Physical,85,100,TM
Calm Mind,Psychic,Status,0,0,TM
Charm,Fairy,Status,0,100,TM
Chilling Water,Water,Special,50,100,TM
Confide,Normal,Status,0,0,TM
Confuse Ray,Ghost,Status,0,100,"Level, TM"
Covet,Normal,Physical,60,100,TM
Dark Pulse,Dark,Special,80,100,TM
Dazzling Gleam,Fairy,Special,80,100,"Level, TM"
Dig,Ground,Physical,80,100,TM
Disable,Normal,Status,0,100,Level
Disarming Voice,Fairy,Special,40,0,TM
Double Team,Normal,Status,0,0,TM
Double-Edge,Normal,Physical,120,100,TM
Draining Kiss,Fairy,Special,50,100,TM
Dream Eater,Psychic,Special,100,100,TM
Encore,Normal,Status,0,100,TM
Endure,Normal,Status,0,0,TM
Extrasensory,Psychic,Special,80,100,Level
Facade,Normal,Physical,70,100,TM
Fake Tears,Dark,Status,0,100,TM
Foul Play,Dark,Physical,95,100,TM
Freeze-Dry,Ice,Special,70,100,Level
Frost Breath,Ice,Special,60,90,TM
Frustration,Normal,Physical,0,100,TM
Giga Impact,Normal,Physical,150,90,TM
Hail,Ice,Status,0,0,TM
Heal Bell,Normal,Status,0,0,TM
Helping Hand,Normal,Status,0,0,TM
Hex,Ghost,Special,65,100,TM
Hidden Power,Normal,Special,60,100,TM
Hyper Beam,Normal,Special,150,90,TM
Ice Beam,Ice,Special,90,100,"Level, TM"
Ice Shard,Ice,Physical,40,100,Level
Icicle Spear,Ice,Physical,25,100,TM
Icy Wind,Ice,Special,55,95,"Level, TM"
Imprison,Psychic,Status,0,100,"Level, TM"
Iron Tail,Steel,Physical,100,75,TM
Mist,Ice,Status,0,0,Level
Misty Terrain,Fairy,Status,0,0,TM
Nasty Plot,Dark,Status,0,0,"Level, TM"
Pain Split,Normal,Status,0,0,TM
Payback,Dark,Physical,50,100,TM
Play Rough,Fairy,Physical,90,90,TM
Powder Snow,Ice,Special,40,100,Level
Power Swap,Psychic,Status,0,0,TM
Protect,Normal,Status,0,0,TM
Psych Up,Normal,Status,0,0,TM
Psyshock,Psychic,Special,80,100,TM
Rain Dance,Water,Status,0,0,TM
Reflect,Psychic,Status,0,0,TM
Rest,Psychic,Status,0,0,TM
Return,Normal,Physical,0,100,TM
Roar,Normal,Status,0,0,TM
Round,Normal,Special,60,100,TM
Safeguard,Normal,Status,0,0,TM
Secret Power,Normal,Physical,70,100,TM
Sleep Talk,Normal,Status,0,0,TM
Snore,Normal,Special,50,100,TM
Snowscape,Ice,Status,0,0,TM
Solar Beam,Grass,Special,120,100,TM
Spite,Ghost,Status,0,100,"Level, TM"
Stored Power,Psychic,Special,20,100,TM
Substitute,Normal,Status,0,0,TM
Swagger,Normal,Status,0,85,TM
Swift,Normal,Special,60,0,TM
Tail Slap,Normal,Physical,25,85,TM
Tail Whip,Normal,Status,0,100,Level
Take Down,Normal,Physical,90,85,TM
Tera Blast,Normal,Special,80,100,TM
Toxic,Poison,Status,0,90,TM
Triple Axel,Ice,Physical,20,90,TM
Weather Ball,Normal,Special,50,100,TM
Wonder Room,Psychic,Status,0,0,TM
Zen Headbutt,Psychic,Physical,80,90,TM
