Name,Type,Category,Power,Accuracy,Source
Aerial Ace,Flying,Physical,60,0,TM
Attract,Normal,Status,0,100,TM
Body Slam,Normal,Physical,85,100,TM
Brick Break,Fighting,Physical,75,100,TM
Brutal Swing,Dark,Physical,60,100,TM
Bulldoze,Ground,Physical,60,100,TM
Confide,Normal,Status,0,0,TM
Crush Claw,Normal,Physical,75,95,Level
Curse,Ghost,Status,0,0,TM
Cut,Normal,Physical,50,95,TM
Dig,Ground,Physical,80,100,"Level, TM"
Double Team,Normal,Status,0,0,TM
Double-Edge,Normal,Physical,120,100,TM
Drill Run,Ground,Physical,80,95,"Level, TM"
Earth Power,Ground,Special,90,100,TM
Earthquake,Ground,Physical,100,100,"Level, TM"
Endure,Normal,Status,0,0,TM
Facade,Normal,Physical,70,100,TM
Fissure,Ground,Physical,200,30,Level
Fling,Dark,Physical,0,100,TM
Focus Blast,Fighting,Special,120,70,TM
Frustration,Normal,Physical,0,100,TM
Fury Swipes,Normal,Physical,18,80,Level
Giga Impact,Normal,Physical,150,90,TM
Hidden Power,Normal,Special,60,100,TM
High Horsepower,Ground,Physical,95,95,TM
Hone Claws,Dark,Status,0,0,"Level, TM"
Horn Drill,Normal,Physical,200,30,Level
Hydro Pump,Water,Special,110,80,TM
Hyper Beam,Normal,Special,150,90,TM
Iron Defense,Steel,Status,0,0,TM
Iron Head,Steel,Physical,80,100,TM
Metal Claw,Steel,Physical,50,95,"Level, TM"
Metal Sound,Steel,Status,0,85,TM
Mud Shot,Ground,Special,55,95,TM
Mud Sport,Ground,Status,0,0,Level
Mud-Slap,Ground,Special,20,100,"Level, TM"
Poison Jab,Poison,Physical,80,100,TM
Protect,Normal,Status,0,0,TM
Rapid Spin,Normal,Physical,50,100,Level
Rest,Psychic,Status,0,0,TM
Return,Normal,Physical,0,100,TM
Rock Blast,Rock,Physical,25,90,TM
Rock Climb,Normal,Physical,90,85,TM
Rock Slide,Rock,Physical,75,90,"Level, TM"
Rock Smash,Fighting,Physical,40,100,TM
Rock Tomb,Rock,Physical,60,95,TM
Rototiller,Ground,Status,0,0,Level
Round,Normal,Special,60,100,TM
Sand Tomb,Ground,Physical,35,85,TM
Sandstorm,Rock,Status,0,0,"Level, TM"
Scorching Sands,Ground,Special,70,100,TM
Scratch,Normal,Physical,40,100,Level
Secret Power,Normal,Physical,70,100,TM
Shadow Claw,Ghost,Physical,70,100,TM
Sleep Talk,Normal,Status,0,0,TM
Sludge Bomb,Poison,Special,90,100,TM
Smart Strike,Steel,Physical,70,0,TM
Snore,Normal,Special,50,100,TM
Stealth Rock,Rock,Status,0,0,TM
Steel Beam,Steel,Special,140,95,TM
Stomping Tantrum,Ground,Physical,75,100,TM
Strength,Normal,Physical,80,100,TM
Substitute,Normal,Status,0,0,TM
Swagger,Normal,Status,0,85,TM
Swords Dance,Normal,Status,0,0,"Level, TM"
Tera Blast,Normal,Special,80,100,TM
Toxic,Poison,Status,0,90,TM
X-Scissor,Bug,Physical,80,100,TM
