Name,Type,Category,Power,Accuracy,Source
Aqua Tail,Water,Physical,90,90,"Level, TM"
Attract,Normal,Status,0,100,TM
Avalanche,Ice,Physical,60,100,TM
Body Press,Fighting,Physical,80,100,TM
Body Slam,Normal,Physical,85,100,"Level, TM"
Bulldoze,Ground,Physical,60,100,TM
Chilling Water,Water,Special,50,100,TM
Crunch,Dark,Physical,80,100,TM
Curse,Ghost,Status,0,0,TM
Dive,Water,Physical,80,100,"Level, TM"
Double Team,Normal,Status,0,0,TM
Double-Edge,Normal,Physical,120,100,"Level, TM"
Earthquake,Ground,Physical,100,100,TM
Endure,Normal,Status,0,0,TM
Facade,Normal,Physical,70,100,TM
Flail,Normal,Physical,0,100,Level
Frustration,Normal,Physical,0,100,TM
Giga Impact,Normal,Physical,150,90,TM
Heavy Slam,Steel,Physical,0,100,"Level, TM"
Hidden Power,Normal,Special,60,100,TM
Hydro Pump,Water,Special,110,80,TM
Hyper Beam,Normal,Special,150,90,TM
Ice Fang,Ice,Physical,65,95,TM
Liquidation,Water,Physical,85,100,TM
Noble Roar,Normal,Status,0,100,Level
Order Up,Dragon,Physical,80,100,Level
Outrage,Dragon,Physical,120,100,TM
Protect,Normal,Status,0,0,TM
Rain Dance,Water,Status,0,0,"Level, TM"
Rest,Psychic,Status,0,0,"Level, TM"
Return,Normal,Physical,0,100,TM
Rock Slide,Rock,Physical,75,90,TM
Scary Face,Normal,Status,0,100,TM
Secret Power,Normal,Physical,70,100,TM
Sleep Talk,Normal,Status,0,0,"Level, TM"
Soak,Water,Status,0,100,Level
Stomping Tantrum,Ground,Physical,75,100,TM
Substitute,Normal,Status,0,0,TM
Supersonic,Normal,Status,0,55,Level
Surf,Water,Special,90,100,TM
Tackle,Normal,Physical,40,100,Level
Take Down,Normal,Physical,90,85,TM
Tera Blast,Normal,Special,80,100,TM
Tickle,Normal,Status,0,100,Level
Water Gun,Water,Special,40,100,Level
Water Pulse,Water,Special,60,100,TM
Waterfall,Water,Physical,80,100,TM
Wave Crash,Water,Physical,120,100,Level
Zen Headbutt,Psychic,Physical,80,90,TM
