Name,Type,Category,Power,Accuracy,Source
Amnesia,Psychic,Status,0,0,"Level, TM"
Ancient Power,Rock,Special,60,100,Level
Attract,Normal,Status,0,100,TM
Body Slam,Normal,Physical,85,100,"Level, TM"
Bulldoze,Ground,Physical,60,100,TM
Burning Jealousy,Fire,Special,70,100,TM
Clear Smog,Poison,Special,50,0,Level
Confide,Normal,Status,0,0,TM
Curse,Ghost,Status,0,0,TM
Double Team,Normal,Status,0,0,TM
Double-Edge,Normal,Physical,120,100,TM
Earth Power,Ground,Special,90,100,"Level, TM"
Earthquake,Ground,Physical,100,100,TM
Ember,Fire,Special,40,100,Level
Endure,Normal,Status,0,0,TM
Explosion,Normal,Physical,250,100,TM
Facade,Normal,Physical,70,100,TM
Fire Blast,Fire,Special,110,85,TM
Fire Spin,Fire,Special,35,85,TM
Flame Charge,Fire,Physical,50,100,TM
Flamethrower,Fire,Special,90,100,"Level, TM"
Flare Blitz,Fire,Physical,120,100,TM
Frustration,Normal,Physical,0,100,TM
Giga Impact,Normal,Physical,150,90,TM
Guard Swap,Psychic,Status,0,0,TM
Gyro Ball,Steel,Physical,0,100,TM
Harden,Normal,Status,0,0,Level
Heat Crash,Fire,Physical,0,100,TM
Heat Wave,Fire,Special,95,90,TM
Hidden Power,Normal,Special,60,100,TM
Hyper Beam,Normal,Special,150,90,TM
Incinerate,Fire,Special,60,100,"Level, TM"
Infestation,Bug,Special,20,100,TM
Iron Defense,Steel,Status,0,0,TM
Lava Plume,Fire,Special,80,100,Level
Light Screen,Psychic,Status,0,0,TM
Mud Shot,Ground,Special,55,95,TM
Mud-Slap,Ground,Special,20,100,TM
Nature Power,Normal,Status,0,0,TM
Overheat,Fire,Special,130,90,TM
Pain Split,Normal,Status,0,0,TM
Power Gem,Rock,Special,80,100,TM
Protect,Normal,Status,0,0,TM
Recover,Normal,Status,0,0,Level
Reflect,Psychic,Status,0,0,TM
Rest,Psychic,Status,0,0,TM
Return,Normal,Physical,0,100,TM
Rock Blast,Rock,Physical,25,90,TM
Rock Polish,Rock,Status,0,0,TM
Rock Slide,Rock,Physical,75,90,"Level, TM"
Rock Smash,Fighting,Physical,40,100,TM
Rock Throw,Rock,Physical,50,90,Level
Rock Tomb,Rock,Physical,60,95,TM
Round,Normal,Special,60,100,TM
Sand Tomb,Ground,Physical,35,85,TM
Sandstorm,Rock,Status,0,0,TM
Scorching Sands,Ground,Special,70,100,TM
Secret Power,Normal,Physical,70,100,TM
Self-Destruct,Normal,Physical,200,100,TM
Shell Smash,Normal,Status,0,0,Level
Sleep Talk,Normal,Status,0,0,TM
Smack Down,Rock,Physical,50,100,TM
Smog,Poison,Special,30,70,Level
Snore,Normal,Special,50,100,TM
Solar Beam,Grass,Special,120,100,TM
Stealth Rock,Rock,Status,0,0,TM
Stomping Tantrum,Ground,Physical,75,100,TM
Stone Edge,Rock,Physical,100,80,TM
Strength,Normal,Physical,80,100,TM
Substitute,Normal,Status,0,0,TM
Sunny Day,Fire,Status,0,0,TM
Swagger,Normal,Status,0,85,TM
Take Down,Normal,Physical,90,85,TM
Temper Flare,Fire,Physical,75,100,TM
Tera Blast,Normal,Special,80,100,TM
Toxic,Poison,Status,0,90,TM
Will-O-Wisp,Fire,Status,0,85,TM
Yawn,Normal,Status,0,0,Level
