Name,Type,Category,Power,Accuracy,Source
Acrobatics,Flying,Physical,55,100,TM
Aerial Ace,Flying,Physical,60,0,"Level, TM"
Attract,Normal,Status,0,100,TM
Blizzard,Ice,Special,110,70,TM
Bounce,Flying,Physical,85,85,"Level, TM"
Brick Break,Fighting,Physical,75,100,TM
Brutal Swing,Dark,Physical,60,100,TM
Chilling Water,Water,Special,50,100,TM
Confide,Normal,Status,0,0,TM
Counter,Fighting,Physical,0,100,TM
Cut,Normal,Physical,50,95,TM
Dark Pulse,Dark,Special,80,100,TM
Dig,Ground,Physical,80,100,TM
Dive,Water,Physical,80,100,TM
Double Team,Normal,Status,0,0,"Level, TM"
Echoed Voice,Normal,Special,40,100,TM
Endure,Normal,Status,0,0,TM
Extrasensory,Psychic,Special,80,100,Level
Facade,Normal,Physical,70,100,TM
False Swipe,Normal,Physical,40,100,TM
Fling,Dark,Physical,0,100,"Level, TM"
Frustration,Normal,Physical,0,100,TM
Giga Impact,Normal,Physical,150,90,TM
Grass Knot,Grass,Special,0,100,TM
Growl,Normal,Status,0,100,Level
Gunk Shot,Poison,Physical,120,80,TM
Haze,Ice,Status,0,0,"Level, TM"
Helping Hand,Normal,Status,0,0,TM
Hidden Power,Normal,Special,60,100,TM
Hydro Cannon,Water,Special,150,90,TM
Hydro Pump,Water,Special,110,80,"Level, TM"
Hyper Beam,Normal,Special,150,90,TM
Ice Beam,Ice,Special,90,100,TM
Ice Punch,Ice,Physical,75,100,TM
Icy Wind,Ice,Special,55,95,TM
Lick,Ghost,Physical,30,100,Level
Liquidation,Water,Physical,85,100,TM
Low Kick,Fighting,Physical,0,100,TM
Low Sweep,Fighting,Physical,65,100,TM
Mat Block,Fighting,Status,0,0,Level
Mud Shot,Ground,Special,55,95,TM
Mud-Slap,Ground,Special,20,100,TM
Night Slash,Dark,Physical,70,100,Level
Pound,Normal,Physical,40,100,Level
Power-Up Punch,Fighting,Physical,40,100,TM
Protect,Normal,Status,0,0,TM
Quick Attack,Normal,Physical,40,100,Level
Rain Dance,Water,Status,0,0,TM
Rest,Psychic,Status,0,0,TM
Return,Normal,Physical,0,100,TM
Rock Slide,Rock,Physical,75,90,TM
Rock Smash,Fighting,Physical,40,100,TM
Rock Tomb,Rock,Physical,60,95,TM
Role Play,Psychic,Status,0,0,Level
Round,Normal,Special,60,100,"Level, TM"
Scald,Water,Special,80,100,TM
Secret Power,Normal,Physical,70,100,TM
Shadow Sneak,Ghost,Physical,40,100,Level
Sleep Talk,Normal,Status,0,0,TM
Sludge Wave,Poison,Special,95,100,TM
Smack Down,Rock,Physical,50,100,"Level, TM"
Smokescreen,Normal,Status,0,100,Level
Snore,Normal,Special,50,100,TM
Snowscape,Ice,Status,0,0,TM
Spikes,Ground,Status,0,0,"Level, TM"
Spite,Ghost,Status,0,100,TM
Strength,Normal,Physical,80,100,TM
Substitute,Normal,Status,0,0,"Level, TM"
Surf,Water,Special,90,100,TM
Swagger,Normal,Status,0,85,TM
Swift,Normal,Special,60,0,TM
Swords Dance,Normal,Status,0,0,TM
Take Down,Normal,Physical,90,85,TM
Taunt,Dark,Status,0,100,TM
Tera Blast,Normal,Special,80,100,TM
Thief,Dark,Physical,60,100,TM
Toxic,Poison,Status,0,90,TM
Toxic Spikes,Poison,Status,0,0,TM
Trailblaze,Grass,Physical,50,100,TM
U-Turn,Bug,Physical,70,100,TM
Upper Hand,Fighting,Physical,65,100,TM
Water Gun,Water,Special,40,100,Level
Water Pledge,Water,Special,80,100,TM
Water Pulse,Water,Special,60,100,"Level, TM"
Water Shuriken,Water,Special,15,100,Level
Waterfall,Water,Physical,80,100,TM
Weather Ball,Normal,Special,50,100,TM
Work Up,Normal,Status,0,0,TM
