Name,Type,Category,Power,Accuracy,Source
Aerial Ace,Flying,Physical,60,0,"Level, TM"
Arm Thrust,Fighting,Physical,15,100,Level
Assurance,Dark,Physical,60,100,TM
Attract,Normal,Status,0,100,TM
Body Slam,Normal,Physical,85,100,TM
Brick Break,Fighting,Physical,75,100,"Level, TM"
Brutal Swing,Dark,Physical,60,100,TM
Bug Bite,Bug,Physical,60,100,TM
Bug Buzz,Bug,Special,90,100,TM
Bulk Up,Fighting,Status,0,0,TM
Bulldoze,Ground,Physical,60,100,TM
Bullet Seed,Grass,Physical,25,100,TM
Close Combat,Fighting,Physical,120,100,"Level, TM"
Coaching,Fighting,Status,0,0,TM
Confide,Normal,Status,0,0,TM
Counter,Fighting,Physical,0,100,"Level, TM"
Curse,Ghost,Status,0,0,TM
Cut,Normal,Physical,50,95,TM
Dig,Ground,Physical,80,100,TM
Double Team,Normal,Status,0,0,TM
Double-Edge,Normal,Physical,120,100,TM
Earthquake,Ground,Physical,100,100,TM
Endeavor,Normal,Physical,0,100,TM
Endure,Normal,Status,0,0,"Level, TM"
Facade,Normal,Physical,70,100,TM
False Swipe,Normal,Physical,40,100,TM
Fling,Dark,Physical,0,100,TM
Focus Blast,Fighting,Special,120,70,TM
Focus Punch,Fighting,Physical,150,100,TM
Frustration,Normal,Physical,0,100,TM
Fury Attack,Normal,Physical,15,85,Level
Giga Impact,Normal,Physical,150,90,TM
Helping Hand,Normal,Status,0,0,TM
Hidden Power,Normal,Special,60,100,TM
High Horsepower,Ground,Physical,95,95,TM
Horn Attack,Normal,Physical,65,100,Level
Hyper Beam,Normal,Special,150,90,TM
Iron Defense,Steel,Status,0,0,TM
Knock Off,Dark,Physical,65,100,TM
Leer,Normal,Status,0,100,Level
Low Kick,Fighting,Physical,0,100,TM
Lunge,Bug,Physical,80,100,TM
Megahorn,Bug,Physical,120,85,"Level, TM"
Pin Missile,Bug,Physical,25,95,"Level, TM"
Pounce,Bug,Physical,50,100,TM
Protect,Normal,Status,0,0,TM
Rain Dance,Water,Status,0,0,TM
Rest,Psychic,Status,0,0,TM
Retaliate,Normal,Physical,70,100,TM
Return,Normal,Physical,0,100,TM
Revenge,Fighting,Physical,60,100,TM
Reversal,Fighting,Physical,0,100,TM
Rock Blast,Rock,Physical,25,90,TM
Rock Slide,Rock,Physical,75,90,TM
Rock Smash,Fighting,Physical,40,100,TM
Rock Tomb,Rock,Physical,60,95,TM
Round,Normal,Special,60,100,TM
Secret Power,Normal,Physical,70,100,TM
Shadow Claw,Ghost,Physical,70,100,TM
Skitter Smack,Bug,Physical,70,90,TM
Sleep Talk,Normal,Status,0,0,TM
Smack Down,Rock,Physical,50,100,TM
Smart Strike,Steel,Physical,70,0,TM
Snore,Normal,Special,50,100,TM
Spikes,Ground,Status,0,0,TM
Stone Edge,Rock,Physical,100,80,TM
Strength,Normal,Physical,80,100,TM
Struggle Bug,Bug,Special,50,100,TM
Substitute,Normal,Status,0,0,TM
Sunny Day,Fire,Status,0,0,TM
Swagger,Normal,Status,0,85,TM
Swords Dance,Normal,Status,0,0,"Level, TM"
Tackle,Normal,Physical,40,100,Level
Take Down,Normal,Physical,90,85,TM
Tera Blast,Normal,Special,80,100,TM
Thief,Dark,Physical,60,100,TM
Thrash,Normal,Physical,120,100,Level
Throat Chop,Dark,Physical,80,100,"Level, TM"
Toxic,Poison,Status,0,90,TM
Trailblaze,Grass,Physical,50,100,TM
Upper Hand,Fighting,Physical,65,100,TM
Vacuum Wave,Fighting,Special,40,100,TM
Venoshock,Poison,Special,65,100,TM
Work Up,Normal,Status,0,0,TM
