Name,Type,Category,Power,Accuracy,Source
Absorb,Grass,Special,20,100,Level
Acrobatics,Flying,Physical,55,100,TM
Aerial Ace,Flying,Physical,60,0,TM
Agility,Psychic,Status,0,0,TM
Alluring Voice,Fairy,Special,80,100,TM
Ally Switch,Psychic,Status,0,0,TM
Attract,Normal,Status,0,100,TM
Baton Pass,Normal,Status,0,0,TM
Bug Bite,Bug,Physical,60,100,TM
Bug Buzz,Bug,Special,90,100,"Level, TM"
Calm Mind,Psychic,Status,0,0,TM
Charm,Fairy,Status,0,100,TM
Confide,Normal,Status,0,0,TM
Covet,Normal,Physical,60,100,"Level, TM"
Dazzling Gleam,Fairy,Special,80,100,"Level, TM"
Defog,Flying,Status,0,0,TM
Double Team,Normal,Status,0,0,TM
Draining Kiss,Fairy,Special,50,100,"Level, TM"
Dream Eater,Psychic,Special,100,100,TM
Dual Wingbeat,Flying,Physical,40,90,TM
Endure,Normal,Status,0,0,TM
Energy Ball,Grass,Special,90,100,TM
Facade,Normal,Physical,70,100,TM
Fairy Wind,Fairy,Special,40,100,Level
Fake Tears,Dark,Status,0,100,TM
Frustration,Normal,Physical,0,100,TM
Giga Impact,Normal,Physical,150,90,TM
Grass Knot,Grass,Special,0,100,TM
Helping Hand,Normal,Status,0,0,TM
Hidden Power,Normal,Special,60,100,TM
Hyper Beam,Normal,Special,150,90,TM
Imprison,Psychic,Status,0,100,TM
Infestation,Bug,Special,20,100,TM
Leech Life,Bug,Physical,80,100,TM
Light Screen,Psychic,Status,0,0,TM
Lunge,Bug,Physical,80,100,TM
Magic Room,Psychic,Status,0,0,TM
Magical Leaf,Grass,Special,60,0,TM
Nature Power,Normal,Status,0,0,TM
Play Rough,Fairy,Physical,90,90,TM
Pollen Puff,Bug,Special,90,100,"Level, TM"
Pounce,Bug,Physical,50,100,TM
Protect,Normal,Status,0,0,TM
Psych Up,Normal,Status,0,0,TM
Psychic,Psychic,Special,90,100,TM
Psychic Noise,Psychic,Special,75,100,TM
Quiver Dance,Bug,Status,0,0,Level
Reflect,Psychic,Status,0,0,TM
Rest,Psychic,Status,0,0,TM
Return,Normal,Physical,0,100,TM
Roost,Flying,Status,0,0,TM
Round,Normal,Special,60,100,TM
Safeguard,Normal,Status,0,0,TM
Secret Power,Normal,Physical,70,100,TM
Signal Beam,Bug,Special,75,100,TM
Skill Swap,Psychic,Status,0,0,TM
Sleep Talk,Normal,Status,0,0,TM
Snore,Normal,Special,50,100,TM
Solar Beam,Grass,Special,120,100,TM
Speed Swap,Psychic,Status,0,0,TM
Stored Power,Psychic,Special,20,100,TM
Struggle Bug,Bug,Special,50,100,"Level, TM"
Stun Spore,Grass,Status,0,75,Level
Substitute,Normal,Status,0,0,TM
Sunny Day,Fire,Status,0,0,TM
Swagger,Normal,Status,0,85,TM
Sweet Scent,Normal,Status,0,100,Level
Swift,Normal,Special,60,0,TM
Switcheroo,Dark,Status,0,100,Level
Tailwind,Flying,Status,0,0,TM
Take Down,Normal,Physical,90,85,TM
Tera Blast,Normal,Special,80,100,TM
Thief,Dark,Physical,60,100,TM
Toxic,Poison,Status,0,90,TM
Trailblaze,Grass,Physical,50,100,TM
Trick,Psychic,Status,0,100,TM
U-Turn,Bug,Physical,70,100,TM
Wonder Room,Psychic,Status,0,0,TM
