Name,Type,Category,Power,Accuracy,Source
Acid Spray,Poison,Special,40,100,TM
Acrobatics,Flying,Physical,55,100,TM
Aerial Ace,Flying,Physical,60,0,TM
Agility,Psychic,Status,0,0,"Level, TM"
Attract,Normal,Status,0,100,TM
Brick Break,Fighting,Physical,75,100,"Level, TM"
Bulk Up,Fighting,Status,0,0,TM
Calm Mind,Psychic,Status,0,0,TM
Close Combat,Fighting,Physical,120,100,"Level, TM"
Coaching,Fighting,Status,0,0,TM
Dig,Ground,Physical,80,100,TM
Dire Claw,Poison,Physical,80,100,Level
Double Team,Normal,Status,0,0,TM
Endure,Normal,Status,0,0,TM
Facade,Normal,Physical,70,100,TM
False Swipe,Normal,Physical,40,100,TM
Fire Punch,Fire,Physical,75,100,TM
Fling,Dark,Physical,0,100,"Level, TM"
Focus Blast,Fighting,Special,120,70,TM
Focus Punch,Fighting,Physical,150,100,TM
Frustration,Normal,Physical,0,100,TM
Giga Impact,Normal,Physical,150,90,TM
Grass Knot,Grass,Special,0,100,TM
Gunk Shot,Poison,Physical,120,80,TM
Hidden Power,Normal,Special,60,100,TM
Hone Claws,Dark,Status,0,0,"Level, TM"
Hyper Beam,Normal,Special,150,90,TM
Iron Tail,Steel,Physical,100,75,TM
Lash Out,Dark,Physical,75,100,TM
Leer,Normal,Status,0,100,Level
Low Kick,Fighting,Physical,0,100,TM
Low Sweep,Fighting,Physical,65,100,TM
Metal Claw,Steel,Physical,50,95,"Level, TM"
Nasty Plot,Dark,Status,0,0,TM
Poison Jab,Poison,Physical,80,100,"Level, TM"
Poison Tail,Poison,Physical,50,100,TM
Protect,Normal,Status,0,0,TM
Quick Attack,Normal,Physical,40,100,Level
Rain Dance,Water,Status,0,0,TM
Rest,Psychic,Status,0,0,TM
Return,Normal,Physical,0,100,TM
Reversal,Fighting,Physical,0,100,TM
Rock Slide,Rock,Physical,75,90,TM
Rock Smash,Fighting,Physical,40,100,"Level, TM"
Rock Tomb,Rock,Physical,60,95,TM
Scratch,Normal,Physical,40,100,Level
Screech,Normal,Status,0,85,"Level, TM"
Secret Power,Normal,Physical,70,100,TM
Shadow Ball,Ghost,Special,80,100,TM
Shadow Claw,Ghost,Physical,70,100,TM
Slash,Normal,Physical,70,100,Level
Sleep Talk,Normal,Status,0,0,TM
Sludge Bomb,Poison,Special,90,100,TM
Sludge Wave,Poison,Special,95,100,TM
Spite,Ghost,Status,0,100,TM
Substitute,Normal,Status,0,0,TM
Sunny Day,Fire,Status,0,0,TM
Swift,Normal,Special,60,0,TM
Swords Dance,Normal,Status,0,0,TM
Take Down,Normal,Physical,90,85,TM
Taunt,Dark,Status,0,100,"Level, TM"
Tera Blast,Normal,Special,80,100,TM
Thief,Dark,Physical,60,100,TM
Toxic,Poison,Status,0,90,TM
Toxic Spikes,Poison,Status,0,0,TM
Trailblaze,Grass,Physical,50,100,TM
U-Turn,Bug,Physical,70,100,TM
Upper Hand,Fighting,Physical,65,100,TM
Vacuum Wave,Fighting,Special,40,100,TM
Venoshock,Poison,Special,65,100,TM
X-Scissor,Bug,Physical,80,100,TM
