Name,Type,Category,Power,Accuracy,Source
Agility,Psychic,Status,0,0,"Level, TM"
Amnesia,Psychic,Status,0,0,TM
Assurance,Dark,Physical,60,100,"Level, TM"
Astonish,Ghost,Physical,30,100,Level
Attract,Normal,Status,0,100,TM
Baton Pass,Normal,Status,0,0,"Level, TM"
Beat Up,Dark,Physical,0,100,TM
Body Slam,Normal,Physical,85,100,TM
Bulldoze,Ground,Physical,60,100,TM
Calm Mind,Psychic,Status,0,0,TM
Charge Beam,Electric,Special,50,90,TM
Confuse Ray,Ghost,Status,0,100,TM
Confusion,Psychic,Special,50,100,Level
Crunch,Dark,Physical,80,100,"Level, TM"
Curse,Ghost,Status,0,0,TM
Dazzling Gleam,Fairy,Special,80,100,TM
Double Hit,Normal,Physical,35,90,Level
Double Team,Normal,Status,0,0,TM
Double-Edge,Normal,Physical,120,100,TM
Earthquake,Ground,Physical,100,100,TM
Endeavor,Normal,Physical,0,100,TM
Endure,Normal,Status,0,0,TM
Energy Ball,Grass,Special,90,100,TM
Expanding Force,Psychic,Special,80,100,TM
Facade,Normal,Physical,70,100,TM
Flash,Normal,Status,0,100,TM
Foul Play,Dark,Physical,95,100,TM
Frustration,Normal,Physical,0,100,TM
Giga Impact,Normal,Physical,150,90,TM
Grass Knot,Grass,Special,0,100,TM
Gravity,Psychic,Status,0,0,TM
Growl,Normal,Status,0,100,Level
Guard Swap,Psychic,Status,0,0,"Level, TM"
Helping Hand,Normal,Status,0,0,TM
Hidden Power,Normal,Special,60,100,TM
High Horsepower,Ground,Physical,95,95,TM
Hyper Beam,Normal,Special,150,90,TM
Hyper Voice,Normal,Special,90,100,TM
Imprison,Psychic,Status,0,100,TM
Iron Head,Steel,Physical,80,100,TM
Iron Tail,Steel,Physical,100,75,TM
Light Screen,Psychic,Status,0,0,TM
Low Kick,Fighting,Physical,0,100,TM
Nasty Plot,Dark,Status,0,0,"Level, TM"
Night Shade,Ghost,Special,0,100,TM
Power Swap,Psychic,Status,0,0,"Level, TM"
Protect,Normal,Status,0,0,TM
Psybeam,Psychic,Special,65,100,"Level, TM"
Psychic,Psychic,Special,90,100,"Level, TM"
Psychic Fangs,Psychic,Physical,85,100,TM
Psychic Noise,Psychic,Special,75,100,TM
Psychic Terrain,Psychic,Status,0,0,TM
Psyshock,Psychic,Special,80,100,TM
Rain Dance,Water,Status,0,0,TM
Recycle,Normal,Status,0,0,TM
Reflect,Psychic,Status,0,0,TM
Rest,Psychic,Status,0,0,TM
Return,Normal,Physical,0,100,TM
Roar,Normal,Status,0,0,TM
Rock Smash,Fighting,Physical,40,100,TM
Secret Power,Normal,Physical,70,100,TM
Shadow Ball,Ghost,Special,80,100,TM
Signal Beam,Bug,Special,75,100,TM
Skill Swap,Psychic,Status,0,0,TM
Sleep Talk,Normal,Status,0,0,TM
Stomp,Normal,Physical,65,100,Level
Stomping Tantrum,Ground,Physical,75,100,TM
Stored Power,Psychic,Special,20,100,TM
Strength,Normal,Physical,80,100,TM
Substitute,Normal,Status,0,0,TM
Sunny Day,Fire,Status,0,0,TM
Swift,Normal,Special,60,0,TM
Tackle,Normal,Physical,40,100,Level
Take Down,Normal,Physical,90,85,TM
Tera Blast,Normal,Special,80,100,TM
Thief,Dark,Physical,60,100,TM
Thunder,Electric,Special,110,70,TM
Thunder Wave,Electric,Status,0,90,TM
Thunderbolt,Electric,Special,90,100,TM
Trailblaze,Grass,Physical,50,100,TM
Trick,Psychic,Status,0,100,TM
Trick Room,Psychic,Status,0,0,TM
Twin Beam,Psychic,Special,40,100,Level
Uproar,Normal,Special,90,100,TM
Zen Headbutt,Psychic,Physical,80,90,TM
