Name,Type,Category,Power,Accuracy,Source
Amnesia,Psychic,Status,0,0,"Level, TM"
Attract,Normal,Status,0,100,TM
Body Press,Fighting,Physical,80,100,TM
Body Slam,Normal,Physical,85,100,TM
Bulldoze,Ground,Physical,60,100,"Level, TM"
Charm,Fairy,Status,0,100,TM
Confide,Normal,Status,0,0,TM
Curse,Ghost,Status,0,0,"Level, TM"
Dig,Ground,Physical,80,100,TM
Double Team,Normal,Status,0,0,TM
Double-Edge,Normal,Physical,120,100,"Level, TM"
Earth Power,Ground,Special,90,100,"Level, TM"
Earthquake,Ground,Physical,100,100,"Level, TM"
Echoed Voice,Normal,Special,40,100,TM
Ember,Fire,Special,40,100,Level
Endeavor,Normal,Physical,0,100,TM
Endure,Normal,Status,0,0,TM
Eruption,Fire,Special,150,100,Level
Explosion,Normal,Physical,250,100,TM
Facade,Normal,Physical,70,100,TM
Fire Blast,Fire,Special,110,85,TM
Fire Spin,Fire,Special,35,85,TM
Fissure,Ground,Physical,200,30,Level
Flame Charge,Fire,Physical,50,100,TM
Flamethrower,Fire,Special,90,100,"Level, TM"
Flare Blitz,Fire,Physical,120,100,TM
Flash Cannon,Steel,Special,80,100,TM
Focus Energy,Normal,Status,0,0,"Level, TM"
Frustration,Normal,Physical,0,100,TM
Giga Impact,Normal,Physical,150,90,TM
Growl,Normal,Status,0,100,Level
Heat Crash,Fire,Physical,0,100,TM
Heat Wave,Fire,Special,95,90,TM
Heavy Slam,Steel,Physical,0,100,TM
Helping Hand,Normal,Status,0,0,TM
Hidden Power,Normal,Special,60,100,TM
High Horsepower,Ground,Physical,95,95,TM
Hyper Beam,Normal,Special,150,90,TM
Incinerate,Fire,Special,60,100,"Level, TM"
Iron Head,Steel,Physical,80,100,TM
Lash Out,Dark,Physical,75,100,TM
Lava Plume,Fire,Special,80,100,Level
Mud Shot,Ground,Special,55,95,TM
Mud-Slap,Ground,Special,20,100,TM
Nature Power,Normal,Status,0,0,TM
Overheat,Fire,Special,130,90,TM
Protect,Normal,Status,0,0,TM
Rain Dance,Water,Status,0,0,TM
Rest,Psychic,Status,0,0,TM
Return,Normal,Physical,0,100,TM
Roar,Normal,Status,0,0,TM
Rock Polish,Rock,Status,0,0,TM
Rock Slide,Rock,Physical,75,90,"Level, TM"
Rock Smash,Fighting,Physical,40,100,TM
Rock Tomb,Rock,Physical,60,95,TM
Round,Normal,Special,60,100,TM
Sandstorm,Rock,Status,0,0,TM
Scary Face,Normal,Status,0,100,TM
Scorching Sands,Ground,Special,70,100,TM
Secret Power,Normal,Physical,70,100,TM
Self-Destruct,Normal,Physical,200,100,TM
Sleep Talk,Normal,Status,0,0,TM
Smack Down,Rock,Physical,50,100,TM
Snore,Normal,Special,50,100,TM
Solar Beam,Grass,Special,120,100,TM
Stealth Rock,Rock,Status,0,0,TM
Stomping Tantrum,Ground,Physical,75,100,TM
Stone Edge,Rock,Physical,100,80,TM
Strength,Normal,Physical,80,100,TM
Substitute,Normal,Status,0,0,TM
Sunny Day,Fire,Status,0,0,TM
Swagger,Normal,Status,0,85,TM
Tackle,Normal,Physical,40,100,Level
Take Down,Normal,Physical,90,85,"Level, TM"
Temper Flare,Fire,Physical,75,100,TM
Tera Blast,Normal,Special,80,100,TM
Toxic,Poison,Status,0,90,TM
Trailblaze,Grass,Physical,50,100,TM
Will-O-Wisp,Fire,Status,0,85,TM
Yawn,Normal,Status,0,0,Level
Zen Headbutt,Psychic,Physical,80,90,TM
