Name,Type,Category,Power,Accuracy,Source
Attract,Normal,Status,0,100,TM
Block,Normal,Status,0,0,Level
Body Slam,Normal,Physical,85,100,TM
Brick Break,Fighting,Physical,75,100,TM
Brutal Swing,Dark,Physical,60,100,TM
Bulk Up,Fighting,Status,0,0,TM
Bulldoze,Ground,Physical,60,100,"Level, TM"
Calm Mind,Psychic,Status,0,0,TM
Confide,Normal,Status,0,0,TM
Crunch,Dark,Physical,80,100,TM
Defog,Flying,Status,0,0,TM
Dig,Ground,Physical,80,100,TM
Double Team,Normal,Status,0,0,TM
Earth Power,Ground,Special,90,100,"Level, TM"
Earthquake,Ground,Physical,100,100,"Level, TM"
Endure,Normal,Status,0,0,TM
Explosion,Normal,Physical,250,100,TM
Extrasensory,Psychic,Special,80,100,Level
Facade,Normal,Physical,70,100,TM
Fissure,Ground,Physical,200,30,Level
Fling,Dark,Physical,0,100,TM
Fly,Flying,Physical,90,95,TM
Focus Blast,Fighting,Special,120,70,TM
Frustration,Normal,Physical,0,100,TM
Giga Impact,Normal,Physical,150,90,TM
Grass Knot,Grass,Special,0,100,TM
Gravity,Psychic,Status,0,0,TM
Hammer Arm,Fighting,Physical,100,90,Level
Hidden Power,Normal,Special,60,100,TM
Hyper Beam,Normal,Special,150,90,TM
Imprison,Psychic,Status,0,100,"Level, TM"
Iron Tail,Steel,Physical,100,75,TM
Knock Off,Dark,Physical,65,100,TM
Leer,Normal,Status,0,100,Level
Mud Shot,Ground,Special,55,95,TM
Mud-Slap,Ground,Special,20,100,TM
Nasty Plot,Dark,Status,0,0,TM
Outrage,Dragon,Physical,120,100,"Level, TM"
Payback,Dark,Physical,50,100,TM
Protect,Normal,Status,0,0,TM
Psychic,Psychic,Special,90,100,TM
Rain Dance,Water,Status,0,0,TM
Rest,Psychic,Status,0,0,TM
Return,Normal,Physical,0,100,TM
Rock Polish,Rock,Status,0,0,TM
Rock Slide,Rock,Physical,75,90,"Level, TM"
Rock Smash,Fighting,Physical,40,100,TM
Rock Tomb,Rock,Physical,60,95,"Level, TM"
Round,Normal,Special,60,100,TM
Sand Tomb,Ground,Physical,35,85,"Level, TM"
Sandsear Storm,Ground,Special,100,80,Level
Sandstorm,Rock,Status,0,0,"Level, TM"
Scary Face,Normal,Status,0,100,TM
Scorching Sands,Ground,Special,70,100,TM
Secret Power,Normal,Physical,70,100,TM
Self-Destruct,Normal,Physical,200,100,TM
Sleep Talk,Normal,Status,0,0,TM
Sludge Bomb,Poison,Special,90,100,TM
Sludge Wave,Poison,Special,95,100,TM
Smack Down,Rock,Physical,50,100,"Level, TM"
Snore,Normal,Special,50,100,TM
Stealth Rock,Rock,Status,0,0,TM
Stomping Tantrum,Ground,Physical,75,100,TM
Stone Edge,Rock,Physical,100,80,"Level, TM"
Strength,Normal,Physical,80,100,TM
Substitute,Normal,Status,0,0,TM
Sunny Day,Fire,Status,0,0,TM
Superpower,Fighting,Physical,120,100,TM
Swagger,Normal,Status,0,85,TM
Swords Dance,Normal,Status,0,0,TM
Take Down,Normal,Physical,90,85,TM
Taunt,Dark,Status,0,100,TM
Tera Blast,Normal,Special,80,100,TM
Toxic,Poison,Status,0,90,TM
U-Turn,Bug,Physical,70,100,TM
Weather Ball,Normal,Special,50,100,TM
