Name,Type,Category,Power,Accuracy,Source
Ally Switch,Psychic,Status,0,0,"Level, Level, TM"
Astonish,Ghost,Physical,30,100,"Level, Level"
Brick Break,Fighting,Physical,75,100,TM
Calm Mind,Psychic,Status,0,0,TM
Charge Beam,Electric,Special,50,90,TM
Confide,Normal,Status,0,0,TM
Confusion,Psychic,Special,50,100,"Level, Level"
Covet,Normal,Physical,60,100,TM
Dark Pulse,Dark,Special,80,100,"Level, TM"
Destiny Bond,Ghost,Status,0,0,"Level, Level"
Double Team,Normal,Status,0,0,TM
Drain Punch,Fighting,Physical,75,100,TM
Dream Eater,Psychic,Special,100,100,TM
Embargo,Dark,Status,0,100,TM
Endure,Normal,Status,0,0,TM
Energy Ball,Grass,Special,90,100,TM
Expanding Force,Psychic,Special,80,100,TM
Facade,Normal,Physical,70,100,TM
Fire Punch,Fire,Physical,75,100,TM
Flash,Normal,Status,0,100,TM
Fling,Dark,Physical,0,100,TM
Focus Blast,Fighting,Special,120,70,TM
Focus Punch,Fighting,Physical,150,100,TM
Foul Play,Dark,Physical,95,100,TM
Frustration,Normal,Physical,0,100,TM
Giga Impact,Normal,Physical,150,90,TM
Grass Knot,Grass,Special,0,100,TM
Gravity,Psychic,Status,0,0,TM
Guard Split,Psychic,Status,0,0,"Level, Level"
Gunk Shot,Poison,Physical,120,80,TM
Hidden Power,Normal,Special,60,100,TM
Hyper Beam,Normal,Special,150,90,TM
Hyperspace Fury,Dark,Physical,100,0,Level
Hyperspace Hole,Psychic,Special,80,0,Level
Ice Punch,Ice,Physical,75,100,TM
Knock Off,Dark,Physical,65,100,"Level, TM"
Lash Out,Dark,Physical,75,100,TM
Light Screen,Psychic,Status,0,0,"Level, Level, TM"
Magic Room,Psychic,Status,0,0,TM
Nasty Plot,Dark,Status,0,0,"Level, TM"
Phantom Force,Ghost,Physical,90,100,"Level, TM"
Power Split,Psychic,Status,0,0,"Level, Level"
Power-Up Punch,Fighting,Physical,40,100,TM
Protect,Normal,Status,0,0,TM
Psybeam,Psychic,Special,65,100,"Level, Level, TM"
Psych Up,Normal,Status,0,0,TM
Psychic,Psychic,Special,90,100,"Level, Level, TM"
Psychic Noise,Psychic,Special,75,100,TM
Psychic Terrain,Psychic,Status,0,0,TM
Psyshock,Psychic,Special,80,100,TM
Quash,Dark,Status,0,100,TM
Rain Dance,Water,Status,0,0,TM
Recycle,Normal,Status,0,0,TM
Reflect,Psychic,Status,0,0,TM
Rest,Psychic,Status,0,0,TM
Return,Normal,Physical,0,100,TM
Rock Tomb,Rock,Physical,60,95,TM
Round,Normal,Special,60,100,TM
Safeguard,Normal,Status,0,0,TM
Sandstorm,Rock,Status,0,0,TM
Scary Face,Normal,Status,0,100,TM
Secret Power,Normal,Physical,70,100,TM
Shadow Ball,Ghost,Special,80,100,"Level, TM"
Signal Beam,Bug,Special,75,100,TM
Skill Swap,Psychic,Status,0,0,"Level, Level, TM"
Skitter Smack,Bug,Physical,70,90,TM
Sleep Talk,Normal,Status,0,0,TM
Snore,Normal,Special,50,100,TM
Substitute,Normal,Status,0,0,TM
Sunny Day,Fire,Status,0,0,TM
Swagger,Normal,Status,0,85,TM
Swift,Normal,Special,60,0,TM
Take Down,Normal,Physical,90,85,TM
Taunt,Dark,Status,0,100,TM
Tera Blast,Normal,Special,80,100,TM
Thief,Dark,Physical,60,100,TM
Throat Chop,Dark,Physical,80,100,TM
Thunder Punch,Electric,Physical,75,100,TM
Thunder Wave,Electric,Status,0,90,TM
Thunderbolt,Electric,Special,90,100,TM
Torment,Dark,Status,0,100,TM
Toxic,Poison,Status,0,90,TM
Trick,Psychic,Status,0,100,"Level, Level, TM"
Trick Room,Psychic,Status,0,0,"Level, Level, TM"
Uproar,Normal,Special,90,100,TM
Wonder Room,Psychic,Status,0,0,"Level, Level, TM"
Zen Headbutt,Psychic,Physical,80,90,"Level, TM"
