Name,Type,Category,Power,Accuracy,Source
Absorb,Grass,Special,20,100,Level
Aerial Ace,Flying,Physical,60,0,TM
Attract,Normal,Status,0,100,TM
Baton Pass,Normal,Status,0,0,TM
Bide,Normal,Physical,0,0,Level
Brick Break,Fighting,Physical,75,100,TM
Bug Bite,Bug,Physical,60,100,"Level, TM"
Bug Buzz,Bug,Special,90,100,"Level, TM"
Confide,Normal,Status,0,0,TM
Cut,Normal,Physical,50,95,TM
Double Team,Normal,Status,0,0,TM
Echoed Voice,Normal,Special,40,100,TM
Endeavor,Normal,Physical,0,100,TM
Endure,Normal,Status,0,0,TM
Facade,Normal,Physical,70,100,TM
False Swipe,Normal,Physical,40,100,TM
Fell Stinger,Bug,Physical,50,100,Level
Flash,Normal,Status,0,100,TM
Focus Energy,Normal,Status,0,0,"Level, TM"
Frustration,Normal,Physical,0,100,TM
Fury Cutter,Bug,Physical,40,95,Level
Giga Drain,Grass,Special,75,100,TM
Giga Impact,Normal,Physical,150,90,TM
Growl,Normal,Status,0,100,Level
Heal Bell,Normal,Status,0,0,TM
Helping Hand,Normal,Status,0,0,TM
Hidden Power,Normal,Special,60,100,TM
Hone Claws,Dark,Status,0,0,TM
Hyper Beam,Normal,Special,150,90,TM
Hyper Voice,Normal,Special,90,100,TM
Infestation,Bug,Special,20,100,TM
Knock Off,Dark,Physical,65,100,TM
Leech Life,Bug,Physical,80,100,TM
Lunge,Bug,Physical,80,100,TM
Mud-Slap,Ground,Special,20,100,TM
Night Slash,Dark,Physical,70,100,Level
Perish Song,Normal,Status,0,0,Level
Pounce,Bug,Physical,50,100,TM
Power-Up Punch,Fighting,Physical,40,100,TM
Protect,Normal,Status,0,0,TM
Rain Dance,Water,Status,0,0,TM
Rest,Psychic,Status,0,0,TM
Return,Normal,Physical,0,100,TM
Rock Smash,Fighting,Physical,40,100,TM
Round,Normal,Special,60,100,TM
Screech,Normal,Status,0,85,"Level, TM"
Secret Power,Normal,Physical,70,100,TM
Sing,Normal,Status,0,55,Level
Skitter Smack,Bug,Physical,70,90,TM
Slash,Normal,Physical,70,100,Level
Sleep Talk,Normal,Status,0,0,TM
Snore,Normal,Special,50,100,TM
Sticky Web,Bug,Status,0,0,Level
Strength,Normal,Physical,80,100,TM
Struggle Bug,Bug,Special,50,100,"Level, TM"
Substitute,Normal,Status,0,0,TM
Sunny Day,Fire,Status,0,0,TM
Swagger,Normal,Status,0,85,TM
Swords Dance,Normal,Status,0,0,TM
Tackle,Normal,Physical,40,100,Level
Take Down,Normal,Physical,90,85,TM
Taunt,Dark,Status,0,100,"Level, TM"
Tera Blast,Normal,Special,80,100,TM
Throat Chop,Dark,Physical,80,100,TM
Toxic,Poison,Status,0,90,TM
Trailblaze,Grass,Physical,50,100,TM
Uproar,Normal,Special,90,100,TM
X-Scissor,Bug,Physical,80,100,"Level, TM"
Stone Axe,Stone,Physical,65,90,Egg
Population Bomb,Normal,Physical,20,90,Egg
Bonemerang,Ground,Physical,50,90,Egg
