Name,Type,Category,Power,Accuracy,Source
Acid Spray,Poison,Special,40,100,TM
Attract,Normal,Status,0,100,TM
Baton Pass,Normal,Status,0,0,TM
Calm Mind,Psychic,Status,0,0,TM
Clear Smog,Poison,Special,50,0,Level
Confuse Ray,Ghost,Status,0,100,TM
Confusion,Psychic,Special,50,100,Level
Double Team,Normal,Status,0,0,TM
Endure,Normal,Status,0,0,TM
Facade,Normal,Physical,70,100,TM
Fake Out,Normal,Physical,40,100,Level
Flatter,Dark,Status,0,100,Level
Fling,Dark,Physical,0,100,TM
Focus Blast,Fighting,Special,120,70,TM
Frustration,Normal,Physical,0,100,TM
Future Sight,Psychic,Special,120,100,"Level, TM"
Giga Impact,Normal,Physical,150,90,TM
Grass Knot,Grass,Special,0,100,TM
Gunk Shot,Poison,Physical,120,80,TM
Helping Hand,Normal,Status,0,0,"Level, TM"
Hex,Ghost,Special,65,100,TM
Hidden Power,Normal,Special,60,100,TM
Hyper Beam,Normal,Special,150,90,TM
Imprison,Psychic,Status,0,100,TM
Lash Out,Dark,Physical,75,100,TM
Light Screen,Psychic,Status,0,0,TM
Metronome,Normal,Status,0,0,TM
Mud-Slap,Ground,Special,20,100,TM
Nasty Plot,Dark,Status,0,0,"Level, TM"
Night Shade,Ghost,Special,0,100,TM
Parting Shot,Dark,Status,0,100,Level
Poison Jab,Poison,Physical,80,100,"Level, TM"
Poltergeist,Ghost,Physical,110,90,TM
Protect,Normal,Status,0,0,TM
Psybeam,Psychic,Special,65,100,"Level, TM"
Psychic,Psychic,Special,90,100,"Level, TM"
Psychic Noise,Psychic,Special,75,100,TM
Psychic Terrain,Psychic,Status,0,0,TM
Psyshock,Psychic,Special,80,100,TM
Rest,Psychic,Status,0,0,TM
Return,Normal,Physical,0,100,TM
Scratch,Normal,Physical,40,100,Level
Secret Power,Normal,Physical,70,100,TM
Shadow Ball,Ghost,Special,80,100,TM
Shadow Claw,Ghost,Physical,70,100,TM
Sleep Talk,Normal,Status,0,0,TM
Sludge Bomb,Poison,Special,90,100,TM
Sludge Wave,Poison,Special,95,100,"Level, TM"
Spite,Ghost,Status,0,100,TM
Stored Power,Psychic,Special,20,100,TM
Substitute,Normal,Status,0,0,TM
Swift,Normal,Special,60,0,TM
Taunt,Dark,Status,0,100,TM
Tera Blast,Normal,Special,80,100,TM
Thief,Dark,Physical,60,100,TM
Toxic,Poison,Status,0,90,TM
Trailblaze,Grass,Physical,50,100,TM
Trick,Psychic,Status,0,100,TM
U-Turn,Bug,Physical,70,100,TM
Uproar,Normal,Special,90,100,TM
Venoshock,Poison,Special,65,100,TM
