Name,Type,Category,Power,Accuracy,Source
Acrobatics,Flying,Physical,55,100,TM
Aerial Ace,Flying,Physical,60,0,TM
Air Cutter,Flying,Special,60,95,TM
Air Slash,Flying,Special,75,95,TM
Amnesia,Psychic,Status,0,0,"Level, TM"
Attract,Normal,Status,0,100,TM
Body Slam,Normal,Physical,85,100,TM
Bug Bite,Bug,Physical,60,100,"Level, TM"
Bug Buzz,Bug,Special,90,100,"Level, TM"
Calm Mind,Psychic,Status,0,0,TM
Confide,Normal,Status,0,0,TM
Defog,Flying,Status,0,0,TM
Double Team,Normal,Status,0,0,TM
Double-Edge,Normal,Physical,120,100,"Level, TM"
Dual Wingbeat,Flying,Physical,40,90,TM
Ember,Fire,Special,40,100,Level
Endure,Normal,Status,0,0,TM
Facade,Normal,Physical,70,100,TM
Fiery Dance,Fire,Special,80,100,Level
Fire Blast,Fire,Special,110,85,"Level, TM"
Fire Spin,Fire,Special,35,85,"Level, TM"
Flame Charge,Fire,Physical,50,100,"Level, TM"
Flame Wheel,Fire,Physical,60,100,Level
Flamethrower,Fire,Special,90,100,TM
Flare Blitz,Fire,Physical,120,100,"Level, TM"
Fly,Flying,Physical,90,95,TM
Frustration,Normal,Physical,0,100,TM
Giga Drain,Grass,Special,75,100,TM
Giga Impact,Normal,Physical,150,90,TM
Gust,Flying,Special,40,100,Level
Heat Wave,Fire,Special,95,90,"Level, TM"
Hidden Power,Normal,Special,60,100,TM
Hurricane,Flying,Special,110,70,"Level, TM"
Hyper Beam,Normal,Special,150,90,TM
Incinerate,Fire,Special,60,100,TM
Leech Life,Bug,Physical,80,100,"Level, TM"
Light Screen,Psychic,Status,0,0,TM
Lunge,Bug,Physical,80,100,TM
Mystical Fire,Fire,Special,75,100,TM
Overheat,Fire,Special,130,90,TM
Poison Jab,Poison,Physical,80,100,TM
Pounce,Bug,Physical,50,100,TM
Protect,Normal,Status,0,0,TM
Psychic,Psychic,Special,90,100,TM
Quiver Dance,Bug,Status,0,0,Level
Rage Powder,Bug,Status,0,0,Level
Rain Dance,Water,Status,0,0,TM
Rest,Psychic,Status,0,0,TM
Return,Normal,Physical,0,100,TM
Roost,Flying,Status,0,0,TM
Round,Normal,Special,60,100,TM
Safeguard,Normal,Status,0,0,TM
Screech,Normal,Status,0,85,"Level, TM"
Secret Power,Normal,Physical,70,100,TM
Signal Beam,Bug,Special,75,100,TM
Skitter Smack,Bug,Physical,70,90,TM
Sleep Talk,Normal,Status,0,0,TM
Snore,Normal,Special,50,100,TM
Solar Beam,Grass,Special,120,100,TM
String Shot,Bug,Status,0,95,Level
Struggle Bug,Bug,Special,50,100,"Level, TM"
Substitute,Normal,Status,0,0,TM
Sunny Day,Fire,Status,0,0,TM
Swagger,Normal,Status,0,85,TM
Tailwind,Flying,Status,0,0,TM
Take Down,Normal,Physical,90,85,"Level, TM"
Tera Blast,Normal,Special,80,100,TM
Toxic,Poison,Status,0,90,TM
Trailblaze,Grass,Physical,50,100,TM
U-Turn,Bug,Physical,70,100,TM
Whirlwind,Normal,Status,0,0,Level
Wild Charge,Electric,Physical,90,100,TM
Will-O-Wisp,Fire,Status,0,85,TM
Zen Headbutt,Psychic,Physical,80,90,TM
Scald,Water,Special,80,100,Egg
Dazzling Gleam,Fairy,Special,80,100,Egg
