Name,Type,Category,Power,Accuracy,Source
Aerial Ace,Flying,Physical,60,0,TM
Ancient Power,Rock,Special,60,100,Level
Assurance,Dark,Physical,60,100,TM
Attract,Normal,Status,0,100,TM
Beat Up,Dark,Physical,0,100,TM
Blizzard,Ice,Special,110,70,TM
Brick Break,Fighting,Physical,75,100,TM
Brutal Swing,Dark,Physical,60,100,TM
Bulk Up,Fighting,Status,0,0,TM
Bulldoze,Ground,Physical,60,100,TM
Confide,Normal,Status,0,0,TM
Cross Chop,Fighting,Physical,100,80,Level
Cut,Normal,Physical,50,95,TM
Dig,Ground,Physical,80,100,TM
Dive,Water,Physical,80,100,TM
Double Team,Normal,Status,0,0,TM
Dragon Claw,Dragon,Physical,80,100,TM
Earth Power,Ground,Special,90,100,TM
Earthquake,Ground,Physical,100,100,TM
Embargo,Dark,Status,0,100,TM
Endeavor,Normal,Physical,0,100,TM
Endure,Normal,Status,0,0,TM
Facade,Normal,Physical,70,100,TM
False Swipe,Normal,Physical,40,100,TM
Fling,Dark,Physical,0,100,TM
Focus Blast,Fighting,Special,120,70,TM
Frustration,Normal,Physical,0,100,TM
Fury Cutter,Bug,Physical,40,95,Level
Fury Swipes,Normal,Physical,18,80,Level
Giga Impact,Normal,Physical,150,90,TM
Grass Knot,Grass,Special,0,100,TM
Helping Hand,Normal,Status,0,0,TM
Hidden Power,Normal,Special,60,100,TM
Hone Claws,Dark,Status,0,0,"Level, TM"
Hyper Beam,Normal,Special,150,90,TM
Ice Beam,Ice,Special,90,100,TM
Icy Wind,Ice,Special,55,95,TM
Infestation,Bug,Special,20,100,TM
Iron Defense,Steel,Status,0,0,TM
Liquidation,Water,Physical,85,100,TM
Low Kick,Fighting,Physical,0,100,TM
Meteor Beam,Rock,Special,120,90,TM
Mud Shot,Ground,Special,55,95,TM
Mud-Slap,Ground,Special,20,100,"Level, TM"
Muddy Water,Water,Special,90,85,TM
Nature Power,Normal,Status,0,0,TM
Payback,Dark,Physical,50,100,TM
Poison Jab,Poison,Physical,80,100,TM
Power-Up Punch,Fighting,Physical,40,100,TM
Protect,Normal,Status,0,0,TM
Rain Dance,Water,Status,0,0,TM
Razor Shell,Water,Physical,75,95,"Level, TM"
Rest,Psychic,Status,0,0,TM
Return,Normal,Physical,0,100,TM
Rock Blast,Rock,Physical,25,90,TM
Rock Polish,Rock,Status,0,0,"Level, TM"
Rock Slide,Rock,Physical,75,90,TM
Rock Smash,Fighting,Physical,40,100,TM
Rock Tomb,Rock,Physical,60,95,TM
Round,Normal,Special,60,100,TM
Safeguard,Normal,Status,0,0,TM
Sandstorm,Rock,Status,0,0,TM
Scald,Water,Special,80,100,TM
Scratch,Normal,Physical,40,100,Level
Screech,Normal,Status,0,85,TM
Secret Power,Normal,Physical,70,100,TM
Shadow Claw,Ghost,Physical,70,100,TM
Shell Smash,Normal,Status,0,0,Level
Skull Bash,Normal,Physical,130,100,Level
Slash,Normal,Physical,70,100,Level
Sleep Talk,Normal,Status,0,0,TM
Sludge Bomb,Poison,Special,90,100,TM
Sludge Wave,Poison,Special,95,100,TM
Smack Down,Rock,Physical,50,100,TM
Snore,Normal,Special,50,100,TM
Stealth Rock,Rock,Status,0,0,TM
Stone Edge,Rock,Physical,100,80,"Level, TM"
Strength,Normal,Physical,80,100,TM
Substitute,Normal,Status,0,0,TM
Superpower,Fighting,Physical,120,100,TM
Surf,Water,Special,90,100,TM
Swagger,Normal,Status,0,85,TM
Swords Dance,Normal,Status,0,0,TM
Taunt,Dark,Status,0,100,TM
Tera Blast,Normal,Special,80,100,TM
Thief,Dark,Physical,60,100,TM
Torment,Dark,Status,0,100,TM
Toxic,Poison,Status,0,90,TM
Uproar,Normal,Special,90,100,TM
Water Gun,Water,Special,40,100,Level
Water Pulse,Water,Special,60,100,TM
Whirlpool,Water,Special,35,85,TM
Withdraw,Water,Status,0,0,Level
X-Scissor,Bug,Physical,80,100,TM
