Name,Type,Category,Power,Accuracy,Source
Acrobatics,Flying,Physical,55,100,TM
Aerial Ace,Flying,Physical,60,0,TM
Agility,Psychic,Status,0,0,TM
Assurance,Dark,Physical,60,100,"Level, TM"
Attract,Normal,Status,0,100,TM
Body Slam,Normal,Physical,85,100,TM
Breaking Swipe,Dragon,Physical,60,100,TM
Brick Break,Fighting,Physical,75,100,TM
Brutal Swing,Dark,Physical,60,100,TM
Bulldoze,Ground,Physical,60,100,TM
Bullet Seed,Grass,Physical,25,100,TM
Confide,Normal,Status,0,0,TM
Counter,Fighting,Physical,0,100,TM
Cross Poison,Poison,Physical,70,100,TM
Crunch,Dark,Physical,80,100,TM
Cut,Normal,Physical,50,95,TM
Detect,Fighting,Status,0,0,Level
Dig,Ground,Physical,80,100,TM
Double Team,Normal,Status,0,0,"Level, TM"
Double-Edge,Normal,Physical,120,100,TM
Dragon Cheer,Dragon,Status,0,0,TM
Dragon Claw,Dragon,Physical,80,100,TM
Dragon Dance,Dragon,Status,0,0,TM
Dragon Pulse,Dragon,Special,85,100,TM
Drain Punch,Fighting,Physical,75,100,TM
Dual Chop,Dragon,Physical,40,90,Level
Earthquake,Ground,Physical,100,100,TM
Endeavor,Normal,Physical,0,100,"Level, TM"
Endure,Normal,Status,0,0,TM
Energy Ball,Grass,Special,90,100,"Level, TM"
Facade,Normal,Physical,70,100,TM
False Swipe,Normal,Physical,40,100,"Level, TM"
Flash,Normal,Status,0,100,TM
Fling,Dark,Physical,0,100,TM
Focus Blast,Fighting,Special,120,70,TM
Focus Punch,Fighting,Physical,150,100,TM
Frenzy Plant,Grass,Special,150,90,TM
Frustration,Normal,Physical,0,100,TM
Fury Cutter,Bug,Physical,40,95,Level
Giga Drain,Grass,Special,75,100,"Level, TM"
Giga Impact,Normal,Physical,150,90,TM
Grass Knot,Grass,Special,0,100,TM
Grass Pledge,Grass,Special,80,100,TM
Grassy Glide,Grass,Physical,55,100,TM
Grassy Terrain,Grass,Status,0,0,TM
Hidden Power,Normal,Special,60,100,TM
Hone Claws,Dark,Status,0,0,TM
Hyper Beam,Normal,Special,150,90,TM
Iron Tail,Steel,Physical,100,75,TM
Leaf Blade,Grass,Physical,90,100,"Level, TM"
Leaf Storm,Grass,Special,130,90,"Level, TM"
Leafage,Grass,Physical,40,100,Level
Leer,Normal,Status,0,100,Level
Low Kick,Fighting,Physical,0,100,TM
Low Sweep,Fighting,Physical,65,100,TM
Magical Leaf,Grass,Special,60,0,TM
Mega Drain,Grass,Special,40,100,Level
Mega Kick,Normal,Physical,120,75,TM
Mega Punch,Normal,Physical,80,85,TM
Mud-Slap,Ground,Special,20,100,TM
Nature Power,Normal,Status,0,0,TM
Outrage,Dragon,Physical,120,100,TM
Pound,Normal,Physical,40,100,Level
Power-Up Punch,Fighting,Physical,40,100,TM
Protect,Normal,Status,0,0,TM
Quick Attack,Normal,Physical,40,100,Level
Quick Guard,Fighting,Status,0,0,Level
Rest,Psychic,Status,0,0,TM
Return,Normal,Physical,0,100,TM
Roar,Normal,Status,0,0,TM
Rock Climb,Normal,Physical,90,85,TM
Rock Slide,Rock,Physical,75,90,TM
Rock Smash,Fighting,Physical,40,100,TM
Rock Tomb,Rock,Physical,60,95,TM
Round,Normal,Special,60,100,TM
Safeguard,Normal,Status,0,0,TM
Scale Shot,Dragon,Physical,25,90,TM
Screech,Normal,Status,0,85,"Level, TM"
Secret Power,Normal,Physical,70,100,TM
Seed Bomb,Grass,Physical,80,100,TM
Shed Tail,Normal,Status,0,0,Level
Slam,Normal,Physical,80,75,Level
Sleep Talk,Normal,Status,0,0,TM
Snore,Normal,Special,50,100,TM
Solar Beam,Grass,Special,120,100,TM
Solar Blade,Grass,Physical,125,100,TM
Strength,Normal,Physical,80,100,TM
Substitute,Normal,Status,0,0,TM
Sunny Day,Fire,Status,0,0,TM
Swagger,Normal,Status,0,85,TM
Swift,Normal,Special,60,0,TM
Swords Dance,Normal,Status,0,0,TM
Synthesis,Grass,Status,0,0,TM
Tera Blast,Normal,Special,80,100,TM
Throat Chop,Dark,Physical,80,100,TM
Thunder Punch,Electric,Physical,75,100,TM
Toxic,Poison,Status,0,90,TM
Trailblaze,Grass,Physical,50,100,TM
Upper Hand,Fighting,Physical,65,100,TM
Vacuum Wave,Fighting,Special,40,100,TM
Work Up,Normal,Status,0,0,TM
Worry Seed,Grass,Status,0,100,TM
X-Scissor,Bug,Physical,80,100,"Level, TM"
