Name,Type,Category,Power,Accuracy,Source
Acupressure,Normal,Status,0,0,Level
Aerial Ace,Flying,Physical,60,0,TM
Attract,Normal,Status,0,100,TM
Aura Sphere,Fighting,Special,80,0,TM
Axe Kick,Fighting,Physical,120,90,Level
Baton Pass,Normal,Status,0,0,TM
Bide,Normal,Physical,0,0,Level
Body Slam,Normal,Physical,85,100,TM
Brick Break,Fighting,Physical,75,100,TM
Bulk Up,Fighting,Status,0,0,TM
Calm Mind,Psychic,Status,0,0,"Level, TM"
Close Combat,Fighting,Physical,120,100,TM
Confide,Normal,Status,0,0,TM
Confusion,Psychic,Special,50,100,Level
Counter,Fighting,Physical,0,100,"Level, TM"
Detect,Fighting,Status,0,0,Level
Double Team,Normal,Status,0,0,TM
Double-Edge,Normal,Physical,120,100,TM
Drain Punch,Fighting,Physical,75,100,TM
Dream Eater,Psychic,Special,100,100,TM
Endure,Normal,Status,0,0,"Level, TM"
Energy Ball,Grass,Special,90,100,TM
Expanding Force,Psychic,Special,80,100,TM
Facade,Normal,Physical,70,100,TM
Feint,Normal,Physical,30,100,Level
Fire Punch,Fire,Physical,75,100,"Level, TM"
Flash,Normal,Status,0,100,TM
Fling,Dark,Physical,0,100,TM
Focus Blast,Fighting,Special,120,70,TM
Focus Punch,Fighting,Physical,150,100,TM
Force Palm,Fighting,Physical,60,100,Level
Frustration,Normal,Physical,0,100,TM
Giga Impact,Normal,Physical,150,90,TM
Grass Knot,Grass,Special,0,100,TM
Gravity,Psychic,Status,0,0,TM
Helping Hand,Normal,Status,0,0,TM
Hidden Power,Normal,Special,60,100,TM
High Jump Kick,Fighting,Physical,130,90,Level
Hyper Beam,Normal,Special,150,90,TM
Ice Punch,Ice,Physical,75,100,"Level, TM"
Imprison,Psychic,Status,0,100,TM
Light Screen,Psychic,Status,0,0,TM
Low Kick,Fighting,Physical,0,100,TM
Low Sweep,Fighting,Physical,65,100,TM
Mega Kick,Normal,Physical,120,75,TM
Mega Punch,Normal,Physical,80,85,TM
Metronome,Normal,Status,0,0,TM
Mud-Slap,Ground,Special,20,100,TM
Night Shade,Ghost,Special,0,100,TM
Pain Split,Normal,Status,0,0,TM
Poison Jab,Poison,Physical,80,100,TM
Power Trick,Psychic,Status,0,0,Level
Power-Up Punch,Fighting,Physical,40,100,TM
Protect,Normal,Status,0,0,TM
Psybeam,Psychic,Special,65,100,"Level, TM"
Psych Up,Normal,Status,0,0,"Level, TM"
Psychic,Psychic,Special,90,100,TM
Psychic Terrain,Psychic,Status,0,0,TM
Psycho Cut,Psychic,Physical,70,100,TM
Psyshock,Psychic,Special,80,100,TM
Rain Dance,Water,Status,0,0,TM
Recover,Normal,Status,0,0,Level
Recycle,Normal,Status,0,0,TM
Reflect,Psychic,Status,0,0,TM
Rest,Psychic,Status,0,0,TM
Retaliate,Normal,Physical,70,100,TM
Return,Normal,Physical,0,100,TM
Reversal,Fighting,Physical,0,100,"Level, TM"
Rock Slide,Rock,Physical,75,90,TM
Rock Smash,Fighting,Physical,40,100,TM
Rock Tomb,Rock,Physical,60,95,TM
Round,Normal,Special,60,100,TM
Secret Power,Normal,Physical,70,100,TM
Shadow Ball,Ghost,Special,80,100,TM
Signal Beam,Bug,Special,75,100,TM
Skill Swap,Psychic,Status,0,0,TM
Sleep Talk,Normal,Status,0,0,TM
Snore,Normal,Special,50,100,TM
Stored Power,Psychic,Special,20,100,TM
Strength,Normal,Physical,80,100,TM
Substitute,Normal,Status,0,0,TM
Sunny Day,Fire,Status,0,0,TM
Swagger,Normal,Status,0,85,TM
Swift,Normal,Special,60,0,TM
Take Down,Normal,Physical,90,85,TM
Taunt,Dark,Status,0,100,TM
Tera Blast,Normal,Special,80,100,TM
Thief,Dark,Physical,60,100,TM
Thunder Punch,Electric,Physical,75,100,"Level, TM"
Toxic,Poison,Status,0,90,TM
Trailblaze,Grass,Physical,50,100,TM
Trick,Psychic,Status,0,100,TM
Trick Room,Psychic,Status,0,0,TM
Upper Hand,Fighting,Physical,65,100,TM
Vacuum Wave,Fighting,Special,40,100,TM
Work Up,Normal,Status,0,0,"Level, TM"
Zen Headbutt,Psychic,Physical,80,90,"Level, TM"
