Name,Type,Category,Power,Accuracy,Source
After You,Normal,Status,0,0,Level
Alluring Voice,Fairy,Special,80,100,TM
Ally Switch,Psychic,Status,0,0,TM
Amnesia,Psychic,Status,0,0,TM
Attract,Normal,Status,0,100,TM
Baton Pass,Normal,Status,0,0,TM
Blizzard,Ice,Special,110,70,TM
Body Slam,Normal,Physical,85,100,TM
Bounce,Flying,Physical,85,85,TM
Brick Break,Fighting,Physical,75,100,TM
Calm Mind,Psychic,Status,0,0,TM
Charge Beam,Electric,Special,50,90,TM
Charm,Fairy,Status,0,100,"Level, TM"
Chilling Water,Water,Special,50,100,TM
Confide,Normal,Status,0,0,TM
Copycat,Normal,Status,0,0,Level
Cosmic Power,Psychic,Status,0,0,"Level, TM"
Counter,Fighting,Physical,0,100,TM
Covet,Normal,Physical,60,100,TM
Curse,Ghost,Status,0,0,TM
Dazzling Gleam,Fairy,Special,80,100,TM
Defense Curl,Normal,Status,0,0,Level
Dig,Ground,Physical,80,100,TM
Disarming Voice,Fairy,Special,40,0,"Level, TM"
Double Team,Normal,Status,0,0,TM
Double-Edge,Normal,Physical,120,100,TM
Drain Punch,Fighting,Physical,75,100,TM
Draining Kiss,Fairy,Special,50,100,TM
Dream Eater,Psychic,Special,100,100,TM
Dual Wingbeat,Flying,Physical,40,90,TM
Echoed Voice,Normal,Special,40,100,TM
Encore,Normal,Status,0,100,"Level, TM"
Endeavor,Normal,Physical,0,100,TM
Endure,Normal,Status,0,0,TM
Facade,Normal,Physical,70,100,TM
Fake Tears,Dark,Status,0,100,TM
Fire Blast,Fire,Special,110,85,TM
Fire Punch,Fire,Physical,75,100,TM
Flamethrower,Fire,Special,90,100,TM
Flash,Normal,Status,0,100,TM
Fling,Dark,Physical,0,100,TM
Focus Blast,Fighting,Special,120,70,TM
Focus Punch,Fighting,Physical,150,100,TM
Follow Me,Normal,Status,0,0,Level
Frustration,Normal,Physical,0,100,TM
Giga Impact,Normal,Physical,150,90,TM
Grass Knot,Grass,Special,0,100,TM
Gravity,Psychic,Status,0,0,"Level, TM"
Growl,Normal,Status,0,100,Level
Heal Bell,Normal,Status,0,0,TM
Healing Wish,Psychic,Status,0,0,Level
Helping Hand,Normal,Status,0,0,TM
Hidden Power,Normal,Special,60,100,TM
Hyper Beam,Normal,Special,150,90,TM
Hyper Voice,Normal,Special,90,100,TM
Ice Beam,Ice,Special,90,100,TM
Ice Punch,Ice,Physical,75,100,TM
Icy Wind,Ice,Special,55,95,TM
Imprison,Psychic,Status,0,100,TM
Incinerate,Fire,Special,60,100,TM
Iron Tail,Steel,Physical,100,75,TM
Knock Off,Dark,Physical,65,100,TM
Life Dew,Water,Status,0,0,Level
Light Screen,Psychic,Status,0,0,TM
Magical Leaf,Grass,Special,60,0,TM
Mega Kick,Normal,Physical,120,75,TM
Mega Punch,Normal,Physical,80,85,TM
Meteor Beam,Rock,Special,120,90,TM
Meteor Mash,Steel,Physical,90,90,Level
Metronome,Normal,Status,0,0,"Level, TM"
Misty Explosion,Fairy,Special,100,100,TM
Misty Terrain,Fairy,Status,0,0,TM
Moonblast,Fairy,Special,95,100,Level
Moonlight,Fairy,Status,0,0,Level
Mud-Slap,Ground,Special,20,100,TM
Mystical Fire,Fire,Special,75,100,TM
Night Shade,Ghost,Special,0,100,TM
Play Rough,Fairy,Physical,90,90,TM
Pound,Normal,Physical,40,100,Level
Power-Up Punch,Fighting,Physical,40,100,TM
Protect,Normal,Status,0,0,TM
Psybeam,Psychic,Special,65,100,TM
Psych Up,Normal,Status,0,0,TM
Psychic,Psychic,Special,90,100,TM
Psyshock,Psychic,Special,80,100,TM
Rain Dance,Water,Status,0,0,TM
Recycle,Normal,Status,0,0,TM
Reflect,Psychic,Status,0,0,TM
Rest,Psychic,Status,0,0,TM
Retaliate,Normal,Physical,70,100,TM
Return,Normal,Physical,0,100,TM
Rock Smash,Fighting,Physical,40,100,TM
Round,Normal,Special,60,100,TM
Safeguard,Normal,Status,0,0,TM
Secret Power,Normal,Physical,70,100,TM
Shadow Ball,Ghost,Special,80,100,TM
Signal Beam,Bug,Special,75,100,TM
Sing,Normal,Status,0,55,Level
Skill Swap,Psychic,Status,0,0,TM
Sleep Talk,Normal,Status,0,0,TM
Snore,Normal,Special,50,100,TM
Solar Beam,Grass,Special,120,100,TM
Splash,Normal,Status,0,0,Level
Spotlight,Normal,Status,0,0,Level
Stealth Rock,Rock,Status,0,0,TM
Stored Power,Psychic,Special,20,100,"Level, TM"
Strength,Normal,Physical,80,100,TM
Substitute,Normal,Status,0,0,TM
Sunny Day,Fire,Status,0,0,TM
Swagger,Normal,Status,0,85,TM
Sweet Kiss,Fairy,Status,0,75,Level
Swift,Normal,Special,60,0,TM
Take Down,Normal,Physical,90,85,TM
Tera Blast,Normal,Special,80,100,TM
Thief,Dark,Physical,60,100,TM
Thunder,Electric,Special,110,70,TM
Thunder Punch,Electric,Physical,75,100,TM
Thunder Wave,Electric,Status,0,90,TM
Thunderbolt,Electric,Special,90,100,TM
Toxic,Poison,Status,0,90,TM
Tri Attack,Normal,Special,80,100,TM
Trick,Psychic,Status,0,100,TM
Uproar,Normal,Special,90,100,TM
Water Pulse,Water,Special,60,100,TM
Wonder Room,Psychic,Status,0,0,TM
Work Up,Normal,Status,0,0,TM
Zen Headbutt,Psychic,Physical,80,90,TM
