Name,Type,Category,Power,Accuracy,Source
Assurance,Dark,Physical,60,100,TM
Astonish,Ghost,Physical,30,100,Level
Attract,Normal,Status,0,100,TM
Baton Pass,Normal,Status,0,0,"Level, TM"
Bite,Dark,Physical,60,100,Level
Body Slam,Normal,Physical,85,100,TM
Brick Break,Fighting,Physical,75,100,TM
Brutal Swing,Dark,Physical,60,100,TM
Charge Beam,Electric,Special,50,90,TM
Confide,Normal,Status,0,0,TM
Counter,Fighting,Physical,0,100,TM
Crunch,Dark,Physical,80,100,"Level, TM"
Dark Pulse,Dark,Special,80,100,TM
Double Team,Normal,Status,0,0,TM
Double-Edge,Normal,Physical,120,100,TM
Draining Kiss,Fairy,Special,50,100,TM
Embargo,Dark,Status,0,100,TM
Endure,Normal,Status,0,0,TM
Facade,Normal,Physical,70,100,TM
Fairy Wind,Fairy,Special,40,100,Level
Fake Tears,Dark,Status,0,100,"Level, TM"
False Swipe,Normal,Physical,40,100,TM
Fire Blast,Fire,Special,110,85,TM
Fire Fang,Fire,Physical,65,95,TM
Flamethrower,Fire,Special,90,100,TM
Flash Cannon,Steel,Special,80,100,TM
Fling,Dark,Physical,0,100,TM
Focus Blast,Fighting,Special,120,70,TM
Focus Punch,Fighting,Physical,150,100,TM
Foul Play,Dark,Physical,95,100,TM
Frustration,Normal,Physical,0,100,TM
Giga Impact,Normal,Physical,150,90,TM
Grass Knot,Grass,Special,0,100,TM
Growl,Normal,Status,0,100,Level
Guard Swap,Psychic,Status,0,0,TM
Helping Hand,Normal,Status,0,0,TM
Hidden Power,Normal,Special,60,100,TM
Hyper Beam,Normal,Special,150,90,TM
Ice Beam,Ice,Special,90,100,TM
Ice Fang,Ice,Physical,65,95,TM
Ice Punch,Ice,Physical,75,100,TM
Icy Wind,Ice,Special,55,95,TM
Incinerate,Fire,Special,60,100,TM
Iron Defense,Steel,Status,0,0,"Level, TM"
Iron Head,Steel,Physical,80,100,"Level, TM"
Knock Off,Dark,Physical,65,100,TM
Mega Kick,Normal,Physical,120,75,TM
Mega Punch,Normal,Physical,80,85,TM
Misty Terrain,Fairy,Status,0,0,TM
Mud-Slap,Ground,Special,20,100,TM
Pain Split,Normal,Status,0,0,TM
Payback,Dark,Physical,50,100,TM
Play Rough,Fairy,Physical,90,90,"Level, TM"
Power-Up Punch,Fighting,Physical,40,100,TM
Protect,Normal,Status,0,0,TM
Psych Up,Normal,Status,0,0,TM
Psychic Fangs,Psychic,Physical,85,100,TM
Rain Dance,Water,Status,0,0,TM
Rest,Psychic,Status,0,0,TM
Return,Normal,Physical,0,100,TM
Rock Slide,Rock,Physical,75,90,TM
Rock Smash,Fighting,Physical,40,100,TM
Rock Tomb,Rock,Physical,60,95,TM
Round,Normal,Special,60,100,TM
Sandstorm,Rock,Status,0,0,TM
Secret Power,Normal,Physical,70,100,TM
Shadow Ball,Ghost,Special,80,100,TM
Sleep Talk,Normal,Status,0,0,TM
Sludge Bomb,Poison,Special,90,100,TM
Snore,Normal,Special,50,100,TM
Solar Beam,Grass,Special,120,100,TM
Spit Up,Normal,Special,0,0,Level
Stealth Rock,Rock,Status,0,0,TM
Steel Beam,Steel,Special,140,95,TM
Stockpile,Normal,Status,0,0,Level
Stone Edge,Rock,Physical,100,80,TM
Strength,Normal,Physical,80,100,TM
Substitute,Normal,Status,0,0,TM
Sucker Punch,Dark,Physical,70,100,Level
Sunny Day,Fire,Status,0,0,TM
Super Fang,Normal,Physical,0,90,TM
Swagger,Normal,Status,0,85,TM
Swallow,Normal,Status,0,0,Level
Sweet Scent,Normal,Status,0,100,Level
Swords Dance,Normal,Status,0,0,TM
Taunt,Dark,Status,0,100,"Level, TM"
Tera Blast,Normal,Special,80,100,TM
Thunder Fang,Electric,Physical,65,95,TM
Thunder Punch,Electric,Physical,75,100,TM
Torment,Dark,Status,0,100,TM
Toxic,Poison,Status,0,90,TM
