Name,Type,Category,Power,Accuracy,Source
Ally Switch,Psychic,Status,0,0,"Level, TM"
Attract,Normal,Status,0,100,TM
Aurora Beam,Ice,Special,65,100,Level
Body Slam,Normal,Physical,85,100,TM
Calm Mind,Psychic,Status,0,0,TM
Charge Beam,Electric,Special,50,90,TM
Confide,Normal,Status,0,0,TM
Confuse Ray,Ghost,Status,0,100,TM
Confusion,Psychic,Special,50,100,Level
Dazzling Gleam,Fairy,Special,80,100,TM
Double Team,Normal,Status,0,0,"Level, TM"
Dream Eater,Psychic,Special,100,100,TM
Endure,Normal,Status,0,0,TM
Energy Ball,Grass,Special,90,100,TM
Expanding Force,Psychic,Special,80,100,TM
Facade,Normal,Physical,70,100,TM
Flash,Normal,Status,0,100,TM
Frustration,Normal,Physical,0,100,TM
Future Sight,Psychic,Special,120,100,"Level, TM"
Giga Impact,Normal,Physical,150,90,TM
Grass Knot,Grass,Special,0,100,TM
Gravity,Psychic,Status,0,0,TM
Guard Swap,Psychic,Status,0,0,TM
Helping Hand,Normal,Status,0,0,TM
Hidden Power,Normal,Special,60,100,TM
Hyper Beam,Normal,Special,150,90,TM
Ice Beam,Ice,Special,90,100,TM
Icy Wind,Ice,Special,55,95,TM
Light Screen,Psychic,Status,0,0,TM
Lunar Blessing,Psychic,Status,0,0,Level
Lunar Dance,Psychic,Status,0,0,Level
Magic Room,Psychic,Status,0,0,TM
Mist,Ice,Status,0,0,Level
Moonblast,Fairy,Special,95,100,Level
Moonlight,Fairy,Status,0,0,Level
Mud-Slap,Ground,Special,20,100,TM
Power Gem,Rock,Special,80,100,TM
Power Swap,Psychic,Status,0,0,TM
Protect,Normal,Status,0,0,TM
Psybeam,Psychic,Special,65,100,"Level, TM"
Psych Up,Normal,Status,0,0,TM
Psychic,Psychic,Special,90,100,"Level, TM"
Psychic Terrain,Psychic,Status,0,0,TM
Psycho Cut,Psychic,Physical,70,100,"Level, TM"
Psyshock,Psychic,Special,80,100,TM
Rain Dance,Water,Status,0,0,TM
Recycle,Normal,Status,0,0,TM
Reflect,Psychic,Status,0,0,TM
Rest,Psychic,Status,0,0,TM
Return,Normal,Physical,0,100,TM
Round,Normal,Special,60,100,TM
Safeguard,Normal,Status,0,0,"Level, TM"
Scary Face,Normal,Status,0,100,TM
Secret Power,Normal,Physical,70,100,TM
Shadow Ball,Ghost,Special,80,100,TM
Signal Beam,Bug,Special,75,100,TM
Skill Swap,Psychic,Status,0,0,TM
Slash,Normal,Physical,70,100,Level
Sleep Talk,Normal,Status,0,0,TM
Snore,Normal,Special,50,100,TM
Solar Beam,Grass,Special,120,100,TM
Stored Power,Psychic,Special,20,100,TM
Substitute,Normal,Status,0,0,TM
Sunny Day,Fire,Status,0,0,TM
Swagger,Normal,Status,0,85,TM
Swift,Normal,Special,60,0,TM
Tera Blast,Normal,Special,80,100,TM
Thunder,Electric,Special,110,70,TM
Thunder Wave,Electric,Status,0,90,TM
Thunderbolt,Electric,Special,90,100,TM
Toxic,Poison,Status,0,90,TM
Trick,Psychic,Status,0,100,TM
Trick Room,Psychic,Status,0,0,TM
Zen Headbutt,Psychic,Physical,80,90,TM
