Name,Type,Category,Power,Accuracy,Source
Absorb,Grass,Special,20,100,Level
Body Press,Fighting,Physical,80,100,TM
Body Slam,Normal,Physical,85,100,TM
Bullet Seed,Grass,Physical,25,100,TM
Dark Pulse,Dark,Special,80,100,"Level, TM"
Double Team,Normal,Status,0,0,TM
Endure,Normal,Status,0,0,TM
Energy Ball,Grass,Special,90,100,TM
Facade,Normal,Physical,70,100,TM
Foul Play,Dark,Physical,95,100,"Level, TM"
Frustration,Normal,Physical,0,100,TM
Giga Drain,Grass,Special,75,100,"Level, TM"
Giga Impact,Normal,Physical,150,90,TM
Grass Knot,Grass,Special,0,100,TM
Grassy Terrain,Grass,Status,0,0,"Level, TM"
Growth,Normal,Status,0,0,Level
Hex,Ghost,Special,65,100,TM
Hidden Power,Normal,Special,60,100,TM
Hyper Beam,Normal,Special,150,90,TM
Ingrain,Grass,Status,0,0,Level
Knock Off,Dark,Physical,65,100,"Level, TM"
Lash Out,Dark,Physical,75,100,TM
Leaf Storm,Grass,Special,130,90,"Level, TM"
Leech Seed,Grass,Status,0,90,Level
Light Screen,Psychic,Status,0,0,TM
Magical Leaf,Grass,Special,60,0,TM
Mean Look,Normal,Status,0,0,Level
Mega Drain,Grass,Special,40,100,Level
Mud Shot,Ground,Special,55,95,TM
Mud-Slap,Ground,Special,20,100,TM
Payback,Dark,Physical,50,100,"Level, TM"
Poison Powder,Poison,Status,0,75,Level
Pollen Puff,Bug,Special,90,100,TM
Power Whip,Grass,Physical,120,85,"Level, TM"
Protect,Normal,Status,0,0,TM
Rain Dance,Water,Status,0,0,TM
Reflect,Psychic,Status,0,0,TM
Rest,Psychic,Status,0,0,TM
Return,Normal,Physical,0,100,TM
Ruination,Dark,Special,0,90,Level
Scary Face,Normal,Status,0,100,TM
Secret Power,Normal,Physical,70,100,TM
Seed Bomb,Grass,Physical,80,100,TM
Sleep Talk,Normal,Status,0,0,TM
Snarl,Dark,Special,55,95,TM
Solar Beam,Grass,Special,120,100,TM
Solar Blade,Grass,Physical,125,100,TM
Spite,Ghost,Status,0,100,"Level, TM"
Stun Spore,Grass,Status,0,75,Level
Substitute,Normal,Status,0,0,TM
Sunny Day,Fire,Status,0,0,TM
Take Down,Normal,Physical,90,85,TM
Taunt,Dark,Status,0,100,TM
Tera Blast,Normal,Special,80,100,TM
Tickle,Normal,Status,0,100,Level
Trailblaze,Grass,Physical,50,100,TM
Zen Headbutt,Psychic,Physical,80,90,TM
