Name,Type,Category,Power,Accuracy,Source
Aerial Ace,Flying,Physical,60,0,TM
Assurance,Dark,Physical,60,100,TM
Attract,Normal,Status,0,100,TM
Blizzard,Ice,Special,110,70,TM
Brick Break,Fighting,Physical,75,100,TM
Bug Bite,Bug,Physical,60,100,"Level, TM"
Bug Buzz,Bug,Special,90,100,TM
Bulk Up,Fighting,Status,0,0,TM
Close Combat,Fighting,Physical,120,100,TM
Confide,Normal,Status,0,0,TM
Dark Pulse,Dark,Special,80,100,TM
Defense Curl,Normal,Status,0,0,Level
Dive,Water,Physical,80,100,TM
Double Team,Normal,Status,0,0,TM
Drill Run,Ground,Physical,80,95,TM
Endure,Normal,Status,0,0,TM
Facade,Normal,Physical,70,100,TM
False Swipe,Normal,Physical,40,100,TM
First Impression,Bug,Physical,90,100,Level
Fling,Dark,Physical,0,100,TM
Focus Blast,Fighting,Special,120,70,TM
Frost Breath,Ice,Special,60,90,TM
Frustration,Normal,Physical,0,100,TM
Fury Cutter,Bug,Physical,40,95,Level
Giga Impact,Normal,Physical,150,90,TM
Hail,Ice,Status,0,0,TM
Hidden Power,Normal,Special,60,100,TM
Hyper Beam,Normal,Special,150,90,TM
Ice Beam,Ice,Special,90,100,TM
Icy Wind,Ice,Special,55,95,TM
Iron Defense,Steel,Status,0,0,"Level, TM"
Iron Head,Steel,Physical,80,100,TM
Knock Off,Dark,Physical,65,100,TM
Leech Life,Bug,Physical,80,100,TM
Liquidation,Water,Physical,85,100,"Level, TM"
Mud Shot,Ground,Special,55,95,"Level, TM"
Muddy Water,Water,Special,90,85,TM
Payback,Dark,Physical,50,100,TM
Pin Missile,Bug,Physical,25,95,"Level, TM"
Poison Jab,Poison,Physical,80,100,TM
Protect,Normal,Status,0,0,TM
Psych Up,Normal,Status,0,0,TM
Rain Dance,Water,Status,0,0,TM
Razor Shell,Water,Physical,75,95,"Level, TM"
Rest,Psychic,Status,0,0,TM
Return,Normal,Physical,0,100,TM
Rock Slide,Rock,Physical,75,90,TM
Rock Smash,Fighting,Physical,40,100,"Level, TM"
Rock Tomb,Rock,Physical,60,95,TM
Round,Normal,Special,60,100,TM
Sand Attack,Ground,Status,0,100,Level
Scald,Water,Special,80,100,TM
Screech,Normal,Status,0,85,TM
Secret Power,Normal,Physical,70,100,TM
Shadow Claw,Ghost,Physical,70,100,TM
Skitter Smack,Bug,Physical,70,90,TM
Slash,Normal,Physical,70,100,Level
Sleep Talk,Normal,Status,0,0,TM
Sludge Bomb,Poison,Special,90,100,TM
Sludge Wave,Poison,Special,95,100,TM
Snarl,Dark,Special,55,95,TM
Snore,Normal,Special,50,100,TM
Spikes,Ground,Status,0,0,TM
Spite,Ghost,Status,0,100,"Level, TM"
Struggle Bug,Bug,Special,50,100,"Level, TM"
Substitute,Normal,Status,0,0,TM
Sucker Punch,Dark,Physical,70,100,Level
Surf,Water,Special,90,100,TM
Swagger,Normal,Status,0,85,TM
Swift,Normal,Special,60,0,TM
Swords Dance,Normal,Status,0,0,"Level, TM"
Taunt,Dark,Status,0,100,TM
Tera Blast,Normal,Special,80,100,TM
Throat Chop,Dark,Physical,80,100,TM
Toxic,Poison,Status,0,90,TM
Venoshock,Poison,Special,65,100,TM
Water Pulse,Water,Special,60,100,TM
Waterfall,Water,Physical,80,100,TM
X-Scissor,Bug,Physical,80,100,TM
Triple Axel,Ice,Physical,20,90,Egg
Surging Strikes,Water,Physical,25,100,Egg
Jet Punch,Water,Physiccal,60,100,Egg
