Name,Type,Category,Power,Accuracy,Source
Accelerock,Rock,Physical,40,100,"Level, Level"
Agility,Psychic,Status,0,0,"TM, TM, TM"
Assurance,Dark,Physical,60,100,"TM, TM, TM"
Attract,Normal,Status,0,100,"TM, TM, TM"
Bite,Dark,Physical,60,100,"Level, Level, Level"
Body Slam,Normal,Physical,85,100,"TM, TM, TM"
Brick Break,Fighting,Physical,75,100,"TM, TM, TM"
Bulk Up,Fighting,Status,0,0,"TM, TM, TM"
Bulldoze,Ground,Physical,60,100,"TM, TM, TM"
Charm,Fairy,Status,0,100,"TM, TM, TM"
Close Combat,Fighting,Physical,120,100,"TM, TM, TM"
Confide,Normal,Status,0,0,"TM, TM, TM"
Counter,Fighting,Physical,0,100,"Level, Level, TM, TM, TM"
Covet,Normal,Physical,60,100,"TM, TM, TM"
Crunch,Dark,Physical,80,100,"Level, Level, Level, TM, TM, TM"
Crush Claw,Normal,Physical,75,95,Level
Dig,Ground,Physical,80,100,"TM, TM, TM"
Double Team,Normal,Status,0,0,"Level, Level, Level, TM, TM, TM"
Double-Edge,Normal,Physical,120,100,"TM, TM, TM"
Drill Run,Ground,Physical,80,95,TM
Earth Power,Ground,Special,90,100,"TM, TM, TM"
Echoed Voice,Normal,Special,40,100,"TM, TM, TM"
Endeavor,Normal,Physical,0,100,"TM, TM, TM"
Endure,Normal,Status,0,0,"Level, Level, TM, TM, TM"
Facade,Normal,Physical,70,100,"TM, TM, TM"
Fire Fang,Fire,Physical,65,95,"TM, TM, TM"
Fire Punch,Fire,Physical,75,100,"TM, TM"
Fling,Dark,Physical,0,100,TM
Focus Energy,Normal,Status,0,0,TM
Focus Punch,Fighting,Physical,150,100,TM
Foul Play,Dark,Physical,95,100,TM
Frustration,Normal,Physical,0,100,"TM, TM, TM"
Giga Impact,Normal,Physical,150,90,"TM, TM, TM"
Helping Hand,Normal,Status,0,0,"TM, TM, TM"
Hidden Power,Normal,Special,60,100,"TM, TM, TM"
Howl,Normal,Status,0,0,"Level, Level, Level"
Hyper Voice,Normal,Special,90,100,"TM, TM, TM"
Iron Defense,Steel,Status,0,0,"TM, TM, TM"
Iron Head,Steel,Physical,80,100,"TM, TM, TM"
Iron Tail,Steel,Physical,100,75,"TM, TM, TM"
Knock Off,Dark,Physical,65,100,TM
Lash Out,Dark,Physical,75,100,TM
Leer,Normal,Status,0,100,"Level, Level, Level"
Low Sweep,Fighting,Physical,65,100,TM
Mega Kick,Normal,Physical,120,75,TM
Mega Punch,Normal,Physical,80,85,TM
Mud-Slap,Ground,Special,20,100,TM
Outrage,Dragon,Physical,120,100,"TM, TM"
Payback,Dark,Physical,50,100,TM
Play Rough,Fairy,Physical,90,90,"TM, TM, TM"
Protect,Normal,Status,0,0,"TM, TM, TM"
Psychic Fangs,Psychic,Physical,85,100,"TM, TM, TM"
Quick Attack,Normal,Physical,40,100,"Level, Level"
Quick Guard,Fighting,Status,0,0,"Level, Level"
Rest,Psychic,Status,0,0,"TM, TM, TM"
Return,Normal,Physical,0,100,"TM, TM, TM"
Revenge,Fighting,Physical,60,100,TM
Reversal,Fighting,Physical,0,100,"Level, Level, TM, TM, TM, TM"
Roar,Normal,Status,0,0,"Level, Level, Level, TM, TM, TM"
Rock Blast,Rock,Physical,25,90,"TM, TM, TM"
Rock Climb,Normal,Physical,90,85,"TM, TM, TM"
Rock Polish,Rock,Status,0,0,"TM, TM, TM"
Rock Slide,Rock,Physical,75,90,"Level, Level, Level, TM, TM, TM"
Rock Throw,Rock,Physical,50,90,"Level, Level, Level"
Rock Tomb,Rock,Physical,60,95,"Level, Level, Level, TM, TM, TM"
Round,Normal,Special,60,100,"TM, TM, TM"
Sand Attack,Ground,Status,0,100,"Level, Level, Level"
Sandstorm,Rock,Status,0,0,"TM, TM, TM"
Scary Face,Normal,Status,0,100,"Level, Level, Level, TM, TM, TM"
Secret Power,Normal,Physical,70,100,"TM, TM, TM"
Shadow Claw,Ghost,Physical,70,100,TM
Sleep Talk,Normal,Status,0,0,"TM, TM, TM"
Snarl,Dark,Special,55,95,"TM, TM, TM"
Snore,Normal,Special,50,100,"TM, TM, TM"
Stealth Rock,Rock,Status,0,0,"Level, Level, Level, TM, TM, TM"
Stomping Tantrum,Ground,Physical,75,100,"TM, TM, TM"
Stone Edge,Rock,Physical,100,80,"Level, Level, Level, TM, TM, TM"
Substitute,Normal,Status,0,0,"TM, TM, TM"
Sucker Punch,Dark,Physical,70,100,"Level, Level"
Sunny Day,Fire,Status,0,0,TM
Swagger,Normal,Status,0,85,"TM, TM, TM"
Swift,Normal,Special,60,0,"TM, TM, TM"
Swords Dance,Normal,Status,0,0,"TM, TM, TM"
Tackle,Normal,Physical,40,100,"Level, Level, Level"
Tail Slap,Normal,Physical,25,85,TM
Take Down,Normal,Physical,90,85,"TM, TM, TM"
Taunt,Dark,Status,0,100,"Level, Level, TM, TM, TM"
Tera Blast,Normal,Special,80,100,"TM, TM, TM"
Throat Chop,Dark,Physical,80,100,TM
Thunder Fang,Electric,Physical,65,95,"TM, TM, TM"
Thunder Punch,Electric,Physical,75,100,"TM, TM"
Toxic,Poison,Status,0,90,"TM, TM, TM"
Trailblaze,Grass,Physical,50,100,"TM, TM, TM"
Upper Hand,Fighting,Physical,65,100,TM
Uproar,Normal,Special,90,100,TM
Work Up,Normal,Status,0,0,TM
Zen Headbutt,Psychic,Physical,80,90,"TM, TM, TM"
