Name,Type,Category,Power,Accuracy,Source
Acrobatics,Flying,Physical,55,100,TM
Aqua Tail,Water,Physical,90,90,TM
Assurance,Dark,Physical,60,100,"Level, TM"
Attract,Normal,Status,0,100,TM
Beat Up,Dark,Physical,0,100,TM
Bite,Dark,Physical,60,100,Level
Body Slam,Normal,Physical,85,100,"Level, TM"
Breaking Swipe,Dragon,Physical,60,100,TM
Brutal Swing,Dark,Physical,60,100,TM
Bulldoze,Ground,Physical,60,100,TM
Charge Beam,Electric,Special,50,90,TM
Confide,Normal,Status,0,0,TM
Crunch,Dark,Physical,80,100,"Level, TM"
Dark Pulse,Dark,Special,80,100,TM
Defog,Flying,Status,0,0,TM
Double Hit,Normal,Physical,35,90,Level
Double Team,Normal,Status,0,0,TM
Draco Meteor,Dragon,Special,130,90,TM
Dragon Breath,Dragon,Special,60,100,Level
Dragon Cheer,Dragon,Status,0,0,TM
Dragon Dance,Dragon,Status,0,0,TM
Dragon Pulse,Dragon,Special,85,100,"Level, TM"
Dragon Rush,Dragon,Physical,100,75,Level
Dragon Tail,Dragon,Physical,60,90,TM
Dual Wingbeat,Flying,Physical,40,90,TM
Earth Power,Ground,Special,90,100,TM
Earthquake,Ground,Physical,100,100,TM
Echoed Voice,Normal,Special,40,100,TM
Endure,Normal,Status,0,0,TM
Facade,Normal,Physical,70,100,TM
Fire Blast,Fire,Special,110,85,TM
Fire Fang,Fire,Physical,65,95,TM
Fire Spin,Fire,Special,35,85,TM
Flamethrower,Fire,Special,90,100,TM
Flash Cannon,Steel,Special,80,100,TM
Fly,Flying,Physical,90,95,TM
Focus Blast,Fighting,Special,120,70,TM
Focus Energy,Normal,Status,0,0,"Level, TM"
Frustration,Normal,Physical,0,100,TM
Giga Impact,Normal,Physical,150,90,TM
Headbutt,Normal,Physical,70,100,Level
Heat Wave,Fire,Special,95,90,TM
Helping Hand,Normal,Status,0,0,TM
Hidden Power,Normal,Special,60,100,TM
Hydro Pump,Water,Special,110,80,TM
Hyper Beam,Normal,Special,150,90,"Level, TM"
Hyper Voice,Normal,Special,90,100,"Level, TM"
Ice Fang,Ice,Physical,65,95,TM
Incinerate,Fire,Special,60,100,TM
Iron Tail,Steel,Physical,100,75,TM
Lash Out,Dark,Physical,75,100,TM
Nasty Plot,Dark,Status,0,0,"Level, TM"
Outrage,Dragon,Physical,120,100,"Level, TM"
Payback,Dark,Physical,50,100,TM
Protect,Normal,Status,0,0,TM
Psych Up,Normal,Status,0,0,TM
Rain Dance,Water,Status,0,0,TM
Reflect,Psychic,Status,0,0,TM
Rest,Psychic,Status,0,0,TM
Return,Normal,Physical,0,100,TM
Roar,Normal,Status,0,0,"Level, TM"
Rock Slide,Rock,Physical,75,90,TM
Rock Smash,Fighting,Physical,40,100,TM
Rock Tomb,Rock,Physical,60,95,TM
Roost,Flying,Status,0,0,TM
Round,Normal,Special,60,100,TM
Scale Shot,Dragon,Physical,25,90,TM
Scary Face,Normal,Status,0,100,"Level, TM"
Screech,Normal,Status,0,85,TM
Secret Power,Normal,Physical,70,100,TM
Signal Beam,Bug,Special,75,100,TM
Slam,Normal,Physical,80,75,Level
Sleep Talk,Normal,Status,0,0,TM
Snarl,Dark,Special,55,95,TM
Snore,Normal,Special,50,100,TM
Spite,Ghost,Status,0,100,TM
Stealth Rock,Rock,Status,0,0,TM
Steel Wing,Steel,Physical,70,90,TM
Stomping Tantrum,Ground,Physical,75,100,TM
Stone Edge,Rock,Physical,100,80,TM
Strength,Normal,Physical,80,100,TM
Substitute,Normal,Status,0,0,TM
Sunny Day,Fire,Status,0,0,TM
Superpower,Fighting,Physical,120,100,TM
Surf,Water,Special,90,100,TM
Swagger,Normal,Status,0,85,TM
Tackle,Normal,Physical,40,100,Level
Tailwind,Flying,Status,0,0,TM
Take Down,Normal,Physical,90,85,TM
Taunt,Dark,Status,0,100,TM
Tera Blast,Normal,Special,80,100,TM
Thief,Dark,Physical,60,100,TM
Throat Chop,Dark,Physical,80,100,TM
Thunder Fang,Electric,Physical,65,95,TM
Thunder Wave,Electric,Status,0,90,TM
Torment,Dark,Status,0,100,TM
Toxic,Poison,Status,0,90,TM
Tri Attack,Normal,Special,80,100,"Level, TM"
U-Turn,Bug,Physical,70,100,TM
Uproar,Normal,Special,90,100,TM
Work Up,Normal,Status,0,0,"Level, TM"
Zen Headbutt,Psychic,Physical,80,90,TM
