Name,Type,Category,Power,Accuracy,Source
Agility,Psychic,Status,0,0,"Level, TM"
Ally Switch,Psychic,Status,0,0,TM
Attract,Normal,Status,0,100,TM
Baton Pass,Normal,Status,0,0,TM
Body Slam,Normal,Physical,85,100,TM
Bounce,Flying,Physical,85,85,TM
Charm,Fairy,Status,0,100,TM
Confide,Normal,Status,0,0,TM
Curse,Ghost,Status,0,0,TM
Double Team,Normal,Status,0,0,TM
Double-Edge,Normal,Physical,120,100,TM
Drill Run,Ground,Physical,80,95,TM
Echoed Voice,Normal,Special,40,100,TM
Ember,Fire,Special,40,100,Level
Endure,Normal,Status,0,0,TM
Facade,Normal,Physical,70,100,TM
Fire Blast,Fire,Special,110,85,"Level, TM"
Fire Spin,Fire,Special,35,85,"Level, TM"
Flame Charge,Fire,Physical,50,100,"Level, TM"
Flame Wheel,Fire,Physical,60,100,Level
Flamethrower,Fire,Special,90,100,TM
Flare Blitz,Fire,Physical,120,100,"Level, TM"
Frustration,Normal,Physical,0,100,TM
Giga Impact,Normal,Physical,150,90,TM
Growl,Normal,Status,0,100,Level
Heat Wave,Fire,Special,95,90,TM
Hidden Power,Normal,Special,60,100,TM
High Horsepower,Ground,Physical,95,95,TM
Hyper Beam,Normal,Special,150,90,TM
Incinerate,Fire,Special,60,100,TM
Inferno,Fire,Special,100,50,Level
Iron Tail,Steel,Physical,100,75,TM
Low Kick,Fighting,Physical,0,100,TM
Megahorn,Bug,Physical,120,85,"Level, TM"
Mystical Fire,Fire,Special,75,100,TM
Overheat,Fire,Special,130,90,TM
Pay Day,Normal,Physical,40,100,TM
Play Rough,Fairy,Physical,90,90,TM
Poison Jab,Poison,Physical,80,100,"Level, TM"
Protect,Normal,Status,0,0,TM
Quick Attack,Normal,Physical,40,100,Level
Reflect,Psychic,Status,0,0,TM
Rest,Psychic,Status,0,0,TM
Return,Normal,Physical,0,100,TM
Round,Normal,Special,60,100,TM
Scorching Sands,Ground,Special,70,100,TM
Secret Power,Normal,Physical,70,100,TM
Sleep Talk,Normal,Status,0,0,TM
Smart Strike,Steel,Physical,70,0,"Level, TM"
Snore,Normal,Special,50,100,TM
Solar Beam,Grass,Special,120,100,TM
Solar Blade,Grass,Physical,125,100,TM
Stomp,Normal,Physical,65,100,Level
Strength,Normal,Physical,80,100,TM
Substitute,Normal,Status,0,0,TM
Sunny Day,Fire,Status,0,0,TM
Swagger,Normal,Status,0,85,TM
Swift,Normal,Special,60,0,TM
Swords Dance,Normal,Status,0,0,TM
Tackle,Normal,Physical,40,100,Level
Tail Whip,Normal,Status,0,100,Level
Take Down,Normal,Physical,90,85,"Level, TM"
Tera Blast,Normal,Special,80,100,TM
Throat Chop,Dark,Physical,80,100,TM
Toxic,Poison,Status,0,90,TM
Wild Charge,Electric,Physical,90,100,TM
Will-O-Wisp,Fire,Status,0,85,TM
