Name,Type,Category,Power,Accuracy,Source
Aqua Ring,Water,Status,0,0,Level
Blizzard,Ice,Special,110,70,TM
Brine,Water,Special,65,100,"Level, TM"
Calm Mind,Psychic,Status,0,0,TM
Confide,Normal,Status,0,0,TM
Dazzling Gleam,Fairy,Special,80,100,TM
Defog,Flying,Status,0,0,"Level, TM"
Disarming Voice,Fairy,Special,40,0,"Level, TM"
Dive,Water,Physical,80,100,TM
Double Team,Normal,Status,0,0,TM
Draining Kiss,Fairy,Special,50,100,TM
Echoed Voice,Normal,Special,40,100,TM
Endure,Normal,Status,0,0,TM
Facade,Normal,Physical,70,100,TM
Fling,Dark,Physical,0,100,TM
Frustration,Normal,Physical,0,100,TM
Giga Impact,Normal,Physical,150,90,TM
Grass Knot,Grass,Special,0,100,TM
Gravity,Psychic,Status,0,0,TM
Guard Swap,Psychic,Status,0,0,TM
Haze,Ice,Status,0,0,"Level, TM"
Heal Pulse,Psychic,Status,0,0,Level
Hidden Power,Normal,Special,60,100,TM
Hydro Pump,Water,Special,110,80,"Level, TM"
Hyper Beam,Normal,Special,150,90,TM
Ice Beam,Ice,Special,90,100,TM
Ice Punch,Ice,Physical,75,100,TM
Icy Wind,Ice,Special,55,95,TM
Iron Defense,Steel,Status,0,0,TM
Knock Off,Dark,Physical,65,100,TM
Light Screen,Psychic,Status,0,0,TM
Magic Room,Psychic,Status,0,0,TM
Mean Look,Normal,Status,0,0,Level
Mist,Ice,Status,0,0,Level
Misty Terrain,Fairy,Status,0,0,"Level, TM"
Moonblast,Fairy,Special,95,100,Level
Muddy Water,Water,Special,90,85,"Level, TM"
Nature Power,Normal,Status,0,0,TM
Nature's Madness,Fairy,Special,0,90,Level
Play Rough,Fairy,Physical,90,90,TM
Protect,Normal,Status,0,0,TM
Psych Up,Normal,Status,0,0,TM
Rain Dance,Water,Status,0,0,TM
Reflect,Psychic,Status,0,0,TM
Rest,Psychic,Status,0,0,TM
Return,Normal,Physical,0,100,TM
Round,Normal,Special,60,100,TM
Safeguard,Normal,Status,0,0,TM
Scald,Water,Special,80,100,TM
Secret Power,Normal,Physical,70,100,TM
Shadow Ball,Ghost,Special,80,100,TM
Sleep Talk,Normal,Status,0,0,TM
Smart Strike,Steel,Physical,70,0,TM
Snore,Normal,Special,50,100,TM
Soak,Water,Status,0,100,Level
Stored Power,Psychic,Special,20,100,TM
Substitute,Normal,Status,0,0,TM
Surf,Water,Special,90,100,"Level, TM"
Swagger,Normal,Status,0,85,TM
Taunt,Dark,Status,0,100,TM
Tera Blast,Normal,Special,80,100,TM
Torment,Dark,Status,0,100,TM
Toxic,Poison,Status,0,90,TM
Trick,Psychic,Status,0,100,TM
Water Gun,Water,Special,40,100,Level
Water Pulse,Water,Special,60,100,"Level, TM"
Waterfall,Water,Physical,80,100,TM
Whirlpool,Water,Special,35,85,TM
Withdraw,Water,Status,0,0,Level
Wonder Room,Psychic,Status,0,0,TM
