Name,Type,Category,Power,Accuracy,Source
Amnesia,Psychic,Status,0,0,"Level, TM"
Aqua Tail,Water,Physical,90,90,TM
Attract,Normal,Status,0,100,TM
Avalanche,Ice,Physical,60,100,TM
Blizzard,Ice,Special,110,70,TM
Body Press,Fighting,Physical,80,100,TM
Body Slam,Normal,Physical,85,100,TM
Brick Break,Fighting,Physical,75,100,TM
Bulk Up,Fighting,Status,0,0,TM
Bulldoze,Ground,Physical,60,100,TM
Chilling Water,Water,Special,50,100,TM
Confide,Normal,Status,0,0,TM
Counter,Fighting,Physical,0,100,TM
Curse,Ghost,Status,0,0,TM
Darkest Lariat,Dark,Physical,85,100,TM
Dig,Ground,Physical,80,100,TM
Dive,Water,Physical,80,100,TM
Double Team,Normal,Status,0,0,TM
Double-Edge,Normal,Physical,120,100,TM
Earth Power,Ground,Special,90,100,TM
Earthquake,Ground,Physical,100,100,"Level, TM"
Echoed Voice,Normal,Special,40,100,TM
Endeavor,Normal,Physical,0,100,"Level, TM"
Endure,Normal,Status,0,0,TM
Facade,Normal,Physical,70,100,TM
Fling,Dark,Physical,0,100,TM
Flip Turn,Water,Physical,60,100,TM
Focus Blast,Fighting,Special,120,70,TM
Focus Punch,Fighting,Physical,150,100,TM
Frustration,Normal,Physical,0,100,TM
Giga Impact,Normal,Physical,150,90,TM
Growl,Normal,Status,0,100,Level
Hail,Ice,Status,0,0,TM
Hammer Arm,Fighting,Physical,100,90,Level
Hard Press,Steel,Physical,0,100,TM
Hidden Power,Normal,Special,60,100,TM
High Horsepower,Ground,Physical,95,95,TM
Hydro Cannon,Water,Special,150,90,TM
Hydro Pump,Water,Special,110,80,"Level, TM"
Hyper Beam,Normal,Special,150,90,TM
Ice Beam,Ice,Special,90,100,TM
Ice Punch,Ice,Physical,75,100,TM
Icy Wind,Ice,Special,55,95,TM
Iron Tail,Steel,Physical,100,75,TM
Knock Off,Dark,Physical,65,100,TM
Liquidation,Water,Physical,85,100,TM
Low Kick,Fighting,Physical,0,100,TM
Mega Kick,Normal,Physical,120,75,TM
Mega Punch,Normal,Physical,80,85,TM
Mud Shot,Ground,Special,55,95,"Level, TM"
Mud-Slap,Ground,Special,20,100,TM
Muddy Water,Water,Special,90,85,"Level, TM"
Outrage,Dragon,Physical,120,100,TM
Power-Up Punch,Fighting,Physical,40,100,TM
Protect,Normal,Status,0,0,"Level, TM"
Rain Dance,Water,Status,0,0,TM
Rest,Psychic,Status,0,0,TM
Return,Normal,Physical,0,100,TM
Roar,Normal,Status,0,0,TM
Rock Climb,Normal,Physical,90,85,TM
Rock Slide,Rock,Physical,75,90,"Level, TM"
Rock Smash,Fighting,Physical,40,100,"Level, TM"
Rock Throw,Rock,Physical,50,90,Level
Rock Tomb,Rock,Physical,60,95,TM
Round,Normal,Special,60,100,TM
Sand Tomb,Ground,Physical,35,85,TM
Scald,Water,Special,80,100,TM
Screech,Normal,Status,0,85,"Level, TM"
Secret Power,Normal,Physical,70,100,TM
Sleep Talk,Normal,Status,0,0,TM
Sludge Wave,Poison,Special,95,100,TM
Snore,Normal,Special,50,100,TM
Stealth Rock,Rock,Status,0,0,TM
Stomping Tantrum,Ground,Physical,75,100,TM
Stone Edge,Rock,Physical,100,80,TM
Strength,Normal,Physical,80,100,TM
Substitute,Normal,Status,0,0,TM
Superpower,Fighting,Physical,120,100,TM
Supersonic,Normal,Status,0,55,Level
Surf,Water,Special,90,100,"Level, TM"
Swagger,Normal,Status,0,85,TM
Tackle,Normal,Physical,40,100,Level
Take Down,Normal,Physical,90,85,"Level, TM"
Tera Blast,Normal,Special,80,100,TM
Toxic,Poison,Status,0,90,TM
Uproar,Normal,Special,90,100,TM
Water Gun,Water,Special,40,100,Level
Water Pledge,Water,Special,80,100,TM
Water Pulse,Water,Special,60,100,"Level, TM"
Waterfall,Water,Physical,80,100,TM
Weather Ball,Normal,Special,50,100,TM
Whirlpool,Water,Special,35,85,TM
Work Up,Normal,Status,0,0,TM
