Name,Type,Category,Power,Accuracy,Source
Acrobatics,Flying,Physical,55,100,TM
Aerial Ace,Flying,Physical,60,0,"Level, TM"
Agility,Psychic,Status,0,0,TM
Ally Switch,Psychic,Status,0,0,TM
Assurance,Dark,Physical,60,100,TM
Attract,Normal,Status,0,100,TM
Baton Pass,Normal,Status,0,0,TM
Body Press,Fighting,Physical,80,100,TM
Body Slam,Normal,Physical,85,100,TM
Bounce,Flying,Physical,85,85,"Level, TM"
Brave Bird,Flying,Physical,120,100,TM
Brick Break,Fighting,Physical,75,100,"Level, TM"
Bulk Up,Fighting,Status,0,0,TM
Close Combat,Fighting,Physical,120,100,TM
Coaching,Fighting,Status,0,0,TM
Confide,Normal,Status,0,0,TM
Cut,Normal,Physical,50,95,TM
Defog,Flying,Status,0,0,TM
Detect,Fighting,Status,0,0,Level
Dig,Ground,Physical,80,100,TM
Double Team,Normal,Status,0,0,TM
Drain Punch,Fighting,Physical,75,100,TM
Dual Wingbeat,Flying,Physical,40,90,TM
Encore,Normal,Status,0,100,"Level, TM"
Endeavor,Normal,Physical,0,100,"Level, TM"
Endure,Normal,Status,0,0,TM
Facade,Normal,Physical,70,100,TM
False Swipe,Normal,Physical,40,100,TM
Feather Dance,Flying,Status,0,100,"Level, TM"
Fire Punch,Fire,Physical,75,100,TM
Fling,Dark,Physical,0,100,TM
Fly,Flying,Physical,90,95,TM
Flying Press,Fighting,Physical,100,95,Level
Focus Blast,Fighting,Special,120,70,TM
Focus Punch,Fighting,Physical,150,100,TM
Frustration,Normal,Physical,0,100,TM
Giga Impact,Normal,Physical,150,90,TM
Grass Knot,Grass,Special,0,100,TM
Helping Hand,Normal,Status,0,0,TM
Hidden Power,Normal,Special,60,100,TM
High Jump Kick,Fighting,Physical,130,90,Level
Hone Claws,Dark,Status,0,0,"Level, TM"
Hyper Beam,Normal,Special,150,90,TM
Iron Head,Steel,Physical,80,100,TM
Low Kick,Fighting,Physical,0,100,TM
Low Sweep,Fighting,Physical,65,100,TM
Lunge,Bug,Physical,80,100,TM
Mega Kick,Normal,Physical,120,75,TM
Mega Punch,Normal,Physical,80,85,TM
Payback,Dark,Physical,50,100,TM
Poison Jab,Poison,Physical,80,100,TM
Power-Up Punch,Fighting,Physical,40,100,TM
Protect,Normal,Status,0,0,TM
Rain Dance,Water,Status,0,0,TM
Rest,Psychic,Status,0,0,TM
Retaliate,Normal,Physical,70,100,TM
Return,Normal,Physical,0,100,TM
Revenge,Fighting,Physical,60,100,TM
Reversal,Fighting,Physical,0,100,TM
Rock Slide,Rock,Physical,75,90,TM
Rock Smash,Fighting,Physical,40,100,TM
Rock Tomb,Rock,Physical,60,95,TM
Roost,Flying,Status,0,0,"Level, TM"
Round,Normal,Special,60,100,TM
Secret Power,Normal,Physical,70,100,TM
Sky Attack,Flying,Physical,140,90,Level
Sky Drop,Flying,Physical,60,100,TM
Sleep Talk,Normal,Status,0,0,TM
Snore,Normal,Special,50,100,TM
Steel Wing,Steel,Physical,70,90,TM
Stone Edge,Rock,Physical,100,80,TM
Strength,Normal,Physical,80,100,TM
Substitute,Normal,Status,0,0,TM
Sunny Day,Fire,Status,0,0,TM
Superpower,Fighting,Physical,120,100,TM
Swagger,Normal,Status,0,85,TM
Swift,Normal,Special,60,0,TM
Swords Dance,Normal,Status,0,0,"Level, TM"
Tackle,Normal,Physical,40,100,Level
Tailwind,Flying,Status,0,0,TM
Take Down,Normal,Physical,90,85,TM
Taunt,Dark,Status,0,100,"Level, TM"
Tera Blast,Normal,Special,80,100,TM
Thief,Dark,Physical,60,100,TM
Throat Chop,Dark,Physical,80,100,TM
Thunder Punch,Electric,Physical,75,100,TM
Torment,Dark,Status,0,100,TM
Toxic,Poison,Status,0,90,TM
Trailblaze,Grass,Physical,50,100,TM
U-Turn,Bug,Physical,70,100,TM
Upper Hand,Fighting,Physical,65,100,TM
Uproar,Normal,Special,90,100,TM
Wing Attack,Flying,Physical,60,100,Level
Work Up,Normal,Status,0,0,TM
X-Scissor,Bug,Physical,80,100,TM
Zen Headbutt,Psychic,Physical,80,90,TM
