Name,Type,Category,Power,Accuracy,Source
Aqua Tail,Water,Physical,90,90,TM
Attract,Normal,Status,0,100,TM
Autotomize,Steel,Status,0,0,Level
Bind,Normal,Physical,15,85,Level
Body Press,Fighting,Physical,80,100,TM
Body Slam,Normal,Physical,85,100,TM
Breaking Swipe,Dragon,Physical,60,100,TM
Brutal Swing,Dark,Physical,60,100,TM
Bulldoze,Ground,Physical,60,100,TM
Confide,Normal,Status,0,0,TM
Crunch,Dark,Physical,80,100,"Level, TM"
Curse,Ghost,Status,0,0,"Level, TM"
Cut,Normal,Physical,50,95,TM
Dark Pulse,Dark,Special,80,100,TM
Dig,Ground,Physical,80,100,"Level, TM"
Double Team,Normal,Status,0,0,TM
Double-Edge,Normal,Physical,120,100,"Level, TM"
Dragon Breath,Dragon,Special,60,100,Level
Dragon Dance,Dragon,Status,0,0,TM
Dragon Pulse,Dragon,Special,85,100,TM
Dragon Tail,Dragon,Physical,60,90,TM
Drill Run,Ground,Physical,80,95,TM
Earth Power,Ground,Special,90,100,TM
Earthquake,Ground,Physical,100,100,TM
Endure,Normal,Status,0,0,TM
Explosion,Normal,Physical,250,100,TM
Facade,Normal,Physical,70,100,TM
Fire Fang,Fire,Physical,65,95,"Level, TM"
Flash Cannon,Steel,Special,80,100,TM
Frustration,Normal,Physical,0,100,TM
Giga Impact,Normal,Physical,150,90,TM
Gyro Ball,Steel,Physical,0,100,"Level, TM"
Harden,Normal,Status,0,0,Level
Heavy Slam,Steel,Physical,0,100,TM
Hidden Power,Normal,Special,60,100,TM
High Horsepower,Ground,Physical,95,95,TM
Hyper Beam,Normal,Special,150,90,TM
Ice Fang,Ice,Physical,65,95,"Level, TM"
Iron Defense,Steel,Status,0,0,TM
Iron Head,Steel,Physical,80,100,TM
Iron Tail,Steel,Physical,100,75,"Level, TM"
Magnet Rise,Electric,Status,0,0,Level
Meteor Beam,Rock,Special,120,90,TM
Mud Sport,Ground,Status,0,0,Level
Mud-Slap,Ground,Special,20,100,TM
Nature Power,Normal,Status,0,0,TM
Payback,Dark,Physical,50,100,TM
Protect,Normal,Status,0,0,TM
Psych Up,Normal,Status,0,0,TM
Psychic Fangs,Psychic,Physical,85,100,TM
Rest,Psychic,Status,0,0,TM
Return,Normal,Physical,0,100,TM
Roar,Normal,Status,0,0,TM
Rock Blast,Rock,Physical,25,90,TM
Rock Climb,Normal,Physical,90,85,TM
Rock Polish,Rock,Status,0,0,"Level, TM"
Rock Slide,Rock,Physical,75,90,"Level, TM"
Rock Smash,Fighting,Physical,40,100,TM
Rock Throw,Rock,Physical,50,90,Level
Rock Tomb,Rock,Physical,60,95,TM
Round,Normal,Special,60,100,TM
Sand Tomb,Ground,Physical,35,85,"Level, TM"
Sandstorm,Rock,Status,0,0,"Level, TM"
Scary Face,Normal,Status,0,100,TM
Scorching Sands,Ground,Special,70,100,TM
Screech,Normal,Status,0,85,"Level, TM"
Secret Power,Normal,Physical,70,100,TM
Self-Destruct,Normal,Physical,200,100,TM
Slam,Normal,Physical,80,75,Level
Sleep Talk,Normal,Status,0,0,TM
Smack Down,Rock,Physical,50,100,"Level, TM"
Snore,Normal,Special,50,100,TM
Stealth Rock,Rock,Status,0,0,"Level, TM"
Steel Beam,Steel,Special,140,95,TM
Steel Roller,Steel,Physical,130,100,TM
Stomping Tantrum,Ground,Physical,75,100,TM
Stone Edge,Rock,Physical,100,80,"Level, TM"
Strength,Normal,Physical,80,100,TM
Substitute,Normal,Status,0,0,TM
Sunny Day,Fire,Status,0,0,TM
Swagger,Normal,Status,0,85,TM
Tackle,Normal,Physical,40,100,Level
Taunt,Dark,Status,0,100,TM
Tera Blast,Normal,Special,80,100,TM
Thunder Fang,Electric,Physical,65,95,"Level, TM"
Torment,Dark,Status,0,100,TM
Toxic,Poison,Status,0,90,TM
