Name,Type,Category,Power,Accuracy,Source
Body Slam,Normal,Physical,85,100,TM
Bounce,Flying,Physical,85,85,TM
Brick Break,Fighting,Physical,75,100,TM
Bug Bite,Bug,Physical,60,100,TM
Bulk Up,Fighting,Status,0,0,"Level, TM"
Bulldoze,Ground,Physical,60,100,TM
Close Combat,Fighting,Physical,120,100,TM
Coaching,Fighting,Status,0,0,TM
Confide,Normal,Status,0,0,TM
Counter,Fighting,Physical,0,100,"Level, TM"
Darkest Lariat,Dark,Physical,85,100,TM
Double Team,Normal,Status,0,0,TM
Drain Punch,Fighting,Physical,75,100,TM
Dual Wingbeat,Flying,Physical,40,90,TM
Dynamic Punch,Fighting,Physical,100,50,Level
Earthquake,Ground,Physical,100,100,TM
Endeavor,Normal,Physical,0,100,TM
Endure,Normal,Status,0,0,"Level, TM"
Facade,Normal,Physical,70,100,TM
False Swipe,Normal,Physical,40,100,TM
Fell Stinger,Bug,Physical,50,100,Level
Fling,Dark,Physical,0,100,TM
Focus Energy,Normal,Status,0,0,"Level, TM"
Focus Punch,Fighting,Physical,150,100,"Level, TM"
Frustration,Normal,Physical,0,100,TM
Giga Impact,Normal,Physical,150,90,TM
Gyro Ball,Steel,Physical,0,100,TM
Hammer Arm,Fighting,Physical,100,90,Level
Harden,Normal,Status,0,0,Level
Hidden Power,Normal,Special,60,100,TM
High Horsepower,Ground,Physical,95,95,TM
Ice Punch,Ice,Physical,75,100,TM
Iron Head,Steel,Physical,80,100,TM
Leech Life,Bug,Physical,80,100,TM
Low Sweep,Fighting,Physical,65,100,TM
Lunge,Bug,Physical,80,100,"Level, TM"
Mega Punch,Normal,Physical,80,85,"Level, TM"
Outrage,Dragon,Physical,120,100,TM
Payback,Dark,Physical,50,100,TM
Poison Jab,Poison,Physical,80,100,TM
Power-Up Punch,Fighting,Physical,40,100,"Level, TM"
Protect,Normal,Status,0,0,TM
Rest,Psychic,Status,0,0,TM
Return,Normal,Physical,0,100,TM
Revenge,Fighting,Physical,60,100,TM
Reversal,Fighting,Physical,0,100,"Level, TM"
Rock Slide,Rock,Physical,75,90,TM
Rock Tomb,Rock,Physical,60,95,TM
Roost,Flying,Status,0,0,TM
Round,Normal,Special,60,100,TM
Secret Power,Normal,Physical,70,100,TM
Sleep Talk,Normal,Status,0,0,TM
Smack Down,Rock,Physical,50,100,TM
Snore,Normal,Special,50,100,TM
Stomping Tantrum,Ground,Physical,75,100,TM
Stone Edge,Rock,Physical,100,80,TM
Substitute,Normal,Status,0,0,TM
Superpower,Fighting,Physical,120,100,"Level, TM"
Swagger,Normal,Status,0,85,TM
Taunt,Dark,Status,0,100,"Level, TM"
Tera Blast,Normal,Special,80,100,TM
Thunder Punch,Electric,Physical,75,100,TM
Toxic,Poison,Status,0,90,TM
Vital Throw,Fighting,Physical,70,0,Level
Work Up,Normal,Status,0,0,TM
