Name,Type,Category,Power,Accuracy,Source
Acrobatics,Flying,Physical,55,100,TM
Assurance,Dark,Physical,60,100,TM
Attract,Normal,Status,0,100,TM
Bite,Dark,Physical,60,100,Level
Blast Burn,Fire,Special,150,90,TM
Blaze Kick,Fire,Physical,85,90,TM
Body Slam,Normal,Physical,85,100,TM
Brick Break,Fighting,Physical,75,100,TM
Brutal Swing,Dark,Physical,60,100,TM
Bulk Up,Fighting,Status,0,0,"Level, TM"
Bulldoze,Ground,Physical,60,100,TM
Burning Jealousy,Fire,Special,70,100,TM
Close Combat,Fighting,Physical,120,100,TM
Confide,Normal,Status,0,0,TM
Covet,Normal,Physical,60,100,TM
Cross Chop,Fighting,Physical,100,80,Level
Crunch,Dark,Physical,80,100,TM
Dark Pulse,Dark,Special,80,100,TM
Darkest Lariat,Dark,Physical,85,100,"Level, TM"
Double Kick,Fighting,Physical,30,100,Level
Double Team,Normal,Status,0,0,TM
Double-Edge,Normal,Physical,120,100,TM
Drain Punch,Fighting,Physical,75,100,TM
Earthquake,Ground,Physical,100,100,TM
Embargo,Dark,Status,0,100,TM
Ember,Fire,Special,40,100,Level
Endeavor,Normal,Physical,0,100,TM
Endure,Normal,Status,0,0,TM
Facade,Normal,Physical,70,100,TM
Fire Blast,Fire,Special,110,85,TM
Fire Fang,Fire,Physical,65,95,"Level, TM"
Fire Pledge,Fire,Special,80,100,TM
Fire Punch,Fire,Physical,75,100,TM
Fire Spin,Fire,Special,35,85,TM
Flame Charge,Fire,Physical,50,100,TM
Flamethrower,Fire,Special,90,100,"Level, TM"
Flare Blitz,Fire,Physical,120,100,"Level, TM"
Fling,Dark,Physical,0,100,TM
Focus Blast,Fighting,Special,120,70,TM
Focus Punch,Fighting,Physical,150,100,TM
Frustration,Normal,Physical,0,100,TM
Fury Swipes,Normal,Physical,18,80,Level
Giga Impact,Normal,Physical,150,90,TM
Growl,Normal,Status,0,100,Level
Heat Crash,Fire,Physical,0,100,TM
Heat Wave,Fire,Special,95,90,TM
Hidden Power,Normal,Special,60,100,TM
Hyper Beam,Normal,Special,150,90,TM
Iron Head,Steel,Physical,80,100,TM
Knock Off,Dark,Physical,65,100,TM
Lash Out,Dark,Physical,75,100,TM
Leech Life,Bug,Physical,80,100,TM
Lick,Ghost,Physical,30,100,Level
Low Kick,Fighting,Physical,0,100,TM
Low Sweep,Fighting,Physical,65,100,TM
Mega Kick,Normal,Physical,120,75,TM
Mega Punch,Normal,Physical,80,85,TM
Nasty Plot,Dark,Status,0,0,TM
Outrage,Dragon,Physical,120,100,TM
Overheat,Fire,Special,130,90,TM
Pay Day,Normal,Physical,40,100,TM
Protect,Normal,Status,0,0,TM
Quash,Dark,Status,0,100,TM
Rest,Psychic,Status,0,0,TM
Return,Normal,Physical,0,100,TM
Revenge,Fighting,Physical,60,100,TM
Reversal,Fighting,Physical,0,100,TM
Roar,Normal,Status,0,0,"Level, TM"
Round,Normal,Special,60,100,TM
Scary Face,Normal,Status,0,100,"Level, TM"
Scorching Sands,Ground,Special,70,100,TM
Scratch,Normal,Physical,40,100,Level
Secret Power,Normal,Physical,70,100,TM
Shadow Claw,Ghost,Physical,70,100,TM
Sleep Talk,Normal,Status,0,0,TM
Snarl,Dark,Special,55,95,TM
Snore,Normal,Special,50,100,TM
Stomping Tantrum,Ground,Physical,75,100,TM
Substitute,Normal,Status,0,0,TM
Sunny Day,Fire,Status,0,0,TM
Superpower,Fighting,Physical,120,100,TM
Swagger,Normal,Status,0,85,"Level, TM"
Swords Dance,Normal,Status,0,0,TM
Taunt,Dark,Status,0,100,TM
Temper Flare,Fire,Physical,75,100,TM
Tera Blast,Normal,Special,80,100,TM
Thrash,Normal,Physical,120,100,Level
Throat Chop,Dark,Physical,80,100,"Level, TM"
Thunder Punch,Electric,Physical,75,100,TM
Torment,Dark,Status,0,100,TM
Toxic,Poison,Status,0,90,TM
U-Turn,Bug,Physical,70,100,TM
Will-O-Wisp,Fire,Status,0,85,TM
Work Up,Normal,Status,0,0,TM
