Name,Type,Category,Power,Accuracy,Source
Acid Spray,Poison,Special,40,100,TM
Aerial Ace,Flying,Physical,60,0,TM
Assurance,Dark,Physical,60,100,TM
Astonish,Ghost,Physical,30,100,Level
Attract,Normal,Status,0,100,TM
Baton Pass,Normal,Status,0,0,TM
Belch,Poison,Special,120,90,Level
Bounce,Flying,Physical,85,85,TM
Brick Break,Fighting,Physical,75,100,TM
Bulk Up,Fighting,Status,0,0,TM
Bulldoze,Ground,Physical,60,100,TM
Chilling Water,Water,Special,50,100,TM
Close Combat,Fighting,Physical,120,100,TM
Coaching,Fighting,Status,0,0,TM
Confide,Normal,Status,0,0,TM
Corrosive Gas,Poison,Status,0,100,TM
Counter,Fighting,Physical,0,100,TM
Cross Poison,Poison,Physical,70,100,TM
Cut,Normal,Physical,50,95,TM
Dark Pulse,Dark,Special,80,100,TM
Dig,Ground,Physical,80,100,TM
Double Team,Normal,Status,0,0,TM
Drain Punch,Fighting,Physical,75,100,TM
Earthquake,Ground,Physical,100,100,TM
Embargo,Dark,Status,0,100,TM
Encore,Normal,Status,0,100,TM
Endure,Normal,Status,0,0,TM
Facade,Normal,Physical,70,100,TM
Flatter,Dark,Status,0,100,Level
Fling,Dark,Physical,0,100,TM
Focus Blast,Fighting,Special,120,70,TM
Focus Punch,Fighting,Physical,150,100,TM
Foul Play,Dark,Physical,95,100,TM
Frustration,Normal,Physical,0,100,TM
Giga Impact,Normal,Physical,150,90,TM
Gunk Shot,Poison,Physical,120,80,TM
Helping Hand,Normal,Status,0,0,TM
Hidden Power,Normal,Special,60,100,TM
Hyper Beam,Normal,Special,150,90,TM
Ice Punch,Ice,Physical,75,100,TM
Icy Wind,Ice,Special,55,95,TM
Knock Off,Dark,Physical,65,100,TM
Lash Out,Dark,Physical,75,100,TM
Low Kick,Fighting,Physical,0,100,"Level, TM"
Low Sweep,Fighting,Physical,65,100,TM
Mega Kick,Normal,Physical,120,75,TM
Mega Punch,Normal,Physical,80,85,TM
Mud Shot,Ground,Special,55,95,TM
Mud-Slap,Ground,Special,20,100,"Level, TM"
Nasty Plot,Dark,Status,0,0,"Level, TM"
Payback,Dark,Physical,50,100,TM
Poison Jab,Poison,Physical,80,100,"Level, TM"
Poison Sting,Poison,Physical,15,100,Level
Power-Up Punch,Fighting,Physical,40,100,TM
Protect,Normal,Status,0,0,TM
Rain Dance,Water,Status,0,0,TM
Rest,Psychic,Status,0,0,TM
Retaliate,Normal,Physical,70,100,TM
Return,Normal,Physical,0,100,TM
Revenge,Fighting,Physical,60,100,TM
Reversal,Fighting,Physical,0,100,TM
Rock Climb,Normal,Physical,90,85,TM
Rock Slide,Rock,Physical,75,90,TM
Rock Smash,Fighting,Physical,40,100,TM
Rock Tomb,Rock,Physical,60,95,TM
Round,Normal,Special,60,100,TM
Scary Face,Normal,Status,0,100,TM
Screech,Normal,Status,0,85,TM
Secret Power,Normal,Physical,70,100,TM
Shadow Ball,Ghost,Special,80,100,TM
Shadow Claw,Ghost,Physical,70,100,TM
Sleep Talk,Normal,Status,0,0,TM
Sludge Bomb,Poison,Special,90,100,"Level, TM"
Sludge Wave,Poison,Special,95,100,TM
Snore,Normal,Special,50,100,TM
Spite,Ghost,Status,0,100,TM
Stone Edge,Rock,Physical,100,80,TM
Strength,Normal,Physical,80,100,TM
Substitute,Normal,Status,0,0,TM
Sucker Punch,Dark,Physical,70,100,Level
Sunny Day,Fire,Status,0,0,TM
Super Fang,Normal,Physical,0,90,TM
Swagger,Normal,Status,0,85,"Level, TM"
Swords Dance,Normal,Status,0,0,TM
Take Down,Normal,Physical,90,85,TM
Taunt,Dark,Status,0,100,"Level, TM"
Tera Blast,Normal,Special,80,100,TM
Thief,Dark,Physical,60,100,TM
Throat Chop,Dark,Physical,80,100,TM
Thunder Punch,Electric,Physical,75,100,TM
Torment,Dark,Status,0,100,TM
Toxic,Poison,Status,0,90,"Level, TM"
Upper Hand,Fighting,Physical,65,100,TM
Vacuum Wave,Fighting,Special,40,100,TM
Venom Drench,Poison,Status,0,100,TM
Venoshock,Poison,Special,65,100,"Level, TM"
Work Up,Normal,Status,0,0,TM
X-Scissor,Bug,Physical,80,100,TM
