Name,Type,Category,Power,Accuracy,Source
Agility,Psychic,Status,0,0,TM
Attract,Normal,Status,0,100,TM
Baton Pass,Normal,Status,0,0,TM
Body Slam,Normal,Physical,85,100,TM
Burning Jealousy,Fire,Special,70,100,TM
Calm Mind,Psychic,Status,0,0,TM
Charm,Fairy,Status,0,100,TM
Confide,Normal,Status,0,0,TM
Confuse Ray,Ghost,Status,0,100,"Level, TM"
Covet,Normal,Physical,60,100,TM
Curse,Ghost,Status,0,0,TM
Dark Pulse,Dark,Special,80,100,TM
Dig,Ground,Physical,80,100,TM
Disable,Normal,Status,0,100,Level
Double Team,Normal,Status,0,0,TM
Double-Edge,Normal,Physical,120,100,TM
Dream Eater,Psychic,Special,100,100,TM
Ember,Fire,Special,40,100,Level
Encore,Normal,Status,0,100,TM
Endure,Normal,Status,0,0,TM
Energy Ball,Grass,Special,90,100,TM
Extrasensory,Psychic,Special,80,100,Level
Facade,Normal,Physical,70,100,TM
Fake Tears,Dark,Status,0,100,TM
Fire Blast,Fire,Special,110,85,"Level, TM"
Fire Spin,Fire,Special,35,85,"Level, TM"
Flame Charge,Fire,Physical,50,100,TM
Flamethrower,Fire,Special,90,100,"Level, TM"
Flare Blitz,Fire,Physical,120,100,TM
Foul Play,Dark,Physical,95,100,TM
Frustration,Normal,Physical,0,100,TM
Giga Impact,Normal,Physical,150,90,TM
Heat Wave,Fire,Special,95,90,TM
Helping Hand,Normal,Status,0,0,TM
Hex,Ghost,Special,65,100,TM
Hidden Power,Normal,Special,60,100,TM
Hyper Beam,Normal,Special,150,90,TM
Imprison,Psychic,Status,0,100,"Level, TM"
Incinerate,Fire,Special,60,100,"Level, TM"
Inferno,Fire,Special,100,50,Level
Iron Tail,Steel,Physical,100,75,TM
Mystical Fire,Fire,Special,75,100,TM
Nasty Plot,Dark,Status,0,0,"Level, TM"
Night Shade,Ghost,Special,0,100,TM
Overheat,Fire,Special,130,90,TM
Pain Split,Normal,Status,0,0,TM
Payback,Dark,Physical,50,100,TM
Power Swap,Psychic,Status,0,0,TM
Protect,Normal,Status,0,0,TM
Psych Up,Normal,Status,0,0,TM
Psyshock,Psychic,Special,80,100,TM
Quick Attack,Normal,Physical,40,100,Level
Reflect,Psychic,Status,0,0,TM
Rest,Psychic,Status,0,0,TM
Return,Normal,Physical,0,100,TM
Roar,Normal,Status,0,0,TM
Round,Normal,Special,60,100,TM
Safeguard,Normal,Status,0,0,"Level, TM"
Scorching Sands,Ground,Special,70,100,TM
Secret Power,Normal,Physical,70,100,TM
Shadow Ball,Ghost,Special,80,100,TM
Sleep Talk,Normal,Status,0,0,TM
Snarl,Dark,Special,55,95,TM
Snore,Normal,Special,50,100,TM
Solar Beam,Grass,Special,120,100,TM
Spite,Ghost,Status,0,100,"Level, TM"
Stored Power,Psychic,Special,20,100,TM
Substitute,Normal,Status,0,0,TM
Sunny Day,Fire,Status,0,0,TM
Swagger,Normal,Status,0,85,TM
Swift,Normal,Special,60,0,TM
Tail Slap,Normal,Physical,25,85,TM
Tail Whip,Normal,Status,0,100,Level
Take Down,Normal,Physical,90,85,TM
Tera Blast,Normal,Special,80,100,TM
Toxic,Poison,Status,0,90,TM
Weather Ball,Normal,Special,50,100,TM
Will-O-Wisp,Fire,Status,0,85,"Level, TM"
Zen Headbutt,Psychic,Physical,80,90,TM
