Name,Type,Category,Power,Accuracy,Source
Acid Spray,Poison,Special,40,100,"Level, TM"
Assurance,Dark,Physical,60,100,TM
Attract,Normal,Status,0,100,TM
Belch,Poison,Special,120,90,Level
Bite,Dark,Physical,60,100,Level
Body Slam,Normal,Physical,85,100,TM
Burning Jealousy,Fire,Special,70,100,TM
Confide,Normal,Status,0,0,TM
Corrosive Gas,Poison,Status,0,100,TM
Crunch,Dark,Physical,80,100,TM
Cut,Normal,Physical,50,95,TM
Dark Pulse,Dark,Special,80,100,TM
Defog,Flying,Status,0,0,TM
Dig,Ground,Physical,80,100,TM
Double Team,Normal,Status,0,0,TM
Double-Edge,Normal,Physical,120,100,TM
Endeavor,Normal,Physical,0,100,TM
Endure,Normal,Status,0,0,TM
Explosion,Normal,Physical,250,100,"Level, TM"
Facade,Normal,Physical,70,100,TM
Feint,Normal,Physical,30,100,Level
Fire Blast,Fire,Special,110,85,TM
Fire Spin,Fire,Special,35,85,TM
Flamethrower,Fire,Special,90,100,"Level, TM"
Focus Energy,Normal,Status,0,0,"Level, TM"
Foul Play,Dark,Physical,95,100,TM
Frustration,Normal,Physical,0,100,TM
Fury Swipes,Normal,Physical,18,80,Level
Giga Impact,Normal,Physical,150,90,TM
Gunk Shot,Poison,Physical,120,80,TM
Haze,Ice,Status,0,0,TM
Helping Hand,Normal,Status,0,0,TM
Hex,Ghost,Special,65,100,TM
Hidden Power,Normal,Special,60,100,TM
Hone Claws,Dark,Status,0,0,TM
Hyper Beam,Normal,Special,150,90,TM
Incinerate,Fire,Special,60,100,TM
Iron Tail,Steel,Physical,100,75,TM
Knock Off,Dark,Physical,65,100,TM
Lash Out,Dark,Physical,75,100,TM
Memento,Dark,Status,0,100,Level
Mud-Slap,Ground,Special,20,100,TM
Nasty Plot,Dark,Status,0,0,TM
Night Slash,Dark,Physical,70,100,Level
Payback,Dark,Physical,50,100,TM
Play Rough,Fairy,Physical,90,90,TM
Poison Gas,Poison,Status,0,90,Level
Poison Jab,Poison,Physical,80,100,TM
Poison Tail,Poison,Physical,50,100,TM
Protect,Normal,Status,0,0,TM
Rain Dance,Water,Status,0,0,TM
Rest,Psychic,Status,0,0,TM
Return,Normal,Physical,0,100,TM
Roar,Normal,Status,0,0,TM
Rock Smash,Fighting,Physical,40,100,TM
Round,Normal,Special,60,100,TM
Scary Face,Normal,Status,0,100,TM
Scratch,Normal,Physical,40,100,Level
Screech,Normal,Status,0,85,"Level, TM"
Secret Power,Normal,Physical,70,100,TM
Shadow Ball,Ghost,Special,80,100,TM
Shadow Claw,Ghost,Physical,70,100,TM
Sleep Talk,Normal,Status,0,0,TM
Sludge Bomb,Poison,Special,90,100,TM
Sludge Wave,Poison,Special,95,100,TM
Smokescreen,Normal,Status,0,100,Level
Snarl,Dark,Special,55,95,TM
Snore,Normal,Special,50,100,TM
Strength,Normal,Physical,80,100,TM
Substitute,Normal,Status,0,0,TM
Sucker Punch,Dark,Physical,70,100,Level
Sunny Day,Fire,Status,0,0,TM
Super Fang,Normal,Physical,0,90,TM
Swagger,Normal,Status,0,85,TM
Swift,Normal,Special,60,0,TM
Tail Slap,Normal,Physical,25,85,TM
Take Down,Normal,Physical,90,85,TM
Taunt,Dark,Status,0,100,TM
Temper Flare,Fire,Physical,75,100,TM
Tera Blast,Normal,Special,80,100,TM
Thief,Dark,Physical,60,100,TM
Throat Chop,Dark,Physical,80,100,TM
Torment,Dark,Status,0,100,TM
Toxic,Poison,Status,0,90,"Level, TM"
Toxic Spikes,Poison,Status,0,0,TM
Trailblaze,Grass,Physical,50,100,TM
Venom Drench,Poison,Status,0,100,TM
Venoshock,Poison,Special,65,100,"Level, TM"
