Name,Type,Category,Power,Accuracy,Source
Aerial Ace,Flying,Physical,60,0,TM
Agility,Psychic,Status,0,0,TM
Air Slash,Flying,Special,75,95,TM
Attract,Normal,Status,0,100,TM
Baton Pass,Normal,Status,0,0,TM
Bug Bite,Bug,Physical,60,100,"Level, TM"
Bug Buzz,Bug,Special,90,100,"Level, TM"
Bullet Seed,Grass,Physical,25,100,TM
Calm Mind,Psychic,Status,0,0,TM
Charm,Fairy,Status,0,100,TM
Confide,Normal,Status,0,0,TM
Cut,Normal,Physical,50,95,TM
Double Team,Normal,Status,0,0,TM
Dream Eater,Psychic,Special,100,100,TM
Electroweb,Electric,Special,55,95,TM
Endure,Normal,Status,0,0,"Level, TM"
Energy Ball,Grass,Special,90,100,TM
Entrainment,Normal,Status,0,100,Level
Facade,Normal,Physical,70,100,TM
False Swipe,Normal,Physical,40,100,"Level, TM"
Fell Stinger,Bug,Physical,50,100,Level
Flail,Normal,Physical,0,100,Level
Flash,Normal,Status,0,100,TM
Frustration,Normal,Physical,0,100,TM
Giga Drain,Grass,Special,75,100,TM
Giga Impact,Normal,Physical,150,90,TM
Grass Knot,Grass,Special,0,100,TM
Grass Whistle,Grass,Status,0,55,Level
Grassy Glide,Grass,Physical,55,100,TM
Grassy Terrain,Grass,Status,0,0,TM
Helping Hand,Normal,Status,0,0,"Level, TM"
Hidden Power,Normal,Special,60,100,TM
Hone Claws,Dark,Status,0,0,TM
Hyper Beam,Normal,Special,150,90,TM
Iron Defense,Steel,Status,0,0,TM
Knock Off,Dark,Physical,65,100,TM
Leaf Blade,Grass,Physical,90,100,"Level, TM"
Leaf Storm,Grass,Special,130,90,"Level, TM"
Light Screen,Psychic,Status,0,0,TM
Low Kick,Fighting,Physical,0,100,TM
Lunge,Bug,Physical,80,100,TM
Magical Leaf,Grass,Special,60,0,TM
Nature Power,Normal,Status,0,0,TM
Payback,Dark,Physical,50,100,TM
Poison Jab,Poison,Physical,80,100,TM
Pollen Puff,Bug,Special,90,100,TM
Pounce,Bug,Physical,50,100,TM
Protect,Normal,Status,0,0,"Level, TM"
Rain Dance,Water,Status,0,0,TM
Razor Leaf,Grass,Physical,55,95,Level
Reflect,Psychic,Status,0,0,TM
Rest,Psychic,Status,0,0,TM
Retaliate,Normal,Physical,70,100,TM
Return,Normal,Physical,0,100,TM
Round,Normal,Special,60,100,TM
Safeguard,Normal,Status,0,0,TM
Screech,Normal,Status,0,85,TM
Secret Power,Normal,Physical,70,100,TM
Seed Bomb,Grass,Physical,80,100,TM
Shadow Claw,Ghost,Physical,70,100,TM
Signal Beam,Bug,Special,75,100,TM
Skitter Smack,Bug,Physical,70,90,TM
Slash,Normal,Physical,70,100,Level
Sleep Talk,Normal,Status,0,0,TM
Snore,Normal,Special,50,100,TM
Solar Beam,Grass,Special,120,100,TM
Steel Wing,Steel,Physical,70,90,TM
Sticky Web,Bug,Status,0,0,Level
String Shot,Bug,Status,0,95,Level
Struggle Bug,Bug,Special,50,100,"Level, TM"
Substitute,Normal,Status,0,0,TM
Sunny Day,Fire,Status,0,0,TM
Swagger,Normal,Status,0,85,TM
Swords Dance,Normal,Status,0,0,"Level, TM"
Synthesis,Grass,Status,0,0,TM
Tackle,Normal,Physical,40,100,Level
Take Down,Normal,Physical,90,85,TM
Tera Blast,Normal,Special,80,100,TM
Throat Chop,Dark,Physical,80,100,TM
Toxic,Poison,Status,0,90,TM
Trailblaze,Grass,Physical,50,100,TM
Triple Axel,Ice,Physical,20,90,TM
Worry Seed,Grass,Status,0,100,TM
X-Scissor,Bug,Physical,80,100,"Level, TM"
