Name,Type,Category,Power,Accuracy,Source
Ally Switch,Psychic,Status,0,0,TM
Ancient Power,Rock,Special,60,100,Level
Body Press,Fighting,Physical,80,100,TM
Bulldoze,Ground,Physical,60,100,TM
Calm Mind,Psychic,Status,0,0,TM
Charge Beam,Electric,Special,50,90,TM
Confide,Normal,Status,0,0,TM
Confusion,Psychic,Special,50,100,Level
Cosmic Power,Psychic,Status,0,0,"Level, TM"
Dazzling Gleam,Fairy,Special,80,100,TM
Dig,Ground,Physical,80,100,TM
Double Team,Normal,Status,0,0,TM
Double-Edge,Normal,Physical,120,100,TM
Dream Eater,Psychic,Special,100,100,TM
Drill Run,Ground,Physical,80,95,TM
Earth Power,Ground,Special,90,100,"Level, TM"
Earthquake,Ground,Physical,100,100,TM
Eerie Impulse,Electric,Status,0,100,TM
Endure,Normal,Status,0,0,TM
Expanding Force,Psychic,Special,80,100,TM
Explosion,Normal,Physical,250,100,"Level, TM"
Extrasensory,Psychic,Special,80,100,Level
Facade,Normal,Physical,70,100,TM
Flash,Normal,Status,0,100,TM
Frustration,Normal,Physical,0,100,TM
Future Sight,Psychic,Special,120,100,TM
Giga Impact,Normal,Physical,150,90,TM
Grass Knot,Grass,Special,0,100,TM
Gravity,Psychic,Status,0,0,TM
Guard Split,Psychic,Status,0,0,Level
Guard Swap,Psychic,Status,0,0,TM
Gyro Ball,Steel,Physical,0,100,TM
Harden,Normal,Status,0,0,Level
Hex,Ghost,Special,65,100,TM
Hidden Power,Normal,Special,60,100,TM
Hyper Beam,Normal,Special,150,90,"Level, TM"
Ice Beam,Ice,Special,90,100,TM
Imprison,Psychic,Status,0,100,"Level, TM"
Iron Defense,Steel,Status,0,0,TM
Light Screen,Psychic,Status,0,0,TM
Mud-Slap,Ground,Special,20,100,"Level, TM"
Nasty Plot,Dark,Status,0,0,TM
Power Split,Psychic,Status,0,0,Level
Power Swap,Psychic,Status,0,0,TM
Power Trick,Psychic,Status,0,0,Level
Protect,Normal,Status,0,0,TM
Psybeam,Psychic,Special,65,100,"Level, TM"
Psych Up,Normal,Status,0,0,TM
Psychic,Psychic,Special,90,100,TM
Psychic Terrain,Psychic,Status,0,0,TM
Psyshock,Psychic,Special,80,100,TM
Rain Dance,Water,Status,0,0,TM
Rapid Spin,Normal,Physical,50,100,Level
Recycle,Normal,Status,0,0,TM
Reflect,Psychic,Status,0,0,TM
Rest,Psychic,Status,0,0,TM
Return,Normal,Physical,0,100,TM
Rock Polish,Rock,Status,0,0,TM
Rock Slide,Rock,Physical,75,90,TM
Rock Smash,Fighting,Physical,40,100,TM
Rock Tomb,Rock,Physical,60,95,"Level, TM"
Round,Normal,Special,60,100,TM
Safeguard,Normal,Status,0,0,TM
Sand Tomb,Ground,Physical,35,85,TM
Sandstorm,Rock,Status,0,0,"Level, TM"
Scorching Sands,Ground,Special,70,100,TM
Secret Power,Normal,Physical,70,100,TM
Self-Destruct,Normal,Physical,200,100,"Level, TM"
Shadow Ball,Ghost,Special,80,100,TM
Signal Beam,Bug,Special,75,100,TM
Skill Swap,Psychic,Status,0,0,TM
Sleep Talk,Normal,Status,0,0,TM
Smack Down,Rock,Physical,50,100,TM
Snore,Normal,Special,50,100,TM
Solar Beam,Grass,Special,120,100,TM
Stealth Rock,Rock,Status,0,0,TM
Stone Edge,Rock,Physical,100,80,TM
Stored Power,Psychic,Special,20,100,TM
Strength,Normal,Physical,80,100,TM
Substitute,Normal,Status,0,0,TM
Sunny Day,Fire,Status,0,0,TM
Swagger,Normal,Status,0,85,TM
Teleport,Psychic,Status,0,0,Level
Tera Blast,Normal,Special,80,100,TM
Toxic,Poison,Status,0,90,TM
Trick,Psychic,Status,0,100,TM
Trick Room,Psychic,Status,0,0,TM
Wonder Room,Psychic,Status,0,0,TM
Zen Headbutt,Psychic,Physical,80,90,TM
