Name,Type,Category,Power,Accuracy,Source
Ally Switch,Psychic,Status,0,0,"Level, TM"
Attract,Normal,Status,0,100,TM
Body Slam,Normal,Physical,85,100,TM
Calm Mind,Psychic,Status,0,0,"Level, TM"
Charge Beam,Electric,Special,50,90,TM
Confide,Normal,Status,0,0,TM
Confusion,Psychic,Special,50,100,Level
Counter,Fighting,Physical,0,100,TM
Curse,Ghost,Status,0,0,TM
Dazzling Gleam,Fairy,Special,80,100,TM
Dig,Ground,Physical,80,100,TM
Disable,Normal,Status,0,100,Level
Double Team,Normal,Status,0,0,TM
Double-Edge,Normal,Physical,120,100,TM
Drain Punch,Fighting,Physical,75,100,TM
Dream Eater,Psychic,Special,100,100,TM
Embargo,Dark,Status,0,100,TM
Encore,Normal,Status,0,100,TM
Endure,Normal,Status,0,0,TM
Energy Ball,Grass,Special,90,100,TM
Expanding Force,Psychic,Special,80,100,TM
Facade,Normal,Physical,70,100,TM
Fire Punch,Fire,Physical,75,100,TM
Flash,Normal,Status,0,100,TM
Fling,Dark,Physical,0,100,TM
Focus Blast,Fighting,Special,120,70,TM
Focus Punch,Fighting,Physical,150,100,TM
Foul Play,Dark,Physical,95,100,TM
Frustration,Normal,Physical,0,100,TM
Future Sight,Psychic,Special,120,100,"Level, TM"
Giga Impact,Normal,Physical,150,90,TM
Grass Knot,Grass,Special,0,100,TM
Gravity,Psychic,Status,0,0,TM
Guard Swap,Psychic,Status,0,0,TM
Hidden Power,Normal,Special,60,100,TM
Hyper Beam,Normal,Special,150,90,TM
Ice Punch,Ice,Physical,75,100,TM
Imprison,Psychic,Status,0,100,TM
Iron Tail,Steel,Physical,100,75,TM
Kinesis,Psychic,Status,0,80,Level
Knock Off,Dark,Physical,65,100,TM
Light Screen,Psychic,Status,0,0,TM
Magic Room,Psychic,Status,0,0,TM
Mega Kick,Normal,Physical,120,75,TM
Mega Punch,Normal,Physical,80,85,TM
Metronome,Normal,Status,0,0,TM
Nasty Plot,Dark,Status,0,0,TM
Night Shade,Ghost,Special,0,100,TM
Power Swap,Psychic,Status,0,0,TM
Protect,Normal,Status,0,0,TM
Psybeam,Psychic,Special,65,100,"Level, TM"
Psych Up,Normal,Status,0,0,TM
Psychic,Psychic,Special,90,100,"Level, TM"
Psychic Terrain,Psychic,Status,0,0,TM
Psycho Cut,Psychic,Physical,70,100,"Level, TM"
Psyshock,Psychic,Special,80,100,"Level, TM"
Rain Dance,Water,Status,0,0,TM
Recover,Normal,Status,0,0,Level
Recycle,Normal,Status,0,0,TM
Reflect,Psychic,Status,0,0,"Level, TM"
Rest,Psychic,Status,0,0,TM
Return,Normal,Physical,0,100,TM
Role Play,Psychic,Status,0,0,Level
Round,Normal,Special,60,100,TM
Safeguard,Normal,Status,0,0,TM
Secret Power,Normal,Physical,70,100,TM
Shadow Ball,Ghost,Special,80,100,TM
Signal Beam,Bug,Special,75,100,TM
Skill Swap,Psychic,Status,0,0,TM
Sleep Talk,Normal,Status,0,0,TM
Snore,Normal,Special,50,100,TM
Speed Swap,Psychic,Status,0,0,TM
Stored Power,Psychic,Special,20,100,TM
Substitute,Normal,Status,0,0,TM
Sunny Day,Fire,Status,0,0,TM
Swagger,Normal,Status,0,85,TM
Swift,Normal,Special,60,0,TM
Take Down,Normal,Physical,90,85,TM
Taunt,Dark,Status,0,100,TM
Teleport,Psychic,Status,0,0,Level
Tera Blast,Normal,Special,80,100,TM
Thief,Dark,Physical,60,100,TM
Thunder Punch,Electric,Physical,75,100,TM
Thunder Wave,Electric,Status,0,90,TM
Torment,Dark,Status,0,100,TM
Toxic,Poison,Status,0,90,TM
Tri Attack,Normal,Special,80,100,TM
Trick,Psychic,Status,0,100,TM
Trick Room,Psychic,Status,0,0,TM
Wonder Room,Psychic,Status,0,0,TM
Zen Headbutt,Psychic,Physical,80,90,TM
