Name,Type,Category,Power,Accuracy,Source
Acrobatics,Flying,Physical,55,100,TM
Aerial Ace,Flying,Physical,60,0,TM
Air Cutter,Flying,Special,60,95,TM
Air Slash,Flying,Special,75,95,TM
Astonish,Ghost,Physical,30,100,Level
Attract,Normal,Status,0,100,TM
Baton Pass,Normal,Status,0,0,TM
Brave Bird,Flying,Physical,120,100,"Level, TM"
Bullet Seed,Grass,Physical,25,100,TM
Confide,Normal,Status,0,0,TM
Confuse Ray,Ghost,Status,0,100,TM
Covet,Normal,Physical,60,100,TM
Curse,Ghost,Status,0,0,TM
Defog,Flying,Status,0,0,TM
Double Team,Normal,Status,0,0,TM
Dual Wingbeat,Flying,Physical,40,90,TM
Echoed Voice,Normal,Special,40,100,TM
Endure,Normal,Status,0,0,TM
Energy Ball,Grass,Special,90,100,TM
Facade,Normal,Physical,70,100,TM
False Swipe,Normal,Physical,40,100,TM
Feather Dance,Flying,Status,0,100,"Level, TM"
Frenzy Plant,Grass,Special,150,90,TM
Frustration,Normal,Physical,0,100,TM
Giga Drain,Grass,Special,75,100,TM
Giga Impact,Normal,Physical,150,90,TM
Grass Knot,Grass,Special,0,100,TM
Grass Pledge,Grass,Special,80,100,TM
Grassy Glide,Grass,Physical,55,100,TM
Grassy Terrain,Grass,Status,0,0,TM
Growl,Normal,Status,0,100,Level
Haze,Ice,Status,0,0,TM
Helping Hand,Normal,Status,0,0,TM
Hex,Ghost,Special,65,100,TM
Hidden Power,Normal,Special,60,100,TM
Hurricane,Flying,Special,110,70,TM
Hyper Beam,Normal,Special,150,90,TM
Imprison,Psychic,Status,0,100,TM
Knock Off,Dark,Physical,65,100,TM
Leaf Blade,Grass,Physical,90,100,"Level, TM"
Leaf Storm,Grass,Special,130,90,"Level, TM"
Leafage,Grass,Physical,40,100,Level
Light Screen,Psychic,Status,0,0,TM
Low Kick,Fighting,Physical,0,100,TM
Low Sweep,Fighting,Physical,65,100,TM
Magical Leaf,Grass,Special,60,0,TM
Nasty Plot,Dark,Status,0,0,"Level, TM"
Nature Power,Normal,Status,0,0,TM
Night Shade,Ghost,Special,0,100,TM
Peck,Flying,Physical,35,100,Level
Phantom Force,Ghost,Physical,90,100,"Level, TM"
Pluck,Flying,Physical,60,100,"Level, TM"
Poltergeist,Ghost,Physical,110,90,TM
Protect,Normal,Status,0,0,TM
Psycho Cut,Psychic,Physical,70,100,TM
Rain Dance,Water,Status,0,0,TM
Razor Leaf,Grass,Physical,55,95,Level
Rest,Psychic,Status,0,0,TM
Return,Normal,Physical,0,100,TM
Roost,Flying,Status,0,0,TM
Round,Normal,Special,60,100,TM
Safeguard,Normal,Status,0,0,TM
Secret Power,Normal,Physical,70,100,TM
Seed Bomb,Grass,Physical,80,100,TM
Shadow Ball,Ghost,Special,80,100,TM
Shadow Claw,Ghost,Physical,70,100,TM
Shadow Sneak,Ghost,Physical,40,100,Level
Skitter Smack,Bug,Physical,70,90,TM
Sleep Talk,Normal,Status,0,0,TM
Smack Down,Rock,Physical,50,100,TM
Snore,Normal,Special,50,100,TM
Solar Beam,Grass,Special,120,100,TM
Solar Blade,Grass,Physical,125,100,TM
Spirit Shackle,Ghost,Physical,80,100,Level
Spite,Ghost,Status,0,100,"Level, TM"
Steel Wing,Steel,Physical,70,90,TM
Substitute,Normal,Status,0,0,TM
Sucker Punch,Dark,Physical,70,100,Level
Sunny Day,Fire,Status,0,0,TM
Swagger,Normal,Status,0,85,TM
Swift,Normal,Special,60,0,TM
Swords Dance,Normal,Status,0,0,TM
Synthesis,Grass,Status,0,0,"Level, TM"
Tackle,Normal,Physical,40,100,Level
Tailwind,Flying,Status,0,0,TM
Take Down,Normal,Physical,90,85,TM
Tera Blast,Normal,Special,80,100,TM
Toxic,Poison,Status,0,90,TM
Trailblaze,Grass,Physical,50,100,TM
U-Turn,Bug,Physical,70,100,"Level, TM"
Work Up,Normal,Status,0,0,TM
Worry Seed,Grass,Status,0,100,TM
