Name,Type,Category,Power,Accuracy,Source
Aerial Ace,Flying,Physical,60,0,TM
Agility,Psychic,Status,0,0,TM
Air Cutter,Flying,Special,60,95,TM
Air Slash,Flying,Special,75,95,TM
Ally Switch,Psychic,Status,0,0,"Level, TM"
Attract,Normal,Status,0,100,TM
Aura Sphere,Fighting,Special,80,0,TM
Baton Pass,Normal,Status,0,0,TM
Body Slam,Normal,Physical,85,100,TM
Breaking Swipe,Dragon,Physical,60,100,TM
Bulldoze,Ground,Physical,60,100,TM
Calm Mind,Psychic,Status,0,0,TM
Charge Beam,Electric,Special,50,90,TM
Chilling Water,Water,Special,50,100,TM
Confide,Normal,Status,0,0,TM
Confusion,Psychic,Special,50,100,Level
Cut,Normal,Physical,50,95,TM
Defog,Flying,Status,0,0,TM
Dive,Water,Physical,80,100,TM
Double Team,Normal,Status,0,0,TM
Double-Edge,Normal,Physical,120,100,TM
Draco Meteor,Dragon,Special,130,90,TM
Dragon Breath,Dragon,Special,60,100,Level
Dragon Cheer,Dragon,Status,0,0,TM
Dragon Claw,Dragon,Physical,80,100,TM
Dragon Dance,Dragon,Status,0,0,"Level, TM"
Dragon Pulse,Dragon,Special,85,100,"Level, TM"
Dream Eater,Psychic,Special,100,100,TM
Dual Wingbeat,Flying,Physical,40,90,TM
Earthquake,Ground,Physical,100,100,TM
Endure,Normal,Status,0,0,TM
Energy Ball,Grass,Special,90,100,TM
Facade,Normal,Physical,70,100,TM
Flash,Normal,Status,0,100,TM
Flip Turn,Water,Physical,60,100,TM
Fly,Flying,Physical,90,95,TM
Frustration,Normal,Physical,0,100,TM
Future Sight,Psychic,Special,120,100,TM
Giga Impact,Normal,Physical,150,90,TM
Grass Knot,Grass,Special,0,100,TM
Heal Block,Psychic,Status,0,100,Level
Heal Pulse,Psychic,Status,0,0,Level
Helping Hand,Normal,Status,0,0,"Level, TM"
Hidden Power,Normal,Special,60,100,TM
Hone Claws,Dark,Status,0,0,TM
Hyper Beam,Normal,Special,150,90,TM
Ice Beam,Ice,Special,90,100,TM
Icy Wind,Ice,Special,55,95,TM
Light Screen,Psychic,Status,0,0,TM
Liquidation,Water,Physical,85,100,TM
Luster Purge,Psychic,Special,95,100,Level
Memento,Dark,Status,0,100,Level
Mud-Slap,Ground,Special,20,100,TM
Mystical Fire,Fire,Special,75,100,TM
Outrage,Dragon,Physical,120,100,TM
Power Split,Psychic,Status,0,0,Level
Protect,Normal,Status,0,0,TM
Psych Up,Normal,Status,0,0,TM
Psychic,Psychic,Special,90,100,"Level, TM"
Psychic Noise,Psychic,Special,75,100,TM
Psycho Cut,Psychic,Physical,70,100,TM
Psyshock,Psychic,Special,80,100,TM
Psywave,Psychic,Special,0,100,Level
Rain Dance,Water,Status,0,0,TM
Recover,Normal,Status,0,0,Level
Reflect,Psychic,Status,0,0,TM
Rest,Psychic,Status,0,0,TM
Retaliate,Normal,Physical,70,100,TM
Return,Normal,Physical,0,100,TM
Roar,Normal,Status,0,0,TM
Roost,Flying,Status,0,0,TM
Round,Normal,Special,60,100,TM
Safeguard,Normal,Status,0,0,TM
Sandstorm,Rock,Status,0,0,TM
Scale Shot,Dragon,Physical,25,90,TM
Secret Power,Normal,Physical,70,100,TM
Shadow Ball,Ghost,Special,80,100,TM
Shadow Claw,Ghost,Physical,70,100,TM
Simple Beam,Normal,Status,0,100,Level
Sleep Talk,Normal,Status,0,0,TM
Snore,Normal,Special,50,100,TM
Solar Beam,Grass,Special,120,100,TM
Steel Wing,Steel,Physical,70,90,TM
Stored Power,Psychic,Special,20,100,"Level, TM"
Substitute,Normal,Status,0,0,TM
Sunny Day,Fire,Status,0,0,TM
Surf,Water,Special,90,100,TM
Swagger,Normal,Status,0,85,TM
Swift,Normal,Special,60,0,TM
Tailwind,Flying,Status,0,0,"Level, TM"
Tera Blast,Normal,Special,80,100,TM
Thunder,Electric,Special,110,70,TM
Thunder Wave,Electric,Status,0,90,TM
Thunderbolt,Electric,Special,90,100,TM
Toxic,Poison,Status,0,90,TM
Tri Attack,Normal,Special,80,100,TM
Trick,Psychic,Status,0,100,TM
Water Pulse,Water,Special,60,100,TM
Waterfall,Water,Physical,80,100,TM
Weather Ball,Normal,Special,50,100,TM
Whirlpool,Water,Special,35,85,TM
Wonder Room,Psychic,Status,0,0,TM
Zen Headbutt,Psychic,Physical,80,90,"Level, TM"
