Name,Type,Category,Power,Accuracy,Source
Alluring Voice,Fairy,Special,80,100,TM
Ally Switch,Psychic,Status,0,0,TM
Attract,Normal,Status,0,100,TM
Aura Sphere,Fighting,Special,80,0,TM
Body Slam,Normal,Physical,85,100,TM
Calm Mind,Psychic,Status,0,0,"Level, TM"
Charge Beam,Electric,Special,50,90,TM
Charm,Fairy,Status,0,100,"Level, TM"
Confide,Normal,Status,0,0,TM
Confuse Ray,Ghost,Status,0,100,TM
Confusion,Psychic,Special,50,100,Level
Dazzling Gleam,Fairy,Special,80,100,"Level, TM"
Disarming Voice,Fairy,Special,40,0,"Level, TM"
Double Team,Normal,Status,0,0,"Level, TM"
Double-Edge,Normal,Physical,120,100,TM
Draining Kiss,Fairy,Special,50,100,"Level, TM"
Dream Eater,Psychic,Special,100,100,"Level, TM"
Echoed Voice,Normal,Special,40,100,TM
Encore,Normal,Status,0,100,TM
Endure,Normal,Status,0,0,TM
Energy Ball,Grass,Special,90,100,TM
Expanding Force,Psychic,Special,80,100,TM
Facade,Normal,Physical,70,100,TM
Fire Punch,Fire,Physical,75,100,TM
Flash,Normal,Status,0,100,TM
Fling,Dark,Physical,0,100,TM
Focus Blast,Fighting,Special,120,70,TM
Frustration,Normal,Physical,0,100,TM
Future Sight,Psychic,Special,120,100,"Level, TM"
Giga Impact,Normal,Physical,150,90,TM
Grass Knot,Grass,Special,0,100,TM
Gravity,Psychic,Status,0,0,TM
Growl,Normal,Status,0,100,Level
Guard Swap,Psychic,Status,0,0,TM
Heal Bell,Normal,Status,0,0,TM
Heal Pulse,Psychic,Status,0,0,Level
Healing Wish,Psychic,Status,0,0,Level
Helping Hand,Normal,Status,0,0,TM
Hidden Power,Normal,Special,60,100,TM
Hyper Beam,Normal,Special,150,90,TM
Hyper Voice,Normal,Special,90,100,TM
Hypnosis,Psychic,Status,0,60,Level
Ice Punch,Ice,Physical,75,100,TM
Icy Wind,Ice,Special,55,95,TM
Imprison,Psychic,Status,0,100,TM
Knock Off,Dark,Physical,65,100,TM
Life Dew,Water,Status,0,0,Level
Light Screen,Psychic,Status,0,0,TM
Magic Room,Psychic,Status,0,0,TM
Magical Leaf,Grass,Special,60,0,TM
Mega Kick,Normal,Physical,120,75,TM
Mega Punch,Normal,Physical,80,85,TM
Metronome,Normal,Status,0,0,TM
Misty Explosion,Fairy,Special,100,100,TM
Misty Terrain,Fairy,Status,0,0,"Level, TM"
Moonblast,Fairy,Special,95,100,Level
Mud-Slap,Ground,Special,20,100,TM
Mystical Fire,Fire,Special,75,100,"Level, TM"
Night Shade,Ghost,Special,0,100,TM
Pain Split,Normal,Status,0,0,TM
Power Swap,Psychic,Status,0,0,TM
Protect,Normal,Status,0,0,TM
Psybeam,Psychic,Special,65,100,"Level, TM"
Psych Up,Normal,Status,0,0,TM
Psychic,Psychic,Special,90,100,"Level, TM"
Psychic Noise,Psychic,Special,75,100,TM
Psychic Terrain,Psychic,Status,0,0,TM
Psyshock,Psychic,Special,80,100,TM
Rain Dance,Water,Status,0,0,TM
Recycle,Normal,Status,0,0,TM
Reflect,Psychic,Status,0,0,TM
Rest,Psychic,Status,0,0,TM
Return,Normal,Physical,0,100,TM
Round,Normal,Special,60,100,TM
Safeguard,Normal,Status,0,0,TM
Secret Power,Normal,Physical,70,100,TM
Shadow Ball,Ghost,Special,80,100,TM
Signal Beam,Bug,Special,75,100,TM
Skill Swap,Psychic,Status,0,0,TM
Sleep Talk,Normal,Status,0,0,TM
Snore,Normal,Special,50,100,TM
Stored Power,Psychic,Special,20,100,TM
Substitute,Normal,Status,0,0,TM
Sunny Day,Fire,Status,0,0,TM
Swagger,Normal,Status,0,85,TM
Swift,Normal,Special,60,0,TM
Taunt,Dark,Status,0,100,TM
Teleport,Psychic,Status,0,0,Level
Tera Blast,Normal,Special,80,100,TM
Thief,Dark,Physical,60,100,TM
Thunder Punch,Electric,Physical,75,100,TM
Thunder Wave,Electric,Status,0,90,TM
Thunderbolt,Electric,Special,90,100,TM
Torment,Dark,Status,0,100,TM
Toxic,Poison,Status,0,90,TM
Trick,Psychic,Status,0,100,TM
Trick Room,Psychic,Status,0,0,TM
Triple Axel,Ice,Physical,20,90,TM
Vacuum Wave,Fighting,Special,40,100,TM
Will-O-Wisp,Fire,Status,0,85,TM
Wish,Normal,Status,0,0,Level
Wonder Room,Psychic,Status,0,0,TM
Zen Headbutt,Psychic,Physical,80,90,TM
