Name,Type,Category,Power,Accuracy,Source
Assurance,Dark,Physical,60,100,TM
Attract,Normal,Status,0,100,TM
Baby-Doll Eyes,Fairy,Status,0,100,Level
Blizzard,Ice,Special,110,70,TM
Body Press,Fighting,Physical,80,100,TM
Body Slam,Normal,Physical,85,100,TM
Brick Break,Fighting,Physical,75,100,TM
Bulk Up,Fighting,Status,0,0,TM
Close Combat,Fighting,Physical,120,100,TM
Counter,Fighting,Physical,0,100,Level
Cross Chop,Fighting,Physical,100,80,Level
Cross Poison,Poison,Physical,70,100,TM
Cut,Normal,Physical,50,95,TM
Dig,Ground,Physical,80,100,TM
Double Team,Normal,Status,0,0,TM
Double-Edge,Normal,Physical,120,100,Level
Endure,Normal,Status,0,0,TM
Facade,Normal,Physical,70,100,TM
Fake Tears,Dark,Status,0,100,TM
Fire Punch,Fire,Physical,75,100,TM
Fling,Dark,Physical,0,100,TM
Focus Energy,Normal,Status,0,0,TM
Frustration,Normal,Physical,0,100,TM
Fury Swipes,Normal,Physical,18,80,Level
Giga Impact,Normal,Physical,150,90,TM
Grass Knot,Grass,Special,0,100,TM
Gunk Shot,Poison,Physical,120,80,TM
Headbutt,Normal,Physical,70,100,Level
Helping Hand,Normal,Status,0,0,TM
Hidden Power,Normal,Special,60,100,TM
Hone Claws,Dark,Status,0,0,"Level, TM"
Hyper Beam,Normal,Special,150,90,TM
Hyper Voice,Normal,Special,90,100,TM
Ice Beam,Ice,Special,90,100,TM
Ice Punch,Ice,Physical,75,100,TM
Icy Wind,Ice,Special,55,95,TM
Iron Defense,Steel,Status,0,0,TM
Iron Tail,Steel,Physical,100,75,TM
Lash Out,Dark,Physical,75,100,TM
Leer,Normal,Status,0,100,Level
Lick,Ghost,Physical,30,100,Level
Low Kick,Fighting,Physical,0,100,TM
Mega Kick,Normal,Physical,120,75,TM
Mega Punch,Normal,Physical,80,85,TM
Mud Shot,Ground,Special,55,95,TM
Night Slash,Dark,Physical,70,100,Level
Obstruct,Dark,Status,0,100,Level
Payback,Dark,Physical,50,100,TM
Pin Missile,Bug,Physical,25,95,"Level, TM"
Protect,Normal,Status,0,0,TM
Rain Dance,Water,Status,0,0,TM
Rest,Psychic,Status,0,0,"Level, TM"
Retaliate,Normal,Physical,70,100,TM
Return,Normal,Physical,0,100,TM
Revenge,Fighting,Physical,60,100,TM
Reversal,Fighting,Physical,0,100,TM
Rock Climb,Normal,Physical,90,85,TM
Rock Smash,Fighting,Physical,40,100,TM
Round,Normal,Special,60,100,TM
Sand Attack,Ground,Status,0,100,Level
Scary Face,Normal,Status,0,100,"Level, TM"
Screech,Normal,Status,0,85,TM
Secret Power,Normal,Physical,70,100,TM
Seed Bomb,Grass,Physical,80,100,TM
Shadow Ball,Ghost,Special,80,100,TM
Shadow Claw,Ghost,Physical,70,100,TM
Sleep Talk,Normal,Status,0,0,TM
Snarl,Dark,Special,55,95,"Level, TM"
Snore,Normal,Special,50,100,TM
Stomping Tantrum,Ground,Physical,75,100,TM
Strength,Normal,Physical,80,100,TM
Submission,Fighting,Physical,80,80,Level
Substitute,Normal,Status,0,0,TM
Sunny Day,Fire,Status,0,0,TM
Surf,Water,Special,90,100,TM
Swift,Normal,Special,60,0,TM
Switcheroo,Dark,Status,0,100,Level
Tackle,Normal,Physical,40,100,Level
Take Down,Normal,Physical,90,85,"Level, TM"
Taunt,Dark,Status,0,100,"Level, TM"
Thief,Dark,Physical,60,100,TM
Throat Chop,Dark,Physical,80,100,TM
Thunder,Electric,Special,110,70,TM
Thunder Punch,Electric,Physical,75,100,TM
Thunder Wave,Electric,Status,0,90,TM
Thunderbolt,Electric,Special,90,100,TM
Trick,Psychic,Status,0,100,TM
Whirlpool,Water,Special,35,85,TM
Work Up,Normal,Status,0,0,TM
X-Scissor,Bug,Physical,80,100,TM
