Name,Type,Category,Power,Accuracy,Source
Aerial Ace,Flying,Physical,60,0,TM
Air Slash,Flying,Special,75,95,TM
Assurance,Dark,Physical,60,100,TM
Attract,Normal,Status,0,100,TM
Baton Pass,Normal,Status,0,0,TM
Blizzard,Ice,Special,110,70,TM
Body Slam,Normal,Physical,85,100,TM
Bounce,Flying,Physical,85,85,TM
Brutal Swing,Dark,Physical,60,100,TM
Calm Mind,Psychic,Status,0,0,TM
Charge Beam,Electric,Special,50,90,TM
Close Combat,Fighting,Physical,120,100,TM
Confide,Normal,Status,0,0,TM
Counter,Fighting,Physical,0,100,TM
Cut,Normal,Physical,50,95,TM
Dark Pulse,Dark,Special,80,100,TM
Detect,Fighting,Status,0,0,Level
Double Team,Normal,Status,0,0,"Level, TM"
Double-Edge,Normal,Physical,120,100,TM
Dream Eater,Psychic,Special,100,100,TM
Echoed Voice,Normal,Special,40,100,TM
Endure,Normal,Status,0,0,TM
Facade,Normal,Physical,70,100,TM
False Swipe,Normal,Physical,40,100,TM
Fire Blast,Fire,Special,110,85,TM
Flamethrower,Fire,Special,90,100,TM
Flash,Normal,Status,0,100,TM
Focus Energy,Normal,Status,0,0,"Level, TM"
Foul Play,Dark,Physical,95,100,TM
Frustration,Normal,Physical,0,100,TM
Future Sight,Psychic,Special,120,100,"Level, TM"
Giga Impact,Normal,Physical,150,90,TM
Hail,Ice,Status,0,0,TM
Hex,Ghost,Special,65,100,TM
Hidden Power,Normal,Special,60,100,TM
Hone Claws,Dark,Status,0,0,TM
Hyper Beam,Normal,Special,150,90,TM
Ice Beam,Ice,Special,90,100,TM
Icy Wind,Ice,Special,55,95,TM
Incinerate,Fire,Special,60,100,TM
Iron Tail,Steel,Physical,100,75,TM
Knock Off,Dark,Physical,65,100,"Level, TM"
Leer,Normal,Status,0,100,Level
Megahorn,Bug,Physical,120,85,TM
Mud-Slap,Ground,Special,20,100,TM
Night Slash,Dark,Physical,70,100,Level
Payback,Dark,Physical,50,100,TM
Perish Song,Normal,Status,0,0,Level
Play Rough,Fairy,Physical,90,90,TM
Protect,Normal,Status,0,0,TM
Psych Up,Normal,Status,0,0,TM
Psycho Cut,Psychic,Physical,70,100,TM
Quick Attack,Normal,Physical,40,100,Level
Rain Dance,Water,Status,0,0,TM
Rest,Psychic,Status,0,0,TM
Retaliate,Normal,Physical,70,100,TM
Return,Normal,Physical,0,100,TM
Rock Slide,Rock,Physical,75,90,TM
Rock Smash,Fighting,Physical,40,100,TM
Rock Tomb,Rock,Physical,60,95,TM
Round,Normal,Special,60,100,TM
Sandstorm,Rock,Status,0,0,TM
Secret Power,Normal,Physical,70,100,TM
Shadow Ball,Ghost,Special,80,100,TM
Shadow Claw,Ghost,Physical,70,100,TM
Slash,Normal,Physical,70,100,Level
Sleep Talk,Normal,Status,0,0,TM
Snarl,Dark,Special,55,95,TM
Snore,Normal,Special,50,100,TM
Spite,Ghost,Status,0,100,TM
Stone Edge,Rock,Physical,100,80,TM
Strength,Normal,Physical,80,100,TM
Substitute,Normal,Status,0,0,TM
Sucker Punch,Dark,Physical,70,100,Level
Sunny Day,Fire,Status,0,0,TM
Superpower,Fighting,Physical,120,100,TM
Swagger,Normal,Status,0,85,TM
Swift,Normal,Special,60,0,TM
Swords Dance,Normal,Status,0,0,"Level, TM"
Taunt,Dark,Status,0,100,"Level, TM"
Tera Blast,Normal,Special,80,100,TM
Thief,Dark,Physical,60,100,TM
Throat Chop,Dark,Physical,80,100,TM
Thunder,Electric,Special,110,70,TM
Thunder Wave,Electric,Status,0,90,TM
Thunderbolt,Electric,Special,90,100,TM
Torment,Dark,Status,0,100,TM
Toxic,Poison,Status,0,90,TM
Water Pulse,Water,Special,60,100,TM
Will-O-Wisp,Fire,Status,0,85,TM
X-Scissor,Bug,Physical,80,100,TM
Zen Headbutt,Psychic,Physical,80,90,TM
