Name,Type,Category,Power,Accuracy,Source
Astonish,Ghost,Physical,30,100,Level
Attract,Normal,Status,0,100,TM
Baby-Doll Eyes,Fairy,Status,0,100,Level
Beat Up,Dark,Physical,0,100,TM
Bulk Up,Fighting,Status,0,0,TM
Burning Jealousy,Fire,Special,70,100,TM
Charge Beam,Electric,Special,50,90,TM
Charm,Fairy,Status,0,100,"Level, TM"
Confide,Normal,Status,0,0,TM
Confuse Ray,Ghost,Status,0,100,TM
Copycat,Normal,Status,0,0,Level
Covet,Normal,Physical,60,100,TM
Curse,Ghost,Status,0,0,TM
Dark Pulse,Dark,Special,80,100,TM
Dazzling Gleam,Fairy,Special,80,100,TM
Double Team,Normal,Status,0,0,"Level, TM"
Drain Punch,Fighting,Physical,75,100,TM
Draining Kiss,Fairy,Special,50,100,TM
Dream Eater,Psychic,Special,100,100,TM
Embargo,Dark,Status,0,100,TM
Endure,Normal,Status,0,0,TM
Facade,Normal,Physical,70,100,TM
Fling,Dark,Physical,0,100,TM
Frustration,Normal,Physical,0,100,TM
Giga Drain,Grass,Special,75,100,TM
Giga Impact,Normal,Physical,150,90,TM
Hex,Ghost,Special,65,100,TM
Hidden Power,Normal,Special,60,100,TM
Hone Claws,Dark,Status,0,0,"Level, TM"
Hyper Beam,Normal,Special,150,90,TM
Infestation,Bug,Special,20,100,TM
Leech Life,Bug,Physical,80,100,TM
Light Screen,Psychic,Status,0,0,TM
Magic Room,Psychic,Status,0,0,TM
Mimic,Normal,Status,0,0,Level
Misty Terrain,Fairy,Status,0,0,TM
Night Shade,Ghost,Special,0,100,TM
Pain Split,Normal,Status,0,0,"Level, TM"
Payback,Dark,Physical,50,100,TM
Phantom Force,Ghost,Physical,90,100,TM
Play Rough,Fairy,Physical,90,90,"Level, TM"
Pounce,Bug,Physical,50,100,TM
Protect,Normal,Status,0,0,TM
Psych Up,Normal,Status,0,0,TM
Psychic,Psychic,Special,90,100,TM
Rain Dance,Water,Status,0,0,TM
Rest,Psychic,Status,0,0,TM
Return,Normal,Physical,0,100,TM
Round,Normal,Special,60,100,TM
Safeguard,Normal,Status,0,0,TM
Scratch,Normal,Physical,40,100,Level
Screech,Normal,Status,0,85,TM
Secret Power,Normal,Physical,70,100,TM
Shadow Ball,Ghost,Special,80,100,TM
Shadow Claw,Ghost,Physical,70,100,"Level, TM"
Shadow Sneak,Ghost,Physical,40,100,Level
Slash,Normal,Physical,70,100,Level
Sleep Talk,Normal,Status,0,0,TM
Snore,Normal,Special,50,100,TM
Spite,Ghost,Status,0,100,TM
Splash,Normal,Status,0,0,Level
Substitute,Normal,Status,0,0,TM
Sunny Day,Fire,Status,0,0,TM
Swagger,Normal,Status,0,85,TM
Swords Dance,Normal,Status,0,0,TM
Take Down,Normal,Physical,90,85,TM
Taunt,Dark,Status,0,100,TM
Tera Blast,Normal,Special,80,100,TM
Thief,Dark,Physical,60,100,TM
Thunder,Electric,Special,110,70,TM
Thunder Wave,Electric,Status,0,90,TM
Thunderbolt,Electric,Special,90,100,TM
Toxic,Poison,Status,0,90,TM
Trailblaze,Grass,Physical,50,100,TM
Trick,Psychic,Status,0,100,TM
Trick Room,Psychic,Status,0,0,TM
Will-O-Wisp,Fire,Status,0,85,TM
Wood Hammer,Grass,Physical,120,100,Level
Work Up,Normal,Status,0,0,TM
X-Scissor,Bug,Physical,80,100,TM
