Name,Type,Category,Power,Accuracy,Source
Acrobatics,Flying,Physical,55,100,TM
Aerial Ace,Flying,Physical,60,0,TM
Air Cutter,Flying,Special,60,95,TM
Air Slash,Flying,Special,75,95,"Level, TM"
Assurance,Dark,Physical,60,100,TM
Attract,Normal,Status,0,100,"Level, TM"
Bone Rush,Ground,Physical,25,90,Level
Brave Bird,Flying,Physical,120,100,"Level, TM"
Confide,Normal,Status,0,0,TM
Cut,Normal,Physical,50,95,TM
Dark Pulse,Dark,Special,80,100,"Level, TM"
Defog,Flying,Status,0,0,"Level, TM"
Double Team,Normal,Status,0,0,TM
Double-Edge,Normal,Physical,120,100,TM
Dual Wingbeat,Flying,Physical,40,90,TM
Embargo,Dark,Status,0,100,TM
Endure,Normal,Status,0,0,TM
Facade,Normal,Physical,70,100,TM
Fake Tears,Dark,Status,0,100,TM
Feather Dance,Flying,Status,0,100,TM
Flatter,Dark,Status,0,100,Level
Fly,Flying,Physical,90,95,TM
Foul Play,Dark,Physical,95,100,TM
Frustration,Normal,Physical,0,100,TM
Giga Impact,Normal,Physical,150,90,TM
Gust,Flying,Special,40,100,Level
Heat Wave,Fire,Special,95,90,TM
Hidden Power,Normal,Special,60,100,TM
Hurricane,Flying,Special,110,70,TM
Hyper Beam,Normal,Special,150,90,TM
Incinerate,Fire,Special,60,100,TM
Iron Defense,Steel,Status,0,0,"Level, TM"
Knock Off,Dark,Physical,65,100,"Level, TM"
Lash Out,Dark,Physical,75,100,TM
Leer,Normal,Status,0,100,Level
Nasty Plot,Dark,Status,0,0,"Level, TM"
Payback,Dark,Physical,50,100,TM
Pluck,Flying,Physical,60,100,"Level, TM"
Protect,Normal,Status,0,0,TM
Psych Up,Normal,Status,0,0,TM
Rain Dance,Water,Status,0,0,TM
Rest,Psychic,Status,0,0,TM
Retaliate,Normal,Physical,70,100,TM
Return,Normal,Physical,0,100,TM
Rock Smash,Fighting,Physical,40,100,TM
Rock Tomb,Rock,Physical,60,95,TM
Roost,Flying,Status,0,0,TM
Round,Normal,Special,60,100,TM
Sandstorm,Rock,Status,0,0,TM
Scary Face,Normal,Status,0,100,TM
Secret Power,Normal,Physical,70,100,TM
Shadow Ball,Ghost,Special,80,100,TM
Sky Attack,Flying,Physical,140,90,Level
Sleep Talk,Normal,Status,0,0,TM
Snarl,Dark,Special,55,95,TM
Snore,Normal,Special,50,100,TM
Spite,Ghost,Status,0,100,TM
Steel Wing,Steel,Physical,70,90,TM
Substitute,Normal,Status,0,0,TM
Sunny Day,Fire,Status,0,0,TM
Swagger,Normal,Status,0,85,TM
Swift,Normal,Special,60,0,TM
Tailwind,Flying,Status,0,0,"Level, TM"
Take Down,Normal,Physical,90,85,TM
Taunt,Dark,Status,0,100,TM
Tera Blast,Normal,Special,80,100,TM
Thief,Dark,Physical,60,100,TM
Torment,Dark,Status,0,100,TM
Toxic,Poison,Status,0,90,"Level, TM"
U-Turn,Bug,Physical,70,100,TM
Uproar,Normal,Special,90,100,TM
Whirlwind,Normal,Status,0,0,Level
