Name,Type,Category,Power,Accuracy,Source
Aerial Ace,Flying,Physical,60,0,TM
Agility,Psychic,Status,0,0,TM
Air Cutter,Flying,Special,60,95,TM
Air Slash,Flying,Special,75,95,TM
Aqua Jet,Water,Physical,40,100,Level
Attract,Normal,Status,0,100,TM
Avalanche,Ice,Physical,60,100,TM
Blizzard,Ice,Special,110,70,TM
Body Slam,Normal,Physical,85,100,TM
Brick Break,Fighting,Physical,75,100,TM
Brine,Water,Special,65,100,"Level, TM"
Bubble Beam,Water,Special,65,100,Level
Bulldoze,Ground,Physical,60,100,TM
Charm,Fairy,Status,0,100,"Level, TM"
Chilling Water,Water,Special,50,100,TM
Confide,Normal,Status,0,0,TM
Covet,Normal,Physical,60,100,TM
Cut,Normal,Physical,50,95,TM
Defog,Flying,Status,0,0,TM
Dig,Ground,Physical,80,100,TM
Disarming Voice,Fairy,Special,40,0,TM
Dive,Water,Physical,80,100,TM
Double Team,Normal,Status,0,0,TM
Double-Edge,Normal,Physical,120,100,TM
Drill Peck,Flying,Physical,80,100,Level
Dual Wingbeat,Flying,Physical,40,90,TM
Earthquake,Ground,Physical,100,100,TM
Echoed Voice,Normal,Special,40,100,TM
Endure,Normal,Status,0,0,TM
Facade,Normal,Physical,70,100,TM
False Swipe,Normal,Physical,40,100,TM
Feather Dance,Flying,Status,0,100,TM
Flash Cannon,Steel,Special,80,100,TM
Fling,Dark,Physical,0,100,TM
Flip Turn,Water,Physical,60,100,TM
Frustration,Normal,Physical,0,100,TM
Fury Attack,Normal,Physical,15,85,Level
Giga Impact,Normal,Physical,150,90,TM
Grass Knot,Grass,Special,0,100,TM
Growl,Normal,Status,0,100,Level
Hail,Ice,Status,0,0,TM
Haze,Ice,Status,0,0,TM
Helping Hand,Normal,Status,0,0,TM
Hidden Power,Normal,Special,60,100,TM
Hone Claws,Dark,Status,0,0,TM
Hydro Cannon,Water,Special,150,90,TM
Hydro Pump,Water,Special,110,80,"Level, TM"
Hyper Beam,Normal,Special,150,90,TM
Ice Beam,Ice,Special,90,100,TM
Ice Spinner,Ice,Physical,80,100,TM
Icy Wind,Ice,Special,55,95,TM
Iron Defense,Steel,Status,0,0,TM
Knock Off,Dark,Physical,65,100,TM
Lash Out,Dark,Physical,75,100,TM
Liquidation,Water,Physical,85,100,TM
Metal Claw,Steel,Physical,50,95,"Level, TM"
Metal Sound,Steel,Status,0,85,TM
Mist,Ice,Status,0,0,Level
Mud-Slap,Ground,Special,20,100,TM
Peck,Flying,Physical,35,100,Level
Pluck,Flying,Physical,60,100,TM
Protect,Normal,Status,0,0,TM
Quash,Dark,Status,0,100,TM
Rain Dance,Water,Status,0,0,TM
Rest,Psychic,Status,0,0,TM
Return,Normal,Physical,0,100,TM
Roar,Normal,Status,0,0,TM
Rock Climb,Normal,Physical,90,85,TM
Rock Slide,Rock,Physical,75,90,TM
Rock Smash,Fighting,Physical,40,100,TM
Rock Tomb,Rock,Physical,60,95,TM
Roost,Flying,Status,0,0,TM
Round,Normal,Special,60,100,TM
Scald,Water,Special,80,100,TM
Scary Face,Normal,Status,0,100,TM
Secret Power,Normal,Physical,70,100,TM
Shadow Claw,Ghost,Physical,70,100,TM
Signal Beam,Bug,Special,75,100,TM
Sleep Talk,Normal,Status,0,0,TM
Snore,Normal,Special,50,100,TM
Snowscape,Ice,Status,0,0,TM
Stealth Rock,Rock,Status,0,0,TM
Steel Beam,Steel,Special,140,95,TM
Steel Wing,Steel,Physical,70,90,TM
Strength,Normal,Physical,80,100,TM
Substitute,Normal,Status,0,0,TM
Surf,Water,Special,90,100,TM
Swagger,Normal,Status,0,85,"Level, TM"
Swift,Normal,Special,60,0,TM
Swords Dance,Normal,Status,0,0,"Level, TM"
Tackle,Normal,Physical,40,100,Level
Take Down,Normal,Physical,90,85,TM
Tera Blast,Normal,Special,80,100,TM
Throat Chop,Dark,Physical,80,100,TM
Toxic,Poison,Status,0,90,TM
Triple Axel,Ice,Physical,20,90,TM
Uproar,Normal,Special,90,100,TM
Vacuum Wave,Fighting,Special,40,100,TM
Water Gun,Water,Special,40,100,Level
Water Pledge,Water,Special,80,100,TM
Water Pulse,Water,Special,60,100,TM
Waterfall,Water,Physical,80,100,TM
Wave Crash,Water,Physical,120,100,Level
Weather Ball,Normal,Special,50,100,TM
Whirlpool,Water,Special,35,85,"Level, TM"
Work Up,Normal,Status,0,0,TM
