Name,Type,Category,Power,Accuracy,Source
Acid Spray,Poison,Special,40,100,TM
Amnesia,Psychic,Status,0,0,TM
Assurance,Dark,Physical,60,100,TM
Attract,Normal,Status,0,100,TM
Beat Up,Dark,Physical,0,100,"Level, TM"
Body Slam,Normal,Physical,85,100,TM
Brick Break,Fighting,Physical,75,100,"Level, TM"
Bulk Up,Fighting,Status,0,0,TM
Close Combat,Fighting,Physical,120,100,TM
Coaching,Fighting,Status,0,0,TM
Confide,Normal,Status,0,0,TM
Counter,Fighting,Physical,0,100,TM
Crunch,Dark,Physical,80,100,"Level, TM"
Curse,Ghost,Status,0,0,TM
Dark Pulse,Dark,Special,80,100,TM
Dig,Ground,Physical,80,100,TM
Double Team,Normal,Status,0,0,TM
Double-Edge,Normal,Physical,120,100,TM
Dragon Claw,Dragon,Physical,80,100,TM
Dragon Dance,Dragon,Status,0,0,TM
Dragon Pulse,Dragon,Special,85,100,TM
Dragon Tail,Dragon,Physical,60,90,TM
Drain Punch,Fighting,Physical,75,100,TM
Encore,Normal,Status,0,100,TM
Endeavor,Normal,Physical,0,100,TM
Endure,Normal,Status,0,0,TM
Facade,Normal,Physical,70,100,"Level, TM"
Fake Tears,Dark,Status,0,100,TM
Feint Attack,Dark,Physical,60,0,Level
Fire Punch,Fire,Physical,75,100,TM
Fling,Dark,Physical,0,100,TM
Focus Blast,Fighting,Special,120,70,TM
Focus Punch,Fighting,Physical,150,100,"Level, TM"
Foul Play,Dark,Physical,95,100,TM
Frustration,Normal,Physical,0,100,TM
Giga Impact,Normal,Physical,150,90,TM
Grass Knot,Grass,Special,0,100,TM
Head Smash,Rock,Physical,150,80,Level
Headbutt,Normal,Physical,70,100,Level
Hidden Power,Normal,Special,60,100,TM
High Jump Kick,Fighting,Physical,130,90,Level
Hyper Beam,Normal,Special,150,90,TM
Ice Punch,Ice,Physical,75,100,TM
Incinerate,Fire,Special,60,100,TM
Iron Defense,Steel,Status,0,0,TM
Iron Head,Steel,Physical,80,100,TM
Iron Tail,Steel,Physical,100,75,TM
Knock Off,Dark,Physical,65,100,TM
Lash Out,Dark,Physical,75,100,TM
Leer,Normal,Status,0,100,Level
Low Kick,Fighting,Physical,0,100,"Level, TM"
Low Sweep,Fighting,Physical,65,100,TM
Mega Kick,Normal,Physical,120,75,TM
Mega Punch,Normal,Physical,80,85,TM
Outrage,Dragon,Physical,120,100,TM
Payback,Dark,Physical,50,100,"Level, TM"
Poison Jab,Poison,Physical,80,100,TM
Power-Up Punch,Fighting,Physical,40,100,TM
Protect,Normal,Status,0,0,"Level, TM"
Rain Dance,Water,Status,0,0,TM
Rest,Psychic,Status,0,0,TM
Retaliate,Normal,Physical,70,100,TM
Return,Normal,Physical,0,100,TM
Revenge,Fighting,Physical,60,100,TM
Reversal,Fighting,Physical,0,100,TM
Roar,Normal,Status,0,0,TM
Rock Climb,Normal,Physical,90,85,TM
Rock Slide,Rock,Physical,75,90,TM
Rock Smash,Fighting,Physical,40,100,TM
Rock Tomb,Rock,Physical,60,95,TM
Round,Normal,Special,60,100,TM
Sand Attack,Ground,Status,0,100,Level
Scary Face,Normal,Status,0,100,"Level, TM"
Secret Power,Normal,Physical,70,100,TM
Sleep Talk,Normal,Status,0,0,TM
Sludge Bomb,Poison,Special,90,100,TM
Smack Down,Rock,Physical,50,100,TM
Snarl,Dark,Special,55,95,TM
Snore,Normal,Special,50,100,TM
Spite,Ghost,Status,0,100,TM
Stone Edge,Rock,Physical,100,80,TM
Strength,Normal,Physical,80,100,TM
Substitute,Normal,Status,0,0,TM
Sunny Day,Fire,Status,0,0,TM
Super Fang,Normal,Physical,0,90,TM
Swagger,Normal,Status,0,85,"Level, TM"
Swords Dance,Normal,Status,0,0,TM
Taunt,Dark,Status,0,100,TM
Tera Blast,Normal,Special,80,100,TM
Thief,Dark,Physical,60,100,TM
Throat Chop,Dark,Physical,80,100,TM
Thunder Punch,Electric,Physical,75,100,TM
Torment,Dark,Status,0,100,TM
Toxic,Poison,Status,0,90,TM
Trailblaze,Grass,Physical,50,100,TM
Upper Hand,Fighting,Physical,65,100,TM
Work Up,Normal,Status,0,0,TM
Zen Headbutt,Psychic,Physical,80,90,TM
